# {"t_start": 1575379724.7664635, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
5.0,350,103.02277
195.0,1763,569.554635
426.0,2670,1276.732227
2.0,202,1326.269805
58.0,1295,1668.71119
380.0,2902,2435.688751
2.0,220,2489.295785
137.0,1407,2859.770364
9.0,404,2963.252189
2.0,198,3013.395061
3.0,248,3073.816656
384.0,2071,3621.408657
431.0,2657,4325.134646
397.0,1988,4850.93459
419.0,2590,5533.84951
405.0,2520,6202.350693
54.0,1196,6516.57636
422.0,2296,7124.522606
4.0,319,7207.35589
427.0,5699,8720.139023
3.0,216,8774.94492
402.0,2102,9329.315317
3.0,268,9397.292365
348.0,2206,9981.532005
411.0,2587,10665.783427
416.0,2705,11378.092696
1.0,174,11420.433799
594.0,3335,12302.04308
1.0,155,12340.837912
0.0,127,12369.40132
739.0,3979,13422.163332
380.0,2620,14115.886775
442.0,2957,14896.958393
423.0,2254,15489.463018
323.0,1823,15968.724349
0.0,127,15998.995226
0.0,125,16028.689099
2.0,200,16078.961045
417.0,5045,17407.898175
0.0,123,17437.016153
0.0,125,17465.995754
0.0,129,17494.751235
413.0,2170,18064.158913
444.0,3667,19033.232268
399.0,1979,19553.78517
510.0,3070,20364.468436
