# {"t_start": 1575379725.250682, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,41.844913
0.0,129,73.183624
2.0,202,125.004207
2.0,198,173.437405
0.0,127,204.150605
418.0,2186,782.634432
124.0,1715,1234.493762
5.0,350,1324.546985
384.0,2037,1863.819338
807.0,5845,3412.34104
317.0,2004,3944.060416
391.0,2324,4556.740708
392.0,3488,5479.153863
2.0,198,5527.018814
9.0,404,5632.246097
427.0,3152,6469.681812
2.0,200,6519.743855
2.0,198,6568.166456
428.0,2243,7160.717035
841.0,5715,8679.392539
0.0,127,8709.908983
1.0,154,8747.377054
416.0,2368,9372.619312
1.0,175,9417.075896
1.0,153,9453.774244
295.0,2007,9984.404639
335.0,1967,10503.440964
435.0,2793,11239.869318
421.0,2479,11894.455102
410.0,3138,12723.730637
306.0,2028,13259.300903
112.0,1835,13741.95692
404.0,3440,14652.604261
0.0,127,14680.791888
2.0,202,14732.427875
399.0,2106,15286.907418
2.0,218,15341.430897
0.0,127,15371.533381
5.0,350,15459.072838
438.0,2686,16167.867909
1.0,155,16205.289533
221.0,1434,16580.614007
413.0,2603,17265.478539
12.0,494,17390.625642
0.0,129,17421.002677
418.0,3879,18441.579935
433.0,2470,19094.664419
777.0,5492,20544.58523
760.0,4864,21827.822815
7.0,420,21936.444718
4.0,321,22017.228411
717.0,4218,23134.214436
831.0,6541,24865.420546
428.0,2560,25538.191308
0.0,127,25568.739245
2.0,198,25617.00827
11.0,503,25747.697709
2.0,183,25791.552151
3.0,270,25859.255187
11.0,484,25985.184639
416.0,2481,26637.360708
2.0,205,26689.08998
3.0,243,26748.503476
