# {"t_start": 1575379720.6129644, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
340.0,1853,508.016863
471.0,2890,1272.413034
0.0,125,1302.3168
365.0,2168,1876.633664
354.0,1692,2321.502349
2.0,202,2372.590943
2.0,218,2425.874739
2.0,202,2477.07652
5.0,350,2564.939754
436.0,3010,3362.32047
4.0,297,3437.557992
53.0,1259,3770.50562
399.0,6307,5441.111617
444.0,4489,6634.75541
0.0,127,6665.054992
217.0,1671,7106.24806
0.0,129,7135.184318
187.0,1689,7584.497643
6.0,418,7691.517188
7.0,409,7796.575734
0.0,129,7827.486961
401.0,1373,8187.214535
356.0,2121,8749.167611
286.0,1602,9170.139625
1.0,155,9207.568577
421.0,5077,10556.696796
4.0,261,10622.910922
7.0,391,10723.045566
1.0,155,10760.328012
410.0,2217,11342.664862
372.0,1471,11729.66551
434.0,2987,12520.189691
2.0,183,12564.46266
9.0,404,12667.370444
0.0,129,12697.837432
402.0,2467,13349.03142
243.0,1484,13739.544062
0.0,125,13767.820238
0.0,127,13797.925717
0.0,129,13828.931492
0.0,125,13858.734771
3.0,209,13911.737268
323.0,1818,14389.94802
1.0,172,14431.921124
413.0,2352,15051.856539
0.0,129,15083.172435
831.0,10060,17739.99665
474.0,3667,18707.128577
421.0,11057,21630.459254
0.0,129,21661.051082
456.0,3441,22571.042186
0.0,129,22601.66668
375.0,1928,23109.808595
1.0,157,23147.280578
379.0,2515,23812.857744
444.0,3508,24738.749757
427.0,2789,25472.487868
399.0,2482,26126.968794
