# {"t_start": 1575379718.7148414, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,48.192399
414.0,2072,597.043198
0.0,129,627.645545
0.0,127,658.19524
0.0,127,688.606992
391.0,1910,1194.58163
0.0,127,1224.62957
428.0,3802,2231.084945
2.0,198,2280.883675
2.0,198,2328.591444
859.0,5082,3677.693014
0.0,129,3708.518811
403.0,2344,4327.652197
413.0,2762,5056.374079
0.0,127,5086.51546
407.0,4216,6206.71309
2.0,198,6257.173044
123.0,1498,6650.865433
860.0,5813,8196.6597
303.0,2009,8726.538199
3.0,216,8781.370495
844.0,4599,10001.117728
425.0,3223,10855.589654
0.0,127,10883.450978
326.0,2095,11436.156543
811.0,3976,12488.953563
1.0,173,12530.066956
430.0,2287,13133.163782
2.0,203,13182.329186
0.0,129,13212.973126
384.0,2117,13770.707249
380.0,1989,14296.415543
419.0,3349,15182.020425
410.0,3891,16209.209364
392.0,1861,16698.233698
333.0,1999,17221.625622
411.0,2190,17794.830886
409.0,2249,18386.946319
3.0,270,18454.896904
1.0,175,18496.796774
0.0,125,18526.909529
2.0,202,18576.005709
0.0,129,18607.193089
2.0,182,18651.259402
421.0,2228,19239.950364
467.0,3254,20097.718818
9.0,476,20221.045076
2.0,202,20269.851174
428.0,3476,21185.682697
431.0,2999,21973.899685
428.0,2975,22761.759625
5.0,308,22839.600227
424.0,8058,24973.881397
784.0,9786,27562.015196
