# {"t_start": 1575379723.1773882, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
52.0,1133,313.405652
62.0,1028,582.936901
0.0,127,612.898218
0.0,125,642.66705
125.0,1611,1067.76638
2.0,198,1117.207015
411.0,2656,1820.353069
0.0,125,1849.906551
3.0,248,1912.583416
6.0,396,2014.104431
2.0,198,2063.993606
409.0,2804,2803.382443
2.0,198,2853.336999
0.0,123,2882.477619
264.0,1788,3354.46407
367.0,3455,4269.222327
66.0,1230,4592.699546
4.0,297,4667.905766
70.0,801,4876.614457
5.0,350,4966.171706
424.0,3146,5797.747352
413.0,2823,6547.579846
0.0,129,6578.45871
0.0,127,6608.716933
244.0,1870,7103.755335
431.0,4611,8328.136755
1.0,176,8370.38443
201.0,1805,8847.630743
5.0,330,8930.43452
1.0,171,8972.002807
422.0,3584,9922.861172
420.0,2404,10559.548049
431.0,3860,11579.968741
1.0,176,11622.400517
0.0,127,11652.754463
420.0,2839,12402.185006
322.0,1504,12797.593249
3.0,233,12856.3743
403.0,3480,13776.213089
1.0,171,13817.592841
406.0,4710,15065.18907
445.0,2581,15745.557684
369.0,1753,16205.829173
2.0,202,16256.514924
9.0,404,16360.405697
8.0,297,16434.90803
402.0,2494,17087.653192
426.0,4326,18226.192248
5.0,328,18310.466186
8.0,407,18414.519836
339.0,1968,18933.509025
432.0,3158,19764.967559
842.0,7534,21755.649603
461.0,13016,25204.50825
4.0,297,25279.491573
417.0,1947,25791.523298
2.0,199,25839.411287
7.0,380,25937.415278
2.0,224,25994.0443
420.0,2518,26657.052526
9.0,404,26760.854955
3.0,252,26821.948256
