# {"t_start": 1575379724.4365475, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,200,63.003947
0.0,125,93.215956
2.0,202,142.710202
0.0,129,173.699807
5.0,350,264.273371
9.0,404,367.718859
384.0,1502,763.006982
0.0,127,793.449208
368.0,1825,1276.272666
431.0,2976,2065.066411
2.0,200,2113.66128
379.0,1647,2547.499835
0.0,127,2577.741556
428.0,2763,3308.041947
366.0,1816,3788.253048
2.0,198,3838.476949
0.0,125,3868.008419
5.0,372,3961.49836
3.0,248,4023.767256
81.0,1239,4349.821831
212.0,1741,4807.782977
105.0,1156,5110.907029
417.0,2283,5714.06667
4.0,297,5789.656343
161.0,1743,6253.026986
60.0,1164,6559.091156
4.0,299,6634.359707
428.0,3245,7495.714297
0.0,127,7525.944133
431.0,5160,8893.973186
0.0,127,8924.508338
0.0,127,8955.038033
431.0,4084,10040.239251
4.0,297,10114.705539
0.0,127,10144.914373
193.0,1608,10567.78447
379.0,2257,11162.944947
1.0,157,11200.427391
428.0,3242,12057.217871
420.0,2706,12771.114184
344.0,2136,13335.471966
392.0,2069,13881.115641
2.0,199,13929.975368
147.0,1793,14401.675772
406.0,2298,15008.728397
431.0,3139,15835.931401
431.0,3167,16671.337533
0.0,129,16702.262342
3.0,271,16769.745059
0.0,127,16799.397095
2.0,204,16848.682646
380.0,2292,17451.058649
2.0,202,17501.163384
