# {"t_start": 1575379722.4338508, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
395.0,1860,508.016205
0.0,129,538.575015
5.0,350,626.314804
249.0,1965,1147.760897
2.0,202,1197.604594
0.0,125,1227.050045
2.0,198,1274.510764
395.0,2414,1914.8168
428.0,4944,3225.33262
421.0,2530,3895.081689
1.0,173,3938.569333
0.0,127,3968.526321
5.0,372,4062.202931
421.0,2232,4652.580843
189.0,1661,5087.681755
9.0,404,5193.924023
0.0,127,5222.259545
2.0,198,5272.185441
403.0,2179,5847.784673
5.0,350,5936.902622
431.0,2997,6733.210786
864.0,5210,8116.849921
0.0,127,8147.115295
187.0,1571,8560.281881
425.0,2396,9194.875551
403.0,2242,9787.328678
0.0,129,9818.515444
0.0,129,9848.950752
2.0,185,9894.058204
425.0,2571,10575.035622
392.0,2235,11164.613997
394.0,2071,11710.809782
428.0,15254,15755.114515
2.0,198,15802.776156
369.0,1887,16301.026483
386.0,2376,16922.336078
425.0,7036,18779.766022
5.0,348,18869.7681
424.0,2997,19659.15718
424.0,2516,20323.579555
430.0,2939,21097.540335
3.0,253,21160.938694
6.0,358,21250.112749
431.0,2760,21977.195405
0.0,127,22007.548579
5.0,350,22096.249465
1.0,158,22134.189201
2.0,200,22184.612268
143.0,1237,22509.297833
411.0,2834,23257.593601
0.0,127,23287.92481
417.0,2398,23921.262337
428.0,4214,25033.546489
0.0,127,25063.852118
0.0,129,25092.369604
0.0,127,25122.713016
428.0,3592,26071.444468
745.0,4785,27336.625618
1.0,175,27378.938343
