# {"t_start": 1575379721.1432216, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,45.843627
0.0,129,77.185743
2.0,202,128.997837
78.0,1064,408.695558
427.0,3057,1219.208818
37.0,872,1446.959421
120.0,1357,1805.409658
419.0,2798,2544.828774
89.0,1604,2966.566408
411.0,4034,4038.042578
436.0,2816,4780.713228
71.0,996,5041.734159
2.0,202,5092.318626
420.0,2491,5750.125436
366.0,2078,6302.093266
2.0,202,6351.274118
327.0,1882,6848.55745
0.0,129,6879.518049
7.0,446,6993.973699
1.0,172,7037.613389
314.0,1622,7466.080081
403.0,2069,8013.561969
410.0,2350,8633.486284
668.0,3938,9678.865441
0.0,125,9708.60629
2.0,182,9752.518977
1.0,171,9795.698171
1.0,170,9836.666899
0.0,123,9865.83816
0.0,127,9894.584173
0.0,129,9925.595962
412.0,2528,10595.518786
1.0,171,10637.177886
424.0,3919,11673.399815
2.0,220,11726.873189
386.0,2267,12325.161207
0.0,129,12355.802093
344.0,1977,12876.231346
4.0,282,12946.656689
420.0,2625,13640.814561
0.0,129,13671.422239
2.0,202,13720.526835
2.0,201,13771.591429
4.0,284,13843.232413
3.0,248,13904.267405
431.0,2789,14641.699373
1.0,173,14683.095332
432.0,5111,16035.178041
2.0,200,16085.501627
308.0,1883,16579.384978
0.0,127,16609.692712
556.0,4503,17793.19768
4.0,297,17867.346725
416.0,2511,18529.624651
0.0,127,18559.51789
570.0,4469,19741.358933
425.0,2392,20371.246065
433.0,5918,21931.550304
4.0,247,21993.554323
4.0,279,22064.127757
1.0,175,22106.789832
0.0,129,22137.513418
427.0,3958,23184.9867
428.0,4784,24451.649431
9.0,421,24561.49076
431.0,3003,25349.753891
429.0,3528,26280.121544
4.0,304,26358.377374
1.0,173,26400.443313
