# {"t_start": 1574858891.5826225, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
384.0,2164,568.570704
0.0,129,597.516384
428.0,2533,1277.272615
387.0,2343,1905.386021
384.0,2321,2527.532764
292.0,2094,3088.280568
1.0,170,3131.596863
296.0,1379,3499.569359
391.0,2252,4102.657382
11.0,479,4227.309184
386.0,1918,4738.903487
338.0,1839,5231.520089
364.0,3000,6036.131688
258.0,1409,6412.234273
424.0,2819,7165.741608
4.0,297,7241.154061
1.0,173,7283.853408
1.0,171,7325.731673
3.0,271,7395.203591
5.0,347,7484.924783
0.0,129,7516.498003
5.0,350,7606.395703
3.0,231,7665.408658
11.0,440,7778.6726
142.0,1614,8211.287907
405.0,2469,8871.985145
420.0,2516,9545.108543
431.0,2637,10246.940168
424.0,2565,10933.96465
31.0,565,11081.364682
402.0,2788,11829.578765
21.0,801,12041.65841
428.0,2668,12755.337812
424.0,3320,13645.331671
88.0,1398,14017.945778
409.0,2192,14603.181334
413.0,2619,15304.67302
67.0,1520,15710.568058
414.0,2537,16388.117562
132.0,1626,16823.321587
60.0,1153,17130.705761
41.0,1204,17450.383153
377.0,2500,18122.715032
414.0,4210,19248.970739
279.0,1874,19749.583865
146.0,1642,20188.375814
421.0,3459,21117.079508
138.0,1619,21546.355199
348.0,1734,22007.431391
295.0,1922,22518.274085
334.0,1786,22995.157657
425.0,2703,23719.704906
378.0,2130,24289.666203
259.0,1481,24684.170786
265.0,1784,25159.572846
266.0,2196,25745.801523
424.0,3096,26573.927178
427.0,2195,27160.556247
421.0,2715,27888.759773
