# {"t_start": 1574858884.3911517, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,48.762882
3.0,232,104.592023
301.0,1618,509.017417
0.0,125,548.749733
261.0,1998,1079.194432
5.0,350,1171.196707
333.0,2311,1792.619369
7.0,443,1907.305013
0.0,125,1937.926603
163.0,1681,2386.035908
0.0,125,2416.197491
5.0,347,2505.888058
1.0,173,2550.27789
0.0,123,2578.095025
404.0,2763,3322.187736
0.0,127,3352.594743
2.0,220,3406.607112
0.0,125,3436.839107
4.0,321,3520.868885
1.0,173,3563.17223
407.0,2628,4266.424092
0.0,125,4296.44961
0.0,129,4327.638466
5.0,369,4423.831982
270.0,1824,4909.909251
2.0,202,4960.196609
0.0,127,4990.942684
298.0,2109,5556.17797
392.0,2402,6198.36604
6.0,379,6297.755755
421.0,2608,6993.625914
404.0,2080,7551.009669
408.0,2384,8188.693889
6.0,401,8293.265472
2.0,218,8348.861362
1.0,155,8386.562518
2.0,227,8442.358524
384.0,2127,9012.38514
9.0,404,9117.098606
9.0,417,9223.905814
396.0,2390,9863.828878
395.0,3062,10682.148093
33.0,1035,10957.296582
10.0,537,11097.22134
61.0,1478,11491.633343
405.0,2511,12165.530772
81.0,1739,12627.171259
405.0,2054,13177.282684
66.0,1259,13512.842186
45.0,982,13772.497855
426.0,3590,14732.415581
411.0,1936,15251.092828
64.0,961,15506.43894
366.0,2204,16096.377957
414.0,2627,16799.50212
84.0,1101,17093.057516
114.0,1483,17488.304688
207.0,1637,17926.907578
322.0,1961,18451.381829
412.0,2895,19226.201552
410.0,2514,19896.740106
414.0,2409,20542.734199
408.0,2477,21206.009762
410.0,2598,21896.8241
405.0,2623,22598.149679
425.0,2470,23259.350315
358.0,1938,23777.673554
394.0,2322,24399.224453
410.0,2326,25020.916306
363.0,2242,25617.251699
