# {"t_start": 1574858891.6049945, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
372.0,2519,661.033113
0.0,129,692.09267
0.0,127,722.604187
304.0,1878,1224.96985
2.0,198,1276.479461
5.0,350,1365.402786
4.0,319,1448.61023
226.0,1661,1893.778433
354.0,1939,2412.103746
2.0,198,2461.309033
0.0,129,2492.988692
0.0,127,2523.89153
8.0,371,2620.191162
381.0,1991,3153.362386
4.0,295,3229.151822
2.0,198,3280.380469
0.0,125,3310.664486
419.0,2262,3915.17486
9.0,425,4025.169332
12.0,525,4162.679183
2.0,198,4213.386432
401.0,2297,4827.667675
3.0,248,4890.866513
4.0,319,4972.778879
3.0,248,5036.227029
0.0,129,5067.716554
2.0,200,5117.267412
0.0,129,5148.649487
0.0,127,5179.237345
415.0,2236,5775.776259
0.0,125,5806.16037
2.0,202,5857.671931
2.0,200,5907.181757
11.0,497,6037.494253
9.0,401,6142.389175
421.0,2912,6921.954083
0.0,125,6950.442218
1.0,177,6995.279322
413.0,2387,7633.304167
521.0,3867,8670.234746
0.0,127,8701.060467
1.0,173,8743.078196
413.0,1991,9275.906633
420.0,2707,9998.716396
414.0,1923,10512.397893
16.0,602,10668.624933
416.0,2874,11440.408815
13.0,646,11610.09623
28.0,932,11857.128404
383.0,1928,12373.18352
60.0,1331,12725.83695
64.0,1272,13065.502596
431.0,3692,14054.522349
45.0,994,14316.750082
49.0,1286,14658.008399
419.0,2902,15437.359825
45.0,970,15694.314965
91.0,1177,16007.610081
63.0,1141,16311.007058
26.0,702,16497.033403
87.0,1408,16871.253455
552.0,3635,17849.192099
231.0,2018,18388.602333
413.0,2687,19106.513261
35.0,525,19243.64571
428.0,4178,20363.26049
320.0,1764,20835.503391
425.0,7504,22846.305388
486.0,3714,23842.674167
333.0,2030,24386.457355
368.0,2405,25028.29033
425.0,6536,26781.178871
398.0,1619,27212.885389
59.0,1045,27491.034921
