# {"t_start": 1574858890.626437, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,42.660175
0.0,127,72.172227
302.0,1639,479.141897
394.0,2131,1057.287522
296.0,1695,1511.657576
0.0,129,1543.160102
292.0,1667,1988.145206
793.0,4145,3103.795041
0.0,125,3133.827093
4.0,319,3215.864473
397.0,2173,3798.697346
6.0,398,3901.905279
2.0,198,3950.64942
4.0,299,4028.583637
0.0,129,4057.691765
0.0,127,4088.43371
0.0,125,4118.769073
412.0,2546,4800.142766
4.0,318,4881.30462
423.0,2652,5593.270133
365.0,1969,6119.278319
0.0,123,6148.931248
0.0,127,6179.335503
413.0,2174,6760.636714
364.0,1989,7290.292807
0.0,129,7321.621191
3.0,248,7385.231363
0.0,129,7416.406341
394.0,2564,8102.913349
423.0,2611,8801.590546
2.0,205,8854.269488
390.0,2238,9451.326509
6.0,405,9556.443876
432.0,2757,10291.042154
17.0,745,10489.253515
18.0,683,10668.110312
17.0,780,10874.606447
27.0,895,11111.309165
382.0,2173,11693.81449
56.0,1152,12000.108699
39.0,978,12261.226997
414.0,2445,12914.902961
403.0,2303,13528.790307
414.0,2302,14144.25123
31.0,1030,14417.638671
44.0,1105,14710.709524
373.0,2828,15469.100211
433.0,3683,16455.606974
150.0,1625,16890.905469
476.0,3580,17852.973585
31.0,973,18110.835283
117.0,1440,18494.426178
277.0,1479,18888.391555
185.0,1711,19344.176173
251.0,1318,19694.427997
418.0,2821,20449.752034
392.0,2339,21077.226339
346.0,2505,21745.136194
359.0,1988,22273.473639
426.0,2444,22926.37041
380.0,1855,23423.101138
252.0,1649,23862.322001
338.0,2149,24438.093778
403.0,2607,25134.210759
442.0,3428,26053.265982
57.0,1150,26359.427295
