# {"t_start": 1574858889.1349802, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,250,75.561237
617.0,3373,956.628739
10.0,431,1069.357781
125.0,1395,1443.741519
70.0,1277,1783.990594
0.0,125,1813.889061
2.0,218,1869.641955
194.0,1674,2315.827205
334.0,1928,2833.679108
488.0,3135,3675.159036
0.0,127,3705.562716
0.0,127,3736.471332
0.0,127,3767.548092
2.0,202,3816.849026
14.0,504,3949.659758
0.0,127,3980.232882
0.0,127,4010.504982
387.0,2243,4608.971614
9.0,402,4713.386585
2.0,200,4764.761231
6.0,380,4863.745538
417.0,2381,5500.671477
0.0,123,5530.239461
406.0,2505,6202.459836
0.0,125,6231.140211
392.0,2721,6960.202529
11.0,498,7088.700188
376.0,2017,7628.602836
2.0,188,7674.593189
7.0,448,7792.299103
411.0,3904,8839.316642
402.0,2381,9476.593175
491.0,3408,10386.556106
6.0,377,10485.019486
8.0,449,10600.870675
15.0,672,10779.361422
369.0,2050,11325.905596
9.0,436,11441.374046
428.0,4169,12557.551003
440.0,2509,13230.764364
38.0,862,13457.193743
57.0,1232,13786.838237
10.0,539,13927.384261
39.0,1233,14254.276241
94.0,1593,14678.666737
369.0,1821,15166.071911
445.0,4262,16309.582766
408.0,1978,16838.15694
99.0,1635,17275.376672
53.0,1316,17625.878737
376.0,3103,18459.172359
140.0,1426,18837.884895
335.0,2009,19374.703906
353.0,2061,19924.787558
424.0,4826,21222.100794
348.0,1874,21719.040379
81.0,1264,22053.660228
424.0,2847,22814.490759
430.0,2228,23410.324284
356.0,1468,23803.639313
421.0,4438,24993.508781
338.0,2291,25604.001105
428.0,3227,26468.523712
370.0,2032,27011.63659
