# {"t_start": 1574858886.6309197, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,202,66.420958
0.0,129,95.233629
3.0,248,153.312533
97.0,1076,415.93128
364.0,2028,963.667444
5.0,350,1054.030768
333.0,1872,1557.479658
0.0,127,1588.038157
2.0,198,1637.124739
0.0,125,1667.395019
391.0,2696,2390.35082
396.0,2222,2986.245959
1.0,172,3028.671063
9.0,424,3140.817386
0.0,125,3171.045724
2.0,198,3220.250928
404.0,2410,3866.92791
375.0,1709,4322.78901
3.0,248,4386.819683
0.0,127,4417.035437
315.0,1620,4847.395293
427.0,2585,5540.057349
376.0,3541,6490.878324
317.0,2819,7244.189114
0.0,129,7275.611352
3.0,246,7336.778392
3.0,270,7405.973104
385.0,2278,8015.300255
1.0,173,8058.210972
366.0,2083,8616.965311
3.0,269,8685.954346
7.0,387,8784.428967
1.0,172,8828.202704
2.0,207,8879.962169
2.0,205,8932.901175
4.0,269,9000.958211
174.0,1520,9403.96155
8.0,443,9520.423411
14.0,502,9651.516918
16.0,565,9799.157289
14.0,647,9968.719807
5.0,329,10052.484293
10.0,547,10195.962937
9.0,483,10321.21273
412.0,2340,10947.131927
68.0,1359,11310.269171
43.0,919,11553.552098
37.0,843,11776.563283
389.0,2071,12330.08966
46.0,1226,12656.15103
406.0,2569,13344.46962
405.0,4459,14539.621262
392.0,2229,15135.893369
39.0,714,15323.983319
316.0,1949,15846.703185
132.0,1572,16265.298225
371.0,1894,16770.263446
71.0,1210,17093.691934
454.0,3644,18072.418416
378.0,2126,18640.996339
42.0,1226,18966.265965
47.0,1271,19304.522667
85.0,1208,19624.443194
381.0,1955,20146.192844
398.0,2727,20879.267004
436.0,2902,21653.680647
326.0,1797,22130.543674
404.0,2582,22820.320778
427.0,3333,23715.060808
326.0,2130,24285.066404
385.0,2355,24915.17214
445.0,3263,25786.500134
433.0,3594,26749.761208
94.0,1610,27179.204574
410.0,2689,27900.683826
