# {"t_start": 1574858891.654864, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
102.0,1654,421.229518
0.0,127,450.577702
114.0,1220,784.055626
0.0,125,812.403785
409.0,2034,1358.699063
387.0,2102,1923.917182
331.0,1723,2382.8809
386.0,2236,2982.340016
2.0,203,3034.475434
338.0,2170,3617.108312
417.0,3295,4499.460225
408.0,2393,5141.245818
357.0,1811,5624.547146
378.0,4210,6754.238122
271.0,1768,7223.773104
0.0,127,7254.677967
0.0,125,7284.832447
392.0,1862,7783.40991
0.0,129,7812.939442
0.0,127,7843.596421
0.0,127,7874.236751
426.0,2977,8672.004877
3.0,271,8741.079091
2.0,202,8792.563851
408.0,1920,9305.381241
193.0,1675,9751.936433
423.0,2448,10405.044152
427.0,2927,11187.102454
50.0,1245,11519.242409
48.0,1200,11838.475932
423.0,2479,12502.6434
415.0,2554,13185.382503
107.0,1521,13591.103619
36.0,1068,13874.210034
420.0,3805,14893.668012
347.0,2064,15446.215263
424.0,2810,16199.164823
85.0,1498,16599.306029
386.0,2408,17243.621159
441.0,3709,18241.021253
324.0,1918,18751.715423
347.0,2224,19345.673671
139.0,1570,19763.740347
366.0,2193,20348.75417
411.0,2445,21005.846789
139.0,1602,21432.549045
33.0,829,21650.770762
387.0,1954,22169.443442
155.0,1737,22633.109852
428.0,2679,23350.910699
790.0,5943,24947.156
416.0,2538,25624.322753
294.0,1763,26095.079292
416.0,2534,26772.590337
97.0,1474,27163.887473
350.0,1997,27699.912294
