# {"t_start": 1574858891.973459, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
332.0,1500,382.672
326.0,1745,852.878821
384.0,1848,1348.450787
254.0,1702,1804.097532
363.0,1385,2173.49771
316.0,2066,2727.41919
401.0,2509,3400.517021
411.0,2066,3953.376944
0.0,129,3984.311187
428.0,2999,4788.349197
0.0,125,4817.147445
3.0,248,4880.210719
421.0,2425,5530.325552
0.0,129,5561.707982
374.0,1876,6063.670784
9.0,420,6172.948925
0.0,127,6203.955192
406.0,1969,6728.676009
0.0,129,6760.016887
401.0,2372,7393.324404
0.0,125,7423.710196
404.0,2286,8035.161013
0.0,127,8066.278839
2.0,198,8114.941027
416.0,2520,8790.466424
161.0,1653,9231.086322
381.0,2193,9817.113513
388.0,2758,10553.05036
28.0,817,10768.442447
35.0,974,11027.134502
38.0,908,11268.977081
372.0,2500,11937.078035
21.0,715,12127.684763
32.0,1053,12406.64242
26.0,872,12636.964308
396.0,1904,13145.228539
72.0,1334,13501.544494
113.0,1593,13925.450466
24.0,651,14096.345682
61.0,1279,14436.81967
368.0,1980,14965.027905
75.0,1320,15317.032309
431.0,2962,16110.211694
361.0,2202,16699.289528
87.0,1561,17118.046425
36.0,900,17355.150001
179.0,1822,17844.369146
364.0,2109,18408.836632
361.0,2021,18948.218356
219.0,1687,19397.385086
418.0,3234,20262.572588
423.0,4443,21454.121246
221.0,1805,21933.029369
439.0,2988,22732.570368
420.0,3479,23666.56057
418.0,3191,24521.923024
333.0,1832,25010.951564
436.0,2337,25633.418621
409.0,2255,26236.288087
289.0,1992,26768.950586
309.0,1623,27199.696928
