# {"t_start": 1574858889.180262, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,248,75.025921
423.0,4190,1177.373321
254.0,1570,1597.490585
0.0,125,1627.438646
3.0,268,1696.469376
0.0,125,1726.797398
0.0,127,1757.660061
0.0,127,1788.720172
9.0,427,1899.213713
0.0,125,1929.903845
354.0,1522,2333.709043
0.0,123,2363.434583
0.0,129,2394.662036
0.0,129,2426.207678
394.0,2190,3013.909256
60.0,969,3273.643118
65.0,999,3537.810307
315.0,1556,3953.104129
0.0,125,3983.215018
2.0,200,4034.038083
381.0,1965,4558.540397
428.0,3508,5499.07894
3.0,251,5563.343353
0.0,127,5594.134596
10.0,443,5708.910497
3.0,271,5777.575389
434.0,2606,6477.257207
1.0,173,6519.980172
341.0,1890,7022.679531
0.0,129,7054.17573
5.0,352,7144.745355
382.0,2503,7814.289223
4.0,319,7897.397671
375.0,1830,8387.030866
362.0,2146,8961.807562
287.0,2212,9551.66153
416.0,3385,10455.988188
428.0,2683,11173.843629
50.0,1195,11491.943667
423.0,2861,12258.940759
29.0,765,12460.204033
33.0,1020,12730.747893
15.0,715,12921.332449
440.0,5746,14460.764725
46.0,976,14719.604939
407.0,2014,15259.953851
423.0,2209,15851.310687
32.0,961,16104.79788
368.0,1979,16632.836533
128.0,1444,17019.719362
415.0,2553,17703.183823
39.0,1164,18013.496393
149.0,1794,18493.449576
423.0,2797,19241.132587
41.0,1008,19508.298094
95.0,1426,19887.948029
388.0,2284,20500.076337
132.0,1698,20954.27723
426.0,2099,21512.765287
110.0,1385,21880.096522
444.0,4211,23008.175488
49.0,1179,23321.5772
57.0,1081,23608.526436
264.0,1409,23984.798393
436.0,7829,26086.450208
428.0,3251,26955.540926
430.0,2797,27705.871619
