# {"t_start": 1574858888.6338682, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
4.0,297,88.628893
71.0,1131,364.358658
299.0,1640,804.04972
2.0,202,855.315135
285.0,1842,1349.421143
0.0,127,1380.000521
400.0,2131,1950.570647
412.0,2346,2580.648646
4.0,318,2661.946117
305.0,2030,3206.851955
2.0,198,3256.389081
0.0,125,3286.807881
351.0,1991,3818.080965
376.0,2266,4425.847396
364.0,1729,4885.708422
434.0,2409,5531.782973
421.0,2763,6274.241353
17.0,598,6429.43006
361.0,2096,6988.400589
4.0,297,7066.275757
168.0,1481,7459.65773
6.0,395,7562.436709
172.0,1651,8003.050873
0.0,127,8033.825973
391.0,2217,8626.561659
378.0,2509,9297.192189
377.0,2656,10007.337603
381.0,1971,10532.889269
30.0,881,10766.446822
23.0,784,10973.226502
365.0,1776,11448.677839
24.0,641,11617.164139
408.0,3045,12432.169691
384.0,2178,13014.792504
430.0,3968,14077.594968
404.0,1893,14583.095805
413.0,2493,15250.758561
34.0,1068,15535.51352
395.0,2550,16216.84491
428.0,3934,17273.830029
155.0,1780,17750.538223
90.0,1436,18134.376207
434.0,4808,19422.028321
405.0,2150,19996.300274
398.0,2460,20655.306211
420.0,5296,22072.123499
120.0,1625,22506.552577
357.0,2012,23043.819457
379.0,9254,25529.413487
417.0,3219,26392.502271
387.0,1988,26920.958526
