# {"t_start": 1574858884.9734678, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,48.212629
201.0,1834,507.899989
2.0,200,567.788484
100.0,1324,915.77985
396.0,2265,1525.483991
410.0,2378,2162.215738
399.0,3916,3216.58918
239.0,1771,3690.793192
2.0,220,3745.364084
1.0,173,3788.307834
398.0,2507,4460.398328
3.0,248,4523.654672
410.0,2618,5224.654243
2.0,200,5276.311867
2.0,198,5324.788129
3.0,246,5386.580231
5.0,350,5475.705348
0.0,127,5506.559073
408.0,3183,6361.328559
0.0,125,6390.68177
411.0,2587,7081.818776
420.0,3350,7979.217171
421.0,2360,8610.734281
3.0,257,8676.676205
428.0,2798,9425.944779
3.0,232,9485.109845
411.0,2270,10088.889929
382.0,2465,10750.036682
17.0,588,10903.161973
47.0,1057,11183.388771
49.0,991,11447.90593
33.0,948,11698.819338
431.0,3582,12658.333879
337.0,1960,13182.611961
422.0,3128,14019.049341
27.0,981,14279.995848
382.0,2169,14859.330647
101.0,1397,15233.061793
394.0,2951,16023.878403
113.0,1595,16447.908406
62.0,1290,16792.415754
109.0,1564,17210.243161
151.0,1743,17676.935395
58.0,1260,18011.897356
588.0,4093,19109.521346
375.0,2109,19673.234703
286.0,1578,20093.150975
363.0,1678,20542.173686
427.0,4058,21628.069702
149.0,1668,22070.525902
405.0,2404,22713.034316
410.0,3668,23696.735717
412.0,3343,24592.520096
409.0,2475,25254.773488
399.0,2878,26024.876399
342.0,2006,26560.24553
298.0,1469,26951.343676
280.0,1705,27406.069413
