# {"t_start": 1574858891.7356293, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
289.0,1613,410.980135
0.0,127,440.01627
0.0,129,471.342192
58.0,1279,819.740773
397.0,1888,1325.239036
2.0,200,1376.201437
2.0,200,1425.36912
381.0,2403,2070.747194
397.0,1855,2566.920817
349.0,1932,3084.490257
405.0,2070,3639.435028
366.0,2502,4310.274853
4.0,319,4392.512103
8.0,372,4488.619659
9.0,404,4592.47527
4.0,297,4667.984429
2.0,220,4724.385956
355.0,2069,5279.750022
374.0,2309,5896.64446
422.0,2509,6568.000032
418.0,2999,7371.281467
0.0,129,7400.733188
393.0,2237,7999.800857
396.0,2483,8664.765438
412.0,2163,9242.777431
352.0,1919,9755.525697
11.0,532,9894.565891
406.0,2645,10599.634625
416.0,2991,11402.81884
380.0,1980,11930.834082
351.0,2046,12477.737283
77.0,1408,12853.589579
387.0,2199,13440.707563
425.0,2752,14176.654186
388.0,2157,14752.468833
50.0,979,15014.061977
415.0,2481,15677.819311
381.0,2177,16260.545455
431.0,2599,16956.353027
399.0,2297,17571.869004
432.0,3069,18396.825142
419.0,2397,19035.643753
344.0,2008,19571.77888
421.0,2406,20213.987981
274.0,1505,20616.588303
24.0,834,20839.172136
416.0,2000,21371.900202
181.0,1696,21821.59486
30.0,1045,22097.398159
424.0,4300,23251.39431
357.0,1949,23772.596677
395.0,2201,24361.265733
400.0,2010,24899.243464
417.0,2686,25614.058212
399.0,2359,26247.236125
366.0,2140,26817.252797
364.0,3630,27792.440288
