# {"t_start": 1574858889.2376676, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,43.03635
208.0,1682,459.724853
354.0,2410,1113.340583
0.0,129,1144.644411
368.0,1943,1665.770115
333.0,2137,2238.789498
421.0,2685,2959.801723
310.0,1628,3395.491732
0.0,127,3426.158496
2.0,200,3475.878171
0.0,127,3506.461557
307.0,1903,4015.278993
392.0,2197,4601.947559
0.0,127,4632.642184
0.0,129,4663.307606
331.0,2825,5422.008111
415.0,2397,6064.030433
392.0,2389,6702.124951
425.0,2972,7497.261376
0.0,129,7528.406056
424.0,2532,8207.56965
2.0,224,8263.380466
402.0,2105,8826.745697
2.0,183,8872.181307
5.0,312,8952.276515
4.0,298,9029.886326
425.0,2898,9803.267329
381.0,2142,10374.751051
29.0,1089,10662.926297
22.0,877,10895.9807
418.0,2825,11652.903687
484.0,4096,12751.31502
63.0,1479,13145.523245
402.0,2280,13755.570979
29.0,986,14017.170736
35.0,828,14235.404689
35.0,1014,14504.292067
418.0,2428,15154.721926
431.0,4602,16388.395878
378.0,1950,16911.584409
299.0,1312,17261.400866
413.0,2322,17883.844978
400.0,3092,18711.450736
397.0,1997,19244.168119
402.0,2098,19803.62126
427.0,3089,20633.830918
375.0,1782,21109.036155
423.0,2812,21858.214927
359.0,2079,22412.621367
192.0,1754,22880.679247
167.0,1735,23343.199276
381.0,2155,23920.844668
78.0,1450,24306.701428
413.0,2351,24937.080465
418.0,2779,25677.943759
433.0,2879,26449.909802
