# {"t_start": 1574858888.6203475, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
260.0,1938,501.390979
389.0,2380,1145.243505
0.0,127,1176.165442
351.0,1855,1672.949671
297.0,1651,2115.058861
427.0,2458,2773.958886
406.0,2680,3494.744952
0.0,129,3525.818995
2.0,229,3584.244832
420.0,2315,4204.020921
288.0,1769,4673.702987
325.0,1686,5125.843292
418.0,2346,5754.409625
11.0,477,5877.831552
4.0,296,5953.717978
2.0,200,6004.992253
415.0,2325,6626.826402
0.0,123,6656.147834
9.0,417,6764.291428
390.0,1910,7273.945273
388.0,2104,7836.308233
8.0,477,7961.298835
11.0,472,8084.159526
0.0,127,8114.638941
0.0,127,8145.521894
321.0,2116,8710.766242
2.0,202,8761.900589
0.0,129,8793.252846
5.0,348,8882.448132
7.0,425,8994.745262
424.0,2321,9614.383591
16.0,613,9774.017481
388.0,2049,10319.295808
24.0,498,10450.711117
30.0,762,10651.895141
17.0,784,10859.290421
17.0,584,11011.358185
410.0,2633,11718.524262
392.0,1930,12234.923136
33.0,683,12413.702267
89.0,1431,12794.583992
26.0,939,13043.364407
443.0,3698,14034.005088
404.0,2011,14570.996626
54.0,1392,14940.843235
398.0,2387,15581.261905
261.0,1757,16051.132801
54.0,1331,16405.156735
121.0,1522,16812.148208
557.0,6384,18527.530743
428.0,3725,19524.127009
424.0,2804,20274.814517
33.0,942,20525.376818
400.0,2244,21127.449028
407.0,2647,21831.176766
427.0,2595,22525.37169
332.0,1699,22978.010584
391.0,2214,23569.934281
361.0,1902,24079.981702
434.0,3277,24956.971758
101.0,1428,25335.74301
391.0,2241,25935.497192
448.0,3132,26773.712211
