# {"t_start": 1574858889.6237206, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
421.0,3489,924.28797
0.0,129,954.92589
372.0,1820,1443.99645
3.0,271,1513.143551
368.0,2893,2288.749291
0.0,129,2319.57092
396.0,2788,3069.745351
367.0,2164,3650.639219
0.0,129,3679.591852
403.0,2171,4261.324006
4.0,318,4344.698819
2.0,202,4394.547617
336.0,1748,4861.000603
5.0,350,4950.650528
390.0,1976,5480.130998
361.0,2041,6024.824613
418.0,2262,6630.748693
6.0,360,6723.736289
380.0,2376,7358.40111
0.0,129,7389.526954
413.0,2754,8126.56693
4.0,297,8204.393473
1.0,157,8242.923647
9.0,404,8348.165182
4.0,265,8415.496729
3.0,249,8478.308728
6.0,323,8560.643976
0.0,127,8591.178026
425.0,2807,9342.947191
335.0,1931,9858.43298
411.0,2505,10526.605846
30.0,829,10747.102299
387.0,2383,11383.663927
41.0,967,11641.070596
41.0,1092,11930.247053
375.0,2258,12532.842808
27.0,861,12761.598769
41.0,1121,13061.055381
386.0,3479,13992.630852
61.0,1238,14320.125958
417.0,2849,15085.018861
28.0,843,15307.665087
53.0,1122,15605.937083
432.0,2538,16284.572008
16.0,536,16424.275956
277.0,1537,16835.624843
170.0,1679,17284.254392
82.0,1401,17658.467934
429.0,2501,18331.175211
250.0,1969,18855.054472
23.0,785,19062.463002
155.0,1783,19537.303575
423.0,4707,20800.468125
192.0,1876,21302.08212
375.0,2417,21945.383614
403.0,4152,23056.55676
333.0,1889,23562.012554
409.0,2170,24144.01598
278.0,1537,24551.787303
396.0,2609,25249.96846
427.0,2944,26038.931445
341.0,2101,26598.470377
363.0,2580,27289.056598
