# {"t_start": 1574858886.3619213, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
356.0,2189,579.407474
382.0,2041,1123.027066
0.0,125,1153.308371
6.0,397,1257.75284
375.0,2071,1813.062022
365.0,1876,2314.560426
2.0,200,2364.01052
0.0,125,2394.311937
371.0,1925,2910.854481
348.0,1887,3417.873672
2.0,202,3467.753485
402.0,2332,4091.594406
386.0,2024,4632.364103
419.0,2195,5221.241593
351.0,2115,5785.351788
3.0,267,5853.775412
3.0,246,5916.682688
391.0,2150,6492.379811
5.0,338,6578.933003
404.0,2759,7317.092281
375.0,1923,7831.171096
342.0,1758,8300.812654
7.0,466,8423.032256
5.0,371,8518.50315
348.0,2155,9094.552659
397.0,2217,9686.917908
386.0,2025,10224.324389
11.0,558,10372.955362
397.0,1973,10899.553366
34.0,1132,11200.593776
40.0,1118,11497.200636
398.0,2276,12107.849158
398.0,2282,12716.748532
13.0,547,12860.868128
24.0,886,13096.177577
53.0,1050,13373.862489
51.0,1193,13690.767401
348.0,1880,14193.479497
387.0,1604,14619.668053
53.0,1133,14921.511961
353.0,2684,15640.852724
360.0,1819,16126.770059
423.0,3569,17082.619785
82.0,1273,17422.384975
384.0,2484,18090.583135
361.0,1778,18564.335654
98.0,1325,18917.312423
149.0,1688,19366.941023
428.0,2303,19982.579546
328.0,2343,20609.71911
391.0,2554,21293.7299
427.0,5637,22801.294587
406.0,2281,23410.623947
423.0,2642,24120.246709
401.0,2474,24781.276534
430.0,2277,25389.080817
365.0,2030,25929.971388
412.0,2321,26549.889275
431.0,4716,27816.955454
