# {"t_start": 1574858884.425796, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
411.0,2660,705.714827
0.0,129,736.961122
196.0,1403,1111.645253
264.0,1828,1601.610375
429.0,2027,2145.271483
0.0,125,2175.237413
370.0,1948,2697.050663
0.0,125,2727.434585
4.0,299,2803.801168
0.0,125,2834.138068
0.0,125,2864.373193
10.0,431,2975.923959
353.0,1998,3511.75643
381.0,5210,4910.716399
9.0,404,5016.075047
366.0,1667,5461.475523
343.0,1746,5927.157303
0.0,129,5958.090194
414.0,2295,6572.801706
398.0,2151,7146.813569
334.0,2041,7693.158644
2.0,200,7742.194982
425.0,3138,8584.308011
431.0,2991,9384.933416
2.0,217,9438.854112
7.0,388,9539.550854
3.0,218,9594.804419
5.0,365,9689.118168
344.0,1860,10182.646358
4.0,297,10258.340214
356.0,2176,10841.31826
62.0,1484,11237.83386
15.0,545,11380.715266
40.0,1149,11686.815233
33.0,1049,11964.943631
303.0,1879,12465.863731
366.0,2061,13017.089175
428.0,3497,13955.286026
421.0,3370,14856.694412
35.0,758,15058.048056
116.0,1572,15476.664339
30.0,1032,15751.508795
145.0,1727,16211.351033
159.0,1870,16712.57596
93.0,1538,17123.548162
130.0,1513,17526.329541
96.0,1582,17948.668588
74.0,1511,18353.702042
434.0,3413,19266.887643
48.0,794,19476.399262
416.0,2439,20128.704235
432.0,2742,20863.775332
378.0,9800,23492.465468
77.0,1313,23842.268505
408.0,2621,24543.626932
421.0,2666,25256.323656
424.0,2187,25840.400512
408.0,2170,26421.430476
350.0,2013,26957.400488
416.0,2535,27636.726181
