# {"t_start": 1574858890.4162712, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
267.0,1413,362.372704
5.0,350,446.980229
373.0,1751,922.741608
414.0,2430,1574.255701
0.0,129,1605.529989
427.0,2760,2346.80499
4.0,296,2422.960692
4.0,278,2494.660612
0.0,127,2525.584175
0.0,125,2555.6624
0.0,125,2585.639715
3.0,270,2654.730114
0.0,125,2684.716997
385.0,2465,3347.149338
0.0,129,3377.959729
312.0,1843,3870.12936
343.0,1811,4354.767489
368.0,2328,4976.736672
405.0,2349,5605.459894
386.0,2402,6249.667202
0.0,125,6280.232494
0.0,125,6310.291651
428.0,3778,7320.26676
4.0,273,7390.371967
6.0,398,7493.193163
10.0,454,7613.348497
6.0,399,7716.28015
239.0,1534,8124.481422
355.0,2034,8668.791515
425.0,2937,9455.141049
4.0,276,9525.764367
400.0,2404,10166.404603
13.0,566,10314.59315
407.0,1986,10844.996013
19.0,717,11034.271648
20.0,737,11230.160571
10.0,497,11358.885855
33.0,889,11594.941198
394.0,2123,12164.664248
15.0,562,12311.172852
43.0,1261,12645.813329
20.0,720,12835.841525
61.0,1051,13114.999623
525.0,3798,14132.938585
300.0,1962,14655.049167
351.0,2224,15251.090407
343.0,1850,15746.628327
448.0,3062,16566.866749
398.0,2183,17152.213893
93.0,1605,17579.936977
430.0,2427,18231.974552
243.0,1863,18726.72196
389.0,2088,19284.374371
428.0,2935,20069.476758
334.0,1900,20579.14642
144.0,1418,20957.782381
403.0,2927,21739.184057
190.0,1796,22216.737309
455.0,3152,23059.194501
333.0,1718,23517.032847
374.0,2115,24085.475089
420.0,2504,24754.182434
841.0,6041,26374.791821
415.0,2665,27086.328549
413.0,2444,27742.085936
