# {"t_start": 1574858884.4406943, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
5.0,331,100.722597
3.0,228,153.967253
3.0,246,210.15861
4.0,297,281.830833
348.0,2261,879.71275
5.0,350,970.010227
3.0,246,1033.60126
320.0,2099,1596.902847
0.0,123,1626.334823
252.0,1269,1966.245342
3.0,268,2034.793342
394.0,2028,2576.572628
356.0,1888,3082.893536
274.0,1764,3556.369671
3.0,270,3625.16926
0.0,127,3655.684589
7.0,406,3761.337204
0.0,125,3789.905264
431.0,2876,4560.957639
408.0,2311,5180.651559
1.0,177,5223.864999
324.0,1716,5681.36232
2.0,198,5731.414508
424.0,3007,6537.022191
0.0,125,6567.153731
2.0,198,6615.742667
0.0,127,6646.021475
420.0,1974,7173.794626
400.0,2651,7882.791262
403.0,2313,8501.950383
1.0,156,8539.512568
255.0,1017,8810.133718
1.0,176,8853.554836
3.0,232,8913.319913
396.0,2324,9533.890211
247.0,2172,10112.304287
17.0,676,10289.732377
413.0,3576,11249.228865
17.0,720,11440.580546
53.0,1179,11754.267238
411.0,2577,12443.56261
42.0,964,12697.443083
424.0,2430,13348.466492
412.0,2696,14069.618527
90.0,1766,14540.985268
428.0,3002,15345.73243
391.0,2311,15964.895678
377.0,2109,16527.018672
47.0,1176,16840.374986
305.0,1470,17234.097965
82.0,1366,17597.039306
412.0,2186,18183.881876
47.0,1181,18497.674471
88.0,1387,18866.486748
420.0,2405,19509.297005
248.0,1958,20031.351938
402.0,2268,20639.977475
786.0,4267,21781.795838
419.0,2560,22464.918365
392.0,2588,23156.600486
428.0,4147,24269.173475
390.0,1800,24750.302475
235.0,1763,25220.321654
295.0,1395,25589.461161
741.0,3957,26651.199516
428.0,2336,27275.009988
