# {"t_start": 1574266647.1287339, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,204,64.149896
1.0,153,99.791462
2.0,200,148.025992
6.0,378,238.659605
2.0,202,285.285917
0.0,127,313.287318
0.0,125,340.973859
1.0,175,381.094624
0.0,127,409.784902
0.0,127,438.56662
5.0,350,521.799917
4.0,275,587.412294
0.0,125,615.526366
0.0,127,644.410575
0.0,125,672.95076
5.0,329,752.454707
2.0,198,799.365808
0.0,127,827.849852
0.0,125,856.19928
0.0,125,882.784056
0.0,129,911.577732
0.0,127,940.865805
0.0,129,970.053907
5.0,350,1054.665571
5.0,350,1137.423785
0.0,127,1165.9905
2.0,202,1213.763116
9.0,404,1310.928233
0.0,129,1340.040079
0.0,127,1368.363965
0.0,127,1395.379067
3.0,248,1454.277113
0.0,127,1482.730328
0.0,127,1511.244296
0.0,125,1538.843029
5.0,352,1622.47712
0.0,129,1651.348592
0.0,129,1680.618015
0.0,129,1710.10867
2.0,202,1757.883186
2.0,202,1804.402813
0.0,129,1833.279503
0.0,127,1861.359336
0.0,129,1890.41537
0.0,129,1919.597847
0.0,127,1948.383278
0.0,127,1975.389215
0.0,127,2003.793735
0.0,129,2032.598654
0.0,127,2061.283917
0.0,127,2089.270449
3.0,235,2145.042379
5.0,327,2223.154614
2.0,201,2271.165409
0.0,129,2299.849165
2.0,200,2345.926822
2.0,204,2392.978757
0.0,125,2420.882404
9.0,404,2517.758932
1.0,155,2554.373734
13.0,452,2663.314258
5.0,288,2731.849809
1.0,155,2766.202318
6.0,399,2862.825982
8.0,430,2966.051499
1.0,176,3007.293634
16.0,538,3137.521894
2.0,208,3185.441556
25.0,752,3367.928122
2.0,201,3414.790615
3.0,269,3477.999595
10.0,381,3566.93418
16.0,651,3723.906008
7.0,389,3816.234951
14.0,554,3950.057101
15.0,599,4092.14267
9.0,346,4173.530548
7.0,396,4267.053297
8.0,431,4368.659334
16.0,551,4499.026021
11.0,472,4612.398122
6.0,363,4697.219324
4.0,327,4774.155128
4.0,269,4837.266446
19.0,613,4984.691477
6.0,363,5069.833762
12.0,498,5187.721817
10.0,555,5320.332636
14.0,401,5415.101041
11.0,583,5556.332337
7.0,355,5639.085992
10.0,517,5762.298659
8.0,394,5856.045984
12.0,576,5994.593698
23.0,681,6158.978582
12.0,457,6266.290163
9.0,480,6379.609808
9.0,494,6497.000903
8.0,439,6600.79597
15.0,677,6761.885948
7.0,405,6858.225643
19.0,693,7026.056673
14.0,678,7187.797846
26.0,807,7382.196227
10.0,379,7472.270242
28.0,789,7662.367712
11.0,556,7794.785694
16.0,661,7952.837694
8.0,433,8054.310285
21.0,854,8260.190596
16.0,652,8415.859501
16.0,618,8564.7192
23.0,700,8732.529821
13.0,544,8862.523587
15.0,610,9008.083031
13.0,565,9142.466392
13.0,579,9282.378208
17.0,722,9454.098117
6.0,343,9535.747441
12.0,556,9669.774207
12.0,521,9793.978393
13.0,627,9943.506891
17.0,607,10087.789834
15.0,527,10213.027219
7.0,390,10306.278427
22.0,818,10503.679053
20.0,727,10676.915375
37.0,1131,10950.301765
11.0,498,11067.597909
24.0,754,11247.498509
31.0,851,11451.17748
27.0,883,11663.870137
17.0,671,11824.24503
31.0,863,12033.409412
22.0,717,12205.14444
30.0,590,12345.328352
32.0,749,12525.234054
29.0,834,12726.375979
15.0,690,12890.482057
26.0,946,13117.311533
32.0,871,13326.361035
21.0,724,13500.350438
28.0,823,13699.149945
25.0,863,13906.885586
16.0,572,14043.366454
33.0,831,14241.194875
39.0,940,14465.21334
28.0,864,14672.004255
18.0,699,14839.622847
22.0,653,14995.351234
25.0,813,15191.214506
29.0,973,15425.979136
39.0,840,15628.661324
30.0,820,15825.796118
14.0,519,15949.720443
38.0,1159,16228.219002
43.0,885,16440.391711
31.0,794,16631.557865
26.0,829,16828.974753
31.0,759,17009.958023
42.0,1042,17260.550335
32.0,739,17436.919777
29.0,701,17602.823843
27.0,780,17788.472411
30.0,954,18019.129647
44.0,1207,18311.823711
28.0,878,18521.412222
32.0,1007,18763.550344
38.0,697,18929.58657
33.0,1098,19194.355471
23.0,972,19427.880759
24.0,613,19573.738991
40.0,968,19805.208025
16.0,711,19976.105797
33.0,815,20171.28371
22.0,925,20393.039426
16.0,653,20547.769717
36.0,955,20778.08483
24.0,697,20944.354885
33.0,1059,21200.427181
19.0,793,21389.700529
38.0,906,21607.802595
41.0,1056,21860.964066
46.0,1186,22143.278908
23.0,799,22335.441792
48.0,1356,22663.578907
45.0,1140,22940.821977
27.0,790,23131.517962
71.0,1240,23431.270596
41.0,1166,23711.995732
33.0,771,23896.850413
52.0,1202,24186.834571
37.0,868,24394.734736
46.0,1189,24683.170325
39.0,1188,24969.595187
68.0,1216,25263.220535
73.0,1253,25566.52595
91.0,1595,25953.453778
78.0,1609,26345.604757
32.0,1106,26612.475099
74.0,1389,26949.927315
120.0,1311,27268.547172
64.0,1261,27572.794872
69.0,1275,27881.984344
348.0,1571,28262.719203
50.0,1044,28514.637965
56.0,1164,28796.042752
72.0,1484,29154.98017
49.0,1121,29426.62634
131.0,779,29614.310088
127.0,1689,30025.058649
66.0,1131,30298.723042
104.0,1407,30640.602475
253.0,1304,30955.191187
63.0,1225,31248.042463
80.0,1600,31635.266112
62.0,1561,32010.885858
92.0,1411,32352.886379
67.0,1337,32673.727968
84.0,1258,32976.765347
252.0,1684,33386.002706
81.0,1314,33702.295268
174.0,1624,34096.067399
101.0,1379,34427.854586
52.0,1262,34732.003022
91.0,1182,35013.802717
111.0,1448,35361.350653
126.0,1594,35744.522174
216.0,1561,36120.775037
114.0,1472,36472.121981
102.0,1430,36815.118936
186.0,1702,37227.490152
92.0,1218,37522.070375
101.0,1372,37853.167464
102.0,1375,38185.25107
255.0,1299,38499.02198
293.0,1469,38852.342592
93.0,1792,39286.33001
84.0,1648,39686.322502
204.0,1831,40129.378513
229.0,1446,40478.220889
163.0,1605,40866.589924
214.0,1480,41223.891404
243.0,1623,41615.789694
226.0,981,41850.997975
32.0,943,42079.703703
118.0,1614,42470.327355
262.0,1579,42852.091146
105.0,1613,43244.658236
300.0,1162,43525.498968
106.0,1501,43889.999948
298.0,2100,44397.03406
228.0,1408,44737.074131
112.0,1328,45056.647679
235.0,1453,45405.117775
246.0,1903,45865.389979
94.0,1449,46215.441888
243.0,1621,46609.330985
311.0,1488,46970.833875
190.0,1766,47399.472283
249.0,1230,47694.193933
343.0,2011,48182.2021
295.0,1581,48562.265123
317.0,1446,48910.365679
285.0,1699,49320.95141
242.0,1188,49607.169817
72.0,1268,49911.598247
232.0,1955,50386.010506
119.0,1367,50714.776356
