# {"t_start": 1574266650.9737508, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,39.617505
0.0,129,69.748773
1.0,175,112.291892
0.0,127,139.724235
1.0,171,180.272303
0.0,127,208.944569
1.0,155,244.25112
1.0,155,278.591569
1.0,155,313.232429
0.0,129,341.900669
0.0,125,370.345802
2.0,202,416.754963
4.0,297,487.409611
0.0,129,516.491522
0.0,129,545.638112
2.0,200,593.043401
2.0,198,639.063219
0.0,127,667.997244
2.0,202,715.059529
5.0,350,800.424697
10.0,451,909.656191
5.0,350,995.481
10.0,455,1104.901364
5.0,350,1189.242266
0.0,129,1217.846962
5.0,350,1302.308668
5.0,350,1385.645238
9.0,404,1483.461219
4.0,297,1553.615675
0.0,127,1581.936906
8.0,375,1672.850801
0.0,127,1701.745598
10.0,450,1810.214169
0.0,127,1838.899795
5.0,350,1923.695616
5.0,350,2008.232491
10.0,428,2111.334499
0.0,129,2140.34456
0.0,129,2169.176743
0.0,129,2198.467142
1.0,159,2234.740256
0.0,129,2263.99473
12.0,547,2397.480959
9.0,403,2493.74141
0.0,129,2523.123099
0.0,127,2551.330052
1.0,157,2587.015301
2.0,187,2629.890871
6.0,324,2706.667141
5.0,313,2781.779849
10.0,393,2876.539176
3.0,220,2927.441243
1.0,153,2961.879463
3.0,250,3021.037255
4.0,261,3082.727751
1.0,157,3118.174845
0.0,129,3146.532377
11.0,472,3261.166775
2.0,183,3302.02275
3.0,256,3361.720345
5.0,372,3450.579414
3.0,253,3509.735932
12.0,479,3623.413442
8.0,443,3729.92967
11.0,415,3827.970384
9.0,352,3910.216997
5.0,329,3988.583883
3.0,236,4043.291441
12.0,618,4189.565586
16.0,650,4344.755679
8.0,409,4440.66163
6.0,356,4524.763653
22.0,530,4651.690539
9.0,329,4729.435632
14.0,606,4873.647395
10.0,507,4995.723857
11.0,482,5110.933847
22.0,765,5295.077556
7.0,389,5385.301072
16.0,551,5518.79817
4.0,307,5590.028066
14.0,574,5727.298133
23.0,778,5914.494792
12.0,493,6033.085556
12.0,531,6160.650017
16.0,495,6278.256621
18.0,523,6401.505853
15.0,606,6545.757301
13.0,494,6662.564652
17.0,598,6806.152397
13.0,543,6936.223092
8.0,477,7050.597276
15.0,570,7185.385048
12.0,498,7304.569188
15.0,603,7448.649727
11.0,511,7570.561418
22.0,769,7755.89905
14.0,400,7850.330326
7.0,374,7938.545568
14.0,611,8084.76577
17.0,666,8243.509364
17.0,655,8400.225336
16.0,577,8537.718345
12.0,437,8641.040461
12.0,594,8784.36048
21.0,552,8916.028243
15.0,639,9067.951042
14.0,395,9161.7025
24.0,780,9349.03113
18.0,626,9499.339982
18.0,674,9662.411119
24.0,750,9842.190514
17.0,722,10014.715497
23.0,734,10191.61016
30.0,929,10415.556821
20.0,569,10550.743133
20.0,677,10712.01849
23.0,755,10893.038719
21.0,669,11053.142216
27.0,843,11255.594932
25.0,987,11492.273971
36.0,744,11670.579201
32.0,880,11882.379654
21.0,768,12067.931807
26.0,661,12227.065768
29.0,791,12416.598458
19.0,771,12601.090753
39.0,1057,12855.690268
32.0,755,13036.939924
38.0,1192,13323.08275
24.0,695,13490.105412
18.0,531,13617.28069
48.0,1176,13901.706513
8.0,403,13996.122827
26.0,954,14225.037009
24.0,927,14446.792505
23.0,715,14616.840684
15.0,564,14751.815798
23.0,457,14858.950961
40.0,1030,15107.57765
36.0,972,15342.133621
22.0,658,15499.542831
16.0,704,15667.999735
14.0,560,15801.946198
26.0,734,15978.733369
39.0,916,16197.62809
18.0,737,16374.32492
7.0,394,16466.462829
29.0,809,16661.679504
27.0,879,16869.831355
15.0,578,17007.881186
19.0,791,17197.24587
30.0,1016,17440.913008
45.0,1062,17694.824253
26.0,806,17887.704819
46.0,1302,18203.59142
38.0,772,18388.38098
50.0,1170,18670.032
26.0,846,18873.620551
35.0,782,19061.558971
38.0,1014,19303.644439
23.0,856,19509.556526
54.0,1180,19792.480585
44.0,1125,20064.745593
37.0,1059,20318.607555
35.0,792,20507.405957
36.0,623,20655.658788
19.0,744,20834.834939
95.0,1637,21230.692686
46.0,1228,21527.516189
45.0,1164,21807.094942
37.0,1109,22071.332226
19.0,542,22198.847419
59.0,1181,22483.894293
30.0,869,22693.928307
55.0,1275,23004.25849
32.0,968,23237.280235
44.0,911,23456.056807
66.0,1488,23816.668365
41.0,986,24054.87395
82.0,1295,24367.451034
62.0,996,24606.573708
39.0,590,24748.140053
16.0,580,24885.189507
53.0,1401,25224.875721
65.0,1128,25497.577398
32.0,941,25724.90979
98.0,1537,26096.144454
45.0,853,26303.133809
52.0,1157,26582.918842
101.0,1457,26937.853576
106.0,1461,27292.789374
45.0,936,27517.600671
80.0,1540,27891.365299
106.0,1609,28282.233752
59.0,1232,28579.342273
96.0,1449,28929.871968
235.0,1424,29274.93666
100.0,1511,29642.671507
72.0,1246,29945.060442
123.0,1563,30324.99559
122.0,1586,30708.414806
116.0,1726,31124.66752
268.0,1350,31450.58549
83.0,1263,31755.617922
72.0,1092,32016.755277
75.0,1248,32319.731137
82.0,1515,32682.810795
118.0,1419,33025.178819
54.0,1011,33269.744491
239.0,1578,33650.609623
290.0,1780,34083.643928
154.0,1575,34462.520046
128.0,1344,34786.453038
100.0,1477,35139.304787
