# {"t_start": 1574266648.2310243, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,221,67.235024
1.0,175,108.313939
1.0,173,149.91338
3.0,259,211.570603
0.0,127,238.989718
0.0,127,266.978524
1.0,157,301.612535
2.0,200,348.658324
2.0,219,399.079025
0.0,125,427.676732
5.0,351,512.745187
0.0,127,541.093406
0.0,129,570.076379
0.0,129,599.250028
1.0,175,639.728762
2.0,202,686.994792
2.0,200,735.263617
0.0,125,763.297759
0.0,127,791.931151
0.0,127,818.999452
8.0,375,909.806561
0.0,127,939.069867
0.0,127,967.790171
3.0,246,1026.005975
9.0,404,1123.300711
9.0,404,1220.528423
0.0,129,1249.108882
0.0,129,1277.815114
9.0,404,1375.748289
5.0,350,1459.111444
2.0,202,1507.012912
3.0,248,1565.335989
0.0,129,1594.337531
2.0,202,1640.663687
0.0,127,1669.365056
0.0,127,1698.344429
0.0,127,1726.735482
0.0,127,1755.348533
10.0,453,1864.485896
9.0,404,1962.672209
0.0,127,1990.767436
0.0,129,2019.729327
0.0,129,2048.9193
2.0,200,2094.241294
0.0,127,2123.040936
2.0,224,2175.882591
0.0,123,2203.614626
1.0,157,2239.576216
0.0,129,2268.852809
2.0,206,2316.251009
1.0,157,2351.902494
0.0,129,2380.942702
4.0,261,2442.196887
10.0,450,2550.714409
5.0,350,2635.277784
5.0,311,2709.057368
1.0,155,2745.19313
2.0,226,2797.321631
3.0,247,2856.086546
4.0,297,2926.126329
7.0,422,3027.871534
1.0,178,3069.505786
1.0,157,3105.197001
1.0,178,3145.070693
4.0,297,3215.478928
2.0,206,3263.79703
2.0,201,3309.00061
4.0,245,3366.107749
18.0,599,3511.114495
10.0,523,3636.775313
9.0,497,3754.522467
3.0,252,3812.981444
2.0,226,3865.607282
10.0,366,3952.329525
6.0,382,4042.925694
13.0,483,4155.815151
6.0,331,4234.559904
10.0,503,4352.699896
9.0,345,4433.474555
14.0,377,4522.628053
4.0,286,4589.290052
14.0,371,4677.414516
13.0,599,4820.162727
10.0,537,4948.1828
15.0,525,5074.345899
11.0,576,5211.838768
10.0,357,5296.986259
5.0,309,5368.522339
12.0,472,5480.275078
24.0,730,5657.690857
16.0,611,5804.380959
16.0,638,5956.938231
12.0,442,6062.506032
15.0,565,6197.577752
13.0,351,6280.16917
11.0,553,6410.544904
13.0,531,6537.054433
9.0,503,6656.371411
15.0,575,6792.71654
15.0,598,6937.224532
13.0,578,7075.450317
17.0,710,7245.527292
12.0,584,7384.881322
26.0,724,7560.377387
15.0,604,7703.991191
11.0,605,7849.235675
19.0,535,7976.56344
12.0,584,8115.191661
18.0,670,8276.241032
15.0,672,8436.616522
16.0,699,8604.603393
15.0,596,8747.862493
32.0,945,8975.508908
12.0,572,9111.217805
8.0,425,9211.63184
7.0,450,9319.421306
20.0,643,9473.223904
14.0,600,9617.09984
20.0,715,9790.034234
21.0,770,9974.354403
16.0,695,10140.706945
14.0,614,10288.567209
14.0,620,10435.695721
15.0,678,10599.166712
15.0,431,10700.095892
16.0,677,10860.902381
9.0,488,10978.364613
27.0,805,11170.230458
45.0,1120,11440.010672
30.0,849,11643.293808
24.0,637,11796.296799
18.0,671,11956.879416
17.0,705,12127.538246
18.0,656,12284.569106
24.0,873,12492.662373
28.0,867,12702.027678
29.0,931,12925.272186
41.0,1006,13167.393766
18.0,622,13315.828536
16.0,653,13472.536122
27.0,878,13683.490454
22.0,796,13874.850894
24.0,530,14000.953752
17.0,383,14090.352008
14.0,371,14177.442256
19.0,684,14341.094043
18.0,792,14528.688061
33.0,985,14765.850402
25.0,800,14957.636204
29.0,712,15128.898051
27.0,872,15337.35124
44.0,1119,15608.510984
16.0,668,15768.893382
24.0,760,15951.866199
45.0,1039,16200.940243
23.0,559,16333.536227
31.0,885,16545.605821
27.0,801,16738.48654
23.0,882,16948.728682
49.0,1301,17262.558933
28.0,888,17474.700474
32.0,917,17693.739828
28.0,866,17900.580597
40.0,929,18126.531192
32.0,864,18333.08052
