# {"t_start": 1574266650.536734, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,123,38.9537
1.0,173,81.607172
1.0,155,117.502609
0.0,129,146.986654
2.0,201,192.964534
0.0,125,221.475046
0.0,129,250.229457
3.0,248,307.972028
9.0,402,404.987718
4.0,299,476.585001
3.0,248,535.254599
2.0,217,585.512943
0.0,125,613.730854
2.0,198,661.40594
1.0,157,697.422836
0.0,127,726.763638
2.0,198,772.464791
12.0,431,876.913404
3.0,246,935.878621
0.0,125,964.025365
3.0,248,1022.783021
0.0,125,1050.901515
0.0,125,1078.819418
2.0,202,1124.853614
0.0,125,1152.969397
5.0,350,1237.048894
0.0,129,1264.080261
2.0,200,1312.032896
0.0,127,1340.581989
0.0,129,1369.181908
10.0,455,1479.191384
0.0,127,1507.703959
0.0,129,1536.294714
7.0,433,1640.624953
0.0,129,1669.852009
0.0,125,1698.307534
0.0,127,1726.790477
0.0,129,1755.829091
0.0,127,1784.364684
0.0,127,1811.121968
0.0,129,1840.253732
0.0,125,1868.090427
9.0,404,1966.095886
0.0,127,1994.472124
0.0,127,2022.787441
2.0,205,2071.495078
0.0,129,2098.519657
11.0,502,2221.53445
3.0,232,2276.875018
0.0,129,2305.736178
3.0,230,2360.474573
8.0,445,2467.06279
1.0,155,2502.138138
0.0,127,2530.959344
1.0,176,2571.070807
10.0,452,2681.279232
11.0,481,2796.774805
2.0,199,2844.09078
5.0,294,2913.32935
3.0,249,2972.269593
3.0,216,3021.961416
3.0,233,3076.967013
13.0,521,3203.132059
2.0,181,3243.876997
15.0,617,3392.760516
12.0,519,3517.652881
7.0,249,3575.688956
13.0,522,3700.765083
7.0,373,3789.481217
3.0,234,3842.370508
4.0,267,3904.84131
8.0,454,4013.863695
5.0,328,4089.363481
10.0,504,4209.026309
7.0,371,4296.499442
8.0,447,4401.785146
16.0,468,4513.037794
15.0,602,4656.854343
13.0,374,4745.222038
4.0,266,4807.313434
10.0,465,4918.294258
5.0,372,5006.070773
8.0,446,5112.611073
15.0,435,5214.352864
12.0,556,5347.47087
15.0,417,5446.03792
5.0,292,5516.013081
5.0,293,5584.073909
10.0,505,5705.038764
14.0,647,5860.831721
15.0,601,6003.545379
19.0,653,6161.552095
11.0,470,6273.223134
9.0,475,6383.816709
10.0,519,6507.444277
34.0,526,6632.114278
12.0,426,6732.807633
16.0,618,6881.689544
14.0,631,7033.553499
15.0,763,7215.928023
11.0,504,7336.841967
10.0,484,7451.745537
23.0,666,7611.764573
33.0,878,7823.449406
13.0,556,7955.612092
11.0,569,8092.100878
9.0,453,8198.386976
14.0,619,8346.658534
17.0,662,8505.526224
18.0,626,8655.810846
12.0,643,8810.13293
25.0,595,8951.913343
17.0,698,9119.457907
20.0,643,9272.54442
20.0,742,9450.57304
16.0,649,9607.437002
7.0,355,9692.386584
7.0,421,9791.669063
18.0,652,9946.883102
11.0,525,10071.941453
13.0,666,10231.242065
9.0,485,10348.124387
17.0,645,10502.110065
9.0,416,10600.202831
19.0,647,10753.508014
19.0,567,10888.643864
15.0,699,11055.783521
14.0,539,11183.028987
18.0,681,11345.925313
13.0,552,11477.764717
23.0,749,11657.425877
13.0,575,11794.566288
23.0,710,11964.300178
21.0,781,12152.74589
13.0,623,12301.802459
19.0,721,12474.787999
26.0,589,12614.662307
22.0,789,12804.243398
21.0,792,12993.891412
23.0,695,13160.241711
30.0,748,13338.375764
18.0,651,13494.866689
24.0,866,13703.904279
38.0,751,13884.831709
18.0,732,14059.355702
22.0,562,14192.977958
42.0,863,14398.754967
31.0,903,14614.687042
19.0,528,14739.740237
18.0,670,14899.349566
27.0,842,15102.634166
25.0,803,15295.081994
24.0,750,15475.614717
22.0,733,15650.552325
32.0,1013,15896.147087
29.0,632,16046.848773
25.0,878,16257.044213
30.0,826,16454.719748
20.0,630,16606.120196
20.0,719,16776.796582
27.0,823,16973.935635
31.0,852,17177.278083
37.0,951,17405.68136
30.0,801,17596.677991
29.0,981,17830.729396
25.0,814,18028.202889
36.0,610,18173.836061
24.0,711,18344.393265
27.0,687,18508.219841
44.0,1019,18753.330634
41.0,1084,19013.750448
26.0,795,19203.310435
43.0,1157,19482.954902
37.0,1030,19729.344827
27.0,816,19924.693409
46.0,1127,20196.989842
24.0,687,20360.120289
45.0,1057,20612.981421
62.0,1394,20950.484792
45.0,900,21167.561114
38.0,1035,21416.71321
48.0,1135,21689.957537
37.0,947,21916.725618
25.0,658,22071.737043
47.0,1063,22325.870553
41.0,1087,22589.511685
20.0,802,22783.219796
40.0,1015,23029.544802
31.0,946,23257.397078
47.0,733,23432.929202
46.0,1075,23691.445885
32.0,827,23890.595182
73.0,1319,24209.32821
48.0,1238,24508.073206
84.0,1437,24855.48779
52.0,1033,25104.571315
92.0,1513,25471.43067
66.0,1332,25793.721331
