# {"t_start": 1574337898.184921, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,39.663015
0.0,127,69.12092
0.0,127,98.114696
0.0,127,126.663867
0.0,129,156.119764
1.0,155,191.951627
7.0,325,269.54526
0.0,125,297.294866
0.0,127,325.597707
0.0,127,354.176057
2.0,202,401.944167
3.0,270,466.786902
0.0,129,494.347953
0.0,127,522.555786
0.0,125,550.630127
2.0,202,599.098205
4.0,278,665.421702
1.0,173,704.948345
0.0,127,734.137931
0.0,127,762.558643
0.0,127,790.630229
1.0,175,830.744433
4.0,318,907.03058
0.0,129,936.01419
0.0,127,964.980481
0.0,127,993.082778
2.0,202,1039.380202
0.0,129,1068.529722
4.0,297,1139.814795
5.0,352,1223.44023
6.0,382,1315.739535
0.0,129,1344.221343
2.0,200,1389.997233
0.0,127,1418.313306
9.0,404,1516.168557
2.0,202,1563.958993
9.0,404,1662.047199
0.0,129,1691.543399
2.0,202,1737.830818
0.0,129,1766.485475
5.0,350,1851.761734
4.0,297,1922.489098
0.0,129,1950.982532
4.0,297,2021.351716
0.0,127,2050.015663
0.0,129,2079.341132
0.0,127,2108.093285
1.0,173,2148.011917
0.0,129,2176.837724
0.0,129,2205.594907
0.0,127,2233.721557
0.0,127,2261.874477
0.0,127,2289.04794
2.0,208,2338.342366
3.0,248,2396.656791
0.0,127,2425.169389
9.0,404,2522.548275
12.0,518,2647.881724
2.0,200,2693.341415
2.0,201,2740.675139
1.0,175,2780.372908
2.0,227,2832.857105
5.0,372,2921.609187
13.0,578,3062.828747
10.0,350,3145.121777
15.0,559,3281.126514
8.0,481,3395.455138
4.0,245,3453.446997
1.0,153,3487.437369
8.0,447,3592.703171
10.0,395,3687.318969
16.0,497,3807.87779
4.0,299,3878.06833
3.0,214,3928.30929
4.0,300,3999.710619
17.0,626,4151.365201
11.0,456,4259.618828
9.0,331,4339.610568
4.0,281,4405.098845
11.0,472,4518.885422
11.0,388,4611.013185
6.0,365,4697.037766
9.0,404,4794.057196
10.0,499,4913.802701
22.0,630,5064.628652
3.0,233,5118.804601
6.0,362,5203.481203
14.0,646,5360.250595
15.0,442,5466.52688
20.0,605,5610.932155
18.0,430,5711.654693
7.0,409,5810.282914
23.0,734,5985.821816
11.0,580,6125.240836
10.0,521,6250.081562
15.0,646,6404.449727
21.0,473,6515.357928
10.0,521,6638.914736
14.0,555,6771.603774
18.0,432,6876.864028
10.0,524,7002.390747
13.0,662,7159.673448
23.0,571,7294.860999
10.0,536,7423.922935
23.0,579,7561.690854
23.0,481,7678.241521
7.0,412,7774.510853
14.0,560,7907.921395
12.0,572,8047.097067
15.0,433,8149.896276
13.0,372,8238.489126
17.0,524,8363.705217
24.0,571,8499.357802
23.0,806,8694.153124
13.0,683,8858.98563
18.0,677,9021.714411
20.0,484,9137.533385
14.0,586,9276.495534
22.0,535,9403.624477
18.0,688,9567.795818
19.0,684,9731.216554
29.0,715,9901.568009
11.0,538,10028.783135
17.0,672,10189.990326
18.0,814,10385.846498
11.0,602,10528.717473
21.0,759,10710.887573
11.0,517,10833.736391
14.0,539,10962.030315
24.0,658,11117.669185
16.0,617,11265.800358
27.0,759,11447.242158
18.0,671,11606.619035
20.0,641,11759.814735
19.0,683,11924.365158
28.0,698,12091.185756
29.0,664,12248.833858
20.0,457,12357.222183
21.0,844,12556.746196
26.0,648,12713.241484
25.0,800,12906.831778
25.0,681,13069.581223
25.0,907,13288.402475
32.0,713,13458.582355
26.0,545,13588.301111
41.0,834,13788.001545
26.0,548,13919.778264
26.0,538,14047.520648
47.0,938,14270.819775
17.0,628,14420.222301
24.0,703,14588.645622
25.0,766,14773.933542
36.0,1027,15023.826479
13.0,622,15173.088616
13.0,594,15313.891968
35.0,721,15487.36352
36.0,1160,15768.450355
18.0,794,15960.596313
15.0,560,16094.637486
30.0,831,16293.728764
50.0,1204,16585.693354
19.0,589,16726.065217
35.0,953,16955.676555
10.0,463,17064.55496
10.0,488,17181.368652
21.0,686,17345.70502
23.0,818,17543.677204
14.0,509,17665.293878
21.0,747,17845.172322
21.0,681,18007.125846
31.0,896,18222.353054
46.0,1245,18524.153658
41.0,1172,18807.30947
26.0,832,19006.799672
40.0,1092,19267.822852
51.0,1261,19570.867853
34.0,1034,19821.195877
50.0,1104,20086.221889
43.0,1232,20381.519178
27.0,1027,20627.522604
78.0,1563,21006.488905
29.0,712,21178.903441
30.0,944,21403.975774
52.0,1141,21681.455381
21.0,845,21884.161128
44.0,1360,22214.265078
52.0,1190,22502.955016
25.0,955,22732.920139
40.0,1119,23000.797341
69.0,1281,23309.282963
27.0,658,23466.149297
31.0,1029,23714.381201
40.0,936,23938.646116
64.0,1013,24182.846391
65.0,1465,24536.866876
52.0,1250,24841.86518
36.0,870,25050.680343
82.0,1693,25464.342085
34.0,853,25669.884408
97.0,1429,26016.022555
82.0,1567,26395.445814
46.0,979,26632.539692
46.0,1046,26886.864616
36.0,994,27126.50286
105.0,1803,27561.629801
210.0,1358,27888.837828
49.0,1040,28138.950776
286.0,1504,28501.284374
110.0,1504,28865.502857
95.0,1619,29258.638222
312.0,1364,29588.442976
82.0,1464,29941.843486
170.0,1811,30381.878407
214.0,1793,30816.656704
224.0,2041,31313.062827
88.0,1489,31672.630957
172.0,1355,32001.698499
245.0,1753,32425.478825
106.0,1586,32809.22232
98.0,1397,33144.353396
92.0,1354,33472.013639
133.0,1607,33857.854542
333.0,1764,34284.419209
256.0,1552,34659.673865
67.0,1074,34918.514276
340.0,1955,35391.464346
308.0,1935,35858.891025
91.0,1529,36227.701899
149.0,1658,36630.009778
126.0,1120,36901.305423
80.0,1221,37195.285353
153.0,1478,37550.405709
51.0,997,37789.833663
