# {"t_start": 1574337895.9706595, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,54.403508
3.0,230,108.600208
1.0,176,150.591853
2.0,183,193.004213
2.0,222,245.764909
2.0,202,292.13819
0.0,127,320.473947
2.0,198,366.213845
0.0,127,394.493699
0.0,127,423.221781
0.0,129,452.143702
4.0,318,528.150026
6.0,378,620.287954
1.0,153,654.960609
4.0,299,728.213146
0.0,129,757.277231
2.0,202,803.565866
2.0,202,849.829316
0.0,127,878.655897
0.0,129,907.894273
0.0,129,936.86975
12.0,431,1040.985614
9.0,404,1138.158198
3.0,248,1196.675505
0.0,127,1225.287381
8.0,352,1310.350333
2.0,202,1356.301918
5.0,350,1440.707025
8.0,372,1531.168952
0.0,129,1559.741733
2.0,202,1606.538334
3.0,248,1665.601429
0.0,129,1695.112214
3.0,248,1753.965137
5.0,350,1837.347842
2.0,202,1885.303647
0.0,129,1914.282953
0.0,125,1940.834128
0.0,127,1969.003946
3.0,248,2027.562244
0.0,127,2056.231554
0.0,127,2085.016863
0.0,129,2114.354866
0.0,129,2143.726588
0.0,127,2172.054592
1.0,175,2211.763558
1.0,174,2250.787819
0.0,129,2279.887418
0.0,129,2308.687388
10.0,432,2412.550499
0.0,129,2441.69738
4.0,258,2502.804728
9.0,404,2599.449094
1.0,157,2634.898576
3.0,216,2685.795784
1.0,155,2720.471472
5.0,329,2798.440529
0.0,129,2827.538245
5.0,328,2905.812768
2.0,224,2957.196301
2.0,203,3004.563305
13.0,548,3137.107527
0.0,129,3165.318299
0.0,127,3193.979425
2.0,209,3241.761199
0.0,127,3269.68621
11.0,550,3401.985058
8.0,474,3516.184696
10.0,490,3633.203669
9.0,419,3733.596765
15.0,527,3861.282568
12.0,478,3975.924418
16.0,452,4084.848743
16.0,658,4244.819478
18.0,717,4417.772254
7.0,248,4475.812462
16.0,580,4616.205539
3.0,234,4670.148614
12.0,534,4798.985111
13.0,369,4886.681065
5.0,335,4966.279077
7.0,377,5054.981014
18.0,610,5200.725612
12.0,453,5310.330623
7.0,451,5417.355934
18.0,556,5550.971943
4.0,248,5608.329565
5.0,333,5687.054057
10.0,508,5806.735595
10.0,539,5936.539871
6.0,359,6019.967687
18.0,639,6173.377293
16.0,629,6324.699841
17.0,599,6466.94867
23.0,550,6598.865029
19.0,652,6754.972983
22.0,747,6935.408731
15.0,607,7081.031645
16.0,602,7224.301855
18.0,681,7388.111748
8.0,447,7493.923329
12.0,643,7649.213776
22.0,602,7793.413731
21.0,569,7929.233817
23.0,869,8140.861927
12.0,578,8278.670206
21.0,679,8442.164453
9.0,466,8552.576211
23.0,535,8681.069914
10.0,499,8800.540282
21.0,485,8915.878809
14.0,554,9048.928633
13.0,621,9196.384978
27.0,720,9369.530717
26.0,557,9502.037593
12.0,567,9635.319043
17.0,602,9779.226005
14.0,555,9910.970946
38.0,553,10041.438982
23.0,717,10214.385362
31.0,687,10377.937061
19.0,628,10528.438204
20.0,691,10693.200484
16.0,690,10859.611179
18.0,544,10988.524292
11.0,545,11116.635749
21.0,761,11299.865159
23.0,742,11475.390972
14.0,396,11568.353989
25.0,809,11763.544477
29.0,741,11941.707458
12.0,576,12079.931508
11.0,548,12208.69362
27.0,899,12424.390699
20.0,674,12584.04462
19.0,652,12741.323754
17.0,680,12904.998365
20.0,756,13086.345995
24.0,845,13289.504642
23.0,730,13463.872508
17.0,667,13623.518183
28.0,835,13823.137138
22.0,681,13987.269545
30.0,783,14174.674398
27.0,886,14385.640446
23.0,770,14569.668101
31.0,839,14773.179802
24.0,804,14967.77165
24.0,764,15151.711296
18.0,703,15319.605959
23.0,821,15517.894349
19.0,833,15718.817641
17.0,664,15878.194251
23.0,820,16076.103871
19.0,567,16213.724548
24.0,637,16365.190562
30.0,783,16553.034889
30.0,895,16767.340053
37.0,807,16961.747347
13.0,610,17106.360988
26.0,899,17323.384547
26.0,557,17457.890283
35.0,995,17698.576063
22.0,821,17895.588471
25.0,774,18081.51857
18.0,730,18255.220274
18.0,632,18407.535951
51.0,1056,18662.502044
38.0,1115,18932.564241
24.0,760,19112.417334
25.0,878,19322.0474
26.0,869,19531.06755
90.0,1588,19914.20855
36.0,915,20133.382497
47.0,1167,20413.389076
51.0,1285,20723.108523
46.0,1306,21039.445825
34.0,1056,21294.912418
47.0,1243,21594.899693
24.0,779,21782.845104
40.0,1251,22085.636949
43.0,1034,22335.792186
105.0,1513,22702.32703
64.0,1557,23076.897944
36.0,1058,23330.147591
61.0,1431,23676.29631
57.0,1220,23971.38499
90.0,1326,24290.65771
51.0,1208,24583.431065
103.0,1677,24991.220696
124.0,1738,25416.146821
81.0,1381,25752.332631
76.0,1238,26050.751668
52.0,1030,26298.65988
250.0,2062,26801.536476
327.0,1605,27191.29859
60.0,1170,27472.069336
74.0,1115,27740.621916
118.0,1645,28138.096374
97.0,1388,28472.172829
243.0,1763,28899.276282
95.0,1470,29256.307954
69.0,1444,29606.041819
102.0,1756,30029.104132
82.0,1060,30286.259921
108.0,1730,30704.594453
150.0,1794,31140.958912
121.0,1463,31495.123755
201.0,1236,31794.003942
64.0,1327,32114.680225
88.0,1277,32423.650621
86.0,1352,32750.523962
269.0,2016,33237.919643
81.0,1483,33595.392941
43.0,1164,33874.318556
94.0,1265,34177.384943
121.0,1548,34550.952039
261.0,1372,34884.376619
94.0,1386,35218.281931
203.0,1556,35595.75814
64.0,999,35833.447858
323.0,1454,36184.310452
69.0,1200,36474.595989
109.0,1525,36843.700874
133.0,1499,37205.983509
292.0,1967,37681.897013
250.0,1553,38057.112034
230.0,1943,38526.680959
138.0,1423,38868.20231
48.0,1186,39153.292224
296.0,1832,39595.632756
260.0,1734,40014.881457
75.0,1533,40381.535576
91.0,1269,40688.196819
292.0,1651,41087.820071
308.0,1838,41532.60523
289.0,1787,41961.482006
339.0,2309,42520.682088
290.0,1606,42908.562308
159.0,1646,43306.721534
361.0,1829,43748.899123
315.0,1828,44190.037007
303.0,1469,44544.707246
303.0,1722,44960.263458
268.0,1522,45326.667948
292.0,1842,45771.464087
271.0,1218,46067.25981
347.0,1991,46547.991616
286.0,1448,46896.217224
183.0,1864,47347.810178
310.0,1945,47816.67222
313.0,1292,48127.614796
307.0,2064,48625.851265
255.0,1116,48892.59359
310.0,1948,49366.49143
298.0,1745,49787.67138
244.0,1296,50099.556705
363.0,2161,50623.3107
306.0,1452,50973.707562
138.0,1527,51344.371439
265.0,1605,51731.827669
315.0,1890,52189.029752
310.0,1929,52653.727789
354.0,2161,53177.439986
352.0,2174,53703.577819
331.0,1817,54143.480987
279.0,1456,54495.19227
272.0,1463,54847.77296
299.0,1755,55272.879933
275.0,1473,55628.171883
329.0,1802,56063.36324
352.0,2044,56557.099941
279.0,1431,56901.903262
347.0,1796,57335.599751
289.0,1460,57686.819972
260.0,1711,58101.660625
339.0,1906,58561.77133
327.0,1882,59019.164185
257.0,2014,59505.850124
315.0,1829,59947.261294
331.0,1957,60420.427332
381.0,1896,60881.003659
301.0,1734,61299.632957
377.0,2433,61888.733745
338.0,1744,62311.443414
333.0,1835,62755.77695
329.0,1742,63177.09231
284.0,1682,63584.19424
274.0,1885,64038.880718
240.0,1587,64422.093931
301.0,1959,64894.843093
366.0,2012,65382.027655
332.0,1972,65859.405136
172.0,1360,66188.75175
341.0,2146,66709.462678
289.0,1577,67089.582073
314.0,1929,67554.705214
405.0,1572,67931.705294
281.0,1316,68248.994986
339.0,1752,68671.191811
334.0,1974,69147.808214
346.0,1477,69500.78053
339.0,1479,69859.839519
392.0,2465,70455.880495
315.0,1702,70865.896638
346.0,2134,71383.678744
356.0,1890,71840.82821
314.0,1619,72230.759468
362.0,2450,72824.056836
347.0,1737,73242.645554
381.0,2077,73744.259574
373.0,2022,74232.129836
359.0,2038,74723.471033
376.0,2058,75217.708318
344.0,1999,75699.401363
388.0,2172,76221.862319
375.0,2192,76748.909371
348.0,1655,77146.434811
319.0,1293,77454.157586
352.0,2056,77953.225132
391.0,1823,78392.084702
351.0,1315,78704.991786
382.0,1695,79115.708392
339.0,1660,79514.104741
399.0,1439,79860.837583
374.0,2069,80358.932916
354.0,2057,80854.585503
341.0,1719,81266.368459
396.0,2152,81786.318153
344.0,2160,82308.097875
401.0,2397,82886.237238
379.0,2035,83376.071355
356.0,2499,83979.757725
340.0,1921,84445.305066
321.0,1299,84758.424752
387.0,2384,85334.356357
364.0,1686,85741.575159
368.0,1629,86132.308029
343.0,2114,86642.156679
404.0,2376,87213.948734
361.0,1731,87631.785978
428.0,2823,88313.764195
378.0,1731,88726.929576
391.0,2169,89248.200158
361.0,1976,89722.004423
387.0,2025,90207.435609
755.0,3994,91172.866411
411.0,3059,91909.810885
387.0,2129,92421.660945
399.0,2040,92910.37216
351.0,1886,93364.735659
421.0,2732,94021.798012
396.0,1565,94398.537165
376.0,2033,94887.731061
359.0,2031,95375.193856
432.0,2213,95906.707714
723.0,5785,97303.249301
420.0,3648,98182.107389
411.0,2367,98754.154896
428.0,6061,100216.954186
390.0,1762,100637.71291
