# {"t_start": 1574337897.109111, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,125,39.609449
1.0,175,82.310162
1.0,157,118.212877
1.0,170,157.642049
1.0,157,193.968336
3.0,227,247.697404
1.0,155,283.078328
0.0,129,312.049294
1.0,173,351.325887
2.0,204,398.072596
2.0,202,446.101254
2.0,222,499.2255
0.0,129,526.829667
1.0,155,563.591608
10.0,431,668.26069
1.0,154,703.327509
9.0,382,796.097187
2.0,207,843.687166
0.0,127,872.387643
5.0,352,958.756333
9.0,404,1055.673196
6.0,382,1147.572016
5.0,350,1230.714778
0.0,129,1259.286947
0.0,127,1287.577776
4.0,297,1358.16275
2.0,202,1405.807308
2.0,202,1452.29494
0.0,129,1481.398775
9.0,404,1578.994907
0.0,129,1608.104672
9.0,404,1706.524624
0.0,129,1735.183115
5.0,350,1820.382745
10.0,450,1928.986286
0.0,127,1956.884572
1.0,175,1996.94678
0.0,129,2025.748891
0.0,129,2054.904729
2.0,200,2102.805336
0.0,129,2130.760299
2.0,200,2178.087895
0.0,129,2206.852606
0.0,127,2234.935427
6.0,400,2331.387742
1.0,175,2370.875442
0.0,127,2399.428633
0.0,127,2427.907435
4.0,283,2495.000701
0.0,129,2523.790307
3.0,248,2582.01343
7.0,450,2689.932146
10.0,433,2793.729334
3.0,249,2852.506893
7.0,355,2937.841828
1.0,155,2972.446695
5.0,315,3046.826595
1.0,176,3087.040008
2.0,204,3134.324053
1.0,176,3173.719418
15.0,556,3307.953601
3.0,276,3372.474068
20.0,708,3544.637465
7.0,428,3646.289297
13.0,568,3783.51399
3.0,218,3835.046226
3.0,218,3886.014549
6.0,378,3975.511024
3.0,251,4034.495331
12.0,496,4154.320607
12.0,519,4279.196057
14.0,574,4417.181114
8.0,457,4527.508139
5.0,357,4612.229274
3.0,249,4669.693519
7.0,430,4773.79177
14.0,610,4920.141482
3.0,255,4978.860265
18.0,406,5074.643284
12.0,571,5212.633455
11.0,524,5339.329685
16.0,549,5470.861494
15.0,740,5648.142272
11.0,594,5790.591172
9.0,431,5892.366194
15.0,605,6037.395273
16.0,573,6174.25619
13.0,523,6299.52699
17.0,375,6387.769951
19.0,554,6519.109494
19.0,623,6668.124432
15.0,570,6804.252357
14.0,616,6953.985131
13.0,660,7111.644848
11.0,587,7251.759111
7.0,373,7338.9503
22.0,434,7443.42528
22.0,523,7568.253075
22.0,524,7694.467181
15.0,579,7831.87717
17.0,536,7960.107771
15.0,568,8096.21257
19.0,723,8271.405059
18.0,728,8447.625744
20.0,535,8574.081969
22.0,691,8741.048896
24.0,484,8856.506413
11.0,545,8986.98201
13.0,567,9122.453357
24.0,480,9236.322028
18.0,793,9427.103732
18.0,678,9588.126379
10.0,476,9700.408505
8.0,402,9795.049089
12.0,568,9929.768415
22.0,813,10124.906966
14.0,615,10271.455221
18.0,573,10407.733379
17.0,615,10554.864757
12.0,645,10708.878061
23.0,682,10872.047538
22.0,673,11031.843547
24.0,762,11213.792086
10.0,515,11336.967588
27.0,882,11547.531294
24.0,714,11718.094371
10.0,473,11830.79545
11.0,589,11971.771456
26.0,713,12142.818479
21.0,689,12306.292209
15.0,649,12459.745499
28.0,798,12651.156591
18.0,535,12780.206643
15.0,733,12956.728206
30.0,721,13128.553653
24.0,785,13318.180094
11.0,614,13463.65124
21.0,749,13643.820072
31.0,886,13857.099674
15.0,436,13959.565688
16.0,766,14142.985368
47.0,877,14350.483971
21.0,770,14536.070706
26.0,513,14658.078637
36.0,971,14894.367566
25.0,775,15081.521787
32.0,746,15260.580692
14.0,562,15394.980865
25.0,797,15586.9563
25.0,910,15806.52454
29.0,878,16018.924568
34.0,875,16230.689619
29.0,721,16402.961248
44.0,994,16642.601144
40.0,969,16877.311969
29.0,642,17029.195677
30.0,692,17195.256963
27.0,720,17368.62024
57.0,861,17577.33066
15.0,601,17721.223344
51.0,1207,18011.797751
40.0,832,18212.169002
29.0,767,18395.097947
55.0,1292,18707.519983
38.0,1073,18968.062703
32.0,947,19193.681927
52.0,1408,19533.219281
72.0,1560,19909.996166
39.0,1106,20176.28171
26.0,852,20378.996384
43.0,960,20608.026698
22.0,801,20802.008027
46.0,1313,21120.598068
21.0,881,21332.256081
20.0,704,21499.042557
29.0,750,21680.815538
42.0,1056,21936.095958
48.0,1166,22217.434141
51.0,1128,22490.403655
64.0,1212,22783.963954
62.0,1077,23040.852708
58.0,1072,23298.16243
88.0,1425,23642.62632
61.0,1286,23952.85105
46.0,1138,24226.907045
82.0,1716,24643.876817
81.0,1270,24952.353463
28.0,631,25104.528726
59.0,1443,25455.363677
83.0,1197,25747.239216
24.0,845,25949.004267
281.0,1876,26405.185651
86.0,1454,26758.456074
57.0,884,26972.702821
26.0,766,27154.160352
61.0,1109,27421.515389
78.0,1007,27664.483233
74.0,1507,28027.718241
116.0,1820,28467.620548
74.0,1319,28785.972143
266.0,1775,29216.975036
111.0,1523,29585.893278
98.0,1528,29954.176479
87.0,1395,30292.42363
97.0,1653,30692.729024
63.0,953,30922.847644
281.0,2011,31412.065174
226.0,1322,31731.398554
271.0,1472,32087.009081
109.0,1326,32408.703683
247.0,1516,32774.744261
101.0,1476,33130.16372
320.0,1744,33551.054772
56.0,1181,33833.949352
264.0,1906,34294.532663
311.0,1614,34685.761973
261.0,1797,35120.950065
152.0,1439,35469.052979
209.0,1417,35810.014996
292.0,1257,36110.191354
239.0,1495,36473.96444
306.0,1778,36905.691728
108.0,1269,37210.649645
269.0,1505,37573.602462
55.0,1259,37876.952101
265.0,1604,38262.699636
241.0,1371,38595.6295
309.0,1595,38977.612517
257.0,1362,39306.75023
91.0,1188,39592.356236
304.0,1722,40008.789809
326.0,1783,40436.965016
325.0,1614,40827.330301
191.0,1625,41220.424049
253.0,1341,41545.099045
306.0,1871,41993.294382
237.0,1820,42432.794546
287.0,1700,42845.194336
141.0,1491,43204.559103
331.0,1805,43641.434837
93.0,1177,43924.599761
132.0,1495,44286.033803
336.0,2097,44791.816724
347.0,1959,45265.486946
273.0,1542,45635.28967
287.0,1900,46097.827818
310.0,2141,46614.502856
150.0,1697,47022.696691
102.0,1638,47420.180387
325.0,2188,47948.373463
180.0,1541,48319.771768
352.0,2027,48809.156401
316.0,1464,49162.604976
306.0,1456,49513.303617
319.0,1625,49906.259106
267.0,1949,50379.296067
302.0,1739,50799.36398
277.0,1587,51183.654548
348.0,2008,51669.442563
294.0,1659,52070.009833
281.0,1275,52376.430357
270.0,1582,52758.010913
321.0,1941,53226.666012
233.0,1160,53506.396971
111.0,1276,53813.782225
290.0,1605,54203.34158
307.0,1976,54682.361809
318.0,1827,55123.499643
248.0,1150,55399.740136
101.0,1309,55716.809838
320.0,1796,56149.562356
268.0,1460,56500.652665
330.0,1679,56905.925394
270.0,2176,57431.833096
301.0,1347,57757.48977
317.0,1831,58200.10877
337.0,1756,58623.606208
281.0,1680,59031.344025
307.0,2007,59516.637411
61.0,1205,59806.556932
332.0,2082,60309.947293
267.0,1167,60592.766219
319.0,1616,60983.758902
308.0,1482,61340.853589
181.0,1627,61733.666415
303.0,2048,62228.852316
313.0,1721,62644.49107
330.0,1640,63042.87411
330.0,1548,63418.419094
414.0,2136,63933.775506
303.0,1403,64271.703024
311.0,1891,64728.200961
357.0,2003,65213.511251
352.0,2287,65767.332537
360.0,1830,66211.469274
345.0,1732,66629.678421
379.0,2102,67136.95131
300.0,2021,67625.009582
362.0,1976,68101.054565
293.0,1367,68430.632108
407.0,2256,68975.038688
389.0,2092,69479.268188
376.0,2069,69980.206877
367.0,3054,70719.619389
374.0,2222,71258.875581
273.0,1829,71701.185397
317.0,1893,72157.92278
253.0,1382,72489.468175
387.0,2179,73016.610231
334.0,1464,73371.36631
298.0,1735,73788.346008
293.0,1668,74190.95926
433.0,3505,75036.589235
378.0,2047,75529.726482
345.0,1796,75959.933172
372.0,1517,76324.984644
393.0,2092,76828.52032
365.0,1956,77297.173273
326.0,1891,77752.675831
395.0,2063,78252.117336
404.0,2992,78973.582546
378.0,2171,79497.783771
360.0,2048,79991.588176
390.0,2243,80531.061335
413.0,2726,81188.487592
332.0,1599,81574.259093
408.0,2329,82135.621181
371.0,2038,82627.912561
351.0,1971,83100.191366
329.0,1568,83479.111148
367.0,1668,83880.569188
394.0,2185,84410.516777
369.0,1344,84734.213198
329.0,1447,85083.652086
340.0,2006,85566.873029
409.0,2176,86091.572252
385.0,2495,86692.844147
378.0,2275,87241.2914
374.0,4509,88332.508497
417.0,3772,89240.577147
352.0,1869,89688.272216
284.0,1762,90109.797451
403.0,2565,90728.616565
378.0,2167,91249.311859
303.0,1915,91710.12871
407.0,3223,92487.099587
368.0,1803,92918.159664
401.0,2407,93497.71495
387.0,2353,94063.381
428.0,3058,94802.262517
406.0,2072,95300.093026
410.0,4098,96286.976256
377.0,1982,96762.296266
418.0,2848,97450.167437
351.0,2205,97980.62985
421.0,2748,98642.496467
370.0,2437,99230.770299
380.0,2131,99744.542409
382.0,2058,100235.24597
418.0,2205,100765.092076
431.0,2547,101375.005624
