# {"t_start": 1574337895.1842105, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,41.922107
0.0,129,71.975077
0.0,127,100.957158
0.0,127,129.523367
1.0,155,165.431536
3.0,249,224.989109
1.0,169,263.7575
0.0,127,291.932853
8.0,372,381.910718
3.0,252,441.877336
1.0,175,482.227102
0.0,129,511.112978
0.0,129,540.216074
5.0,331,619.634273
3.0,248,678.66692
1.0,173,718.219105
0.0,127,747.436739
10.0,453,857.966474
0.0,129,887.16044
0.0,127,914.552153
2.0,202,962.882797
0.0,129,991.332888
0.0,127,1019.773181
0.0,125,1047.775733
0.0,129,1075.356184
5.0,350,1159.176704
0.0,129,1188.250184
0.0,129,1217.154824
2.0,198,1262.430648
0.0,127,1290.683716
0.0,127,1319.484308
0.0,129,1348.124229
0.0,125,1375.750532
6.0,396,1471.707091
0.0,129,1500.793374
10.0,453,1610.216793
0.0,127,1638.63675
2.0,200,1685.076668
5.0,350,1769.598703
0.0,129,1798.903674
0.0,125,1827.19733
4.0,320,1903.258459
2.0,202,1950.743667
2.0,202,1997.086294
10.0,444,2106.376628
2.0,202,2153.199461
2.0,200,2198.849221
0.0,127,2227.083709
0.0,129,2255.621442
1.0,175,2297.150714
1.0,155,2332.395102
0.0,127,2360.504153
3.0,271,2424.68423
3.0,250,2482.511301
0.0,129,2511.381737
1.0,175,2552.22796
6.0,399,2648.121291
0.0,127,2674.858299
1.0,173,2715.408858
1.0,157,2750.790757
5.0,372,2840.644071
0.0,129,2867.546673
10.0,426,2970.93291
1.0,177,3010.903065
4.0,265,3073.899044
1.0,157,3109.234531
0.0,129,3137.398702
1.0,175,3176.540494
8.0,279,3242.76783
3.0,236,3297.782995
15.0,525,3424.21782
13.0,498,3543.615938
4.0,300,3613.541885
4.0,249,3671.97327
4.0,269,3735.337511
8.0,426,3837.878545
0.0,127,3865.726787
13.0,353,3950.581677
3.0,252,4008.6517
16.0,504,4129.800203
4.0,263,4191.982249
6.0,422,4292.793169
17.0,604,4439.030472
8.0,405,4535.550532
8.0,483,4652.005438
7.0,450,4759.107734
5.0,302,4830.409348
7.0,377,4920.313003
22.0,573,5057.617406
6.0,384,5147.249532
3.0,255,5206.834908
10.0,523,5333.001409
18.0,654,5491.078139
17.0,535,5618.799617
8.0,426,5719.781005
14.0,406,5816.051206
11.0,527,5942.077489
15.0,616,6088.360241
19.0,424,6190.084015
15.0,713,6361.19042
12.0,474,6473.9926
18.0,546,6603.655854
14.0,596,6744.93737
15.0,564,6882.516145
13.0,634,7033.363289
24.0,612,7179.036976
9.0,537,7306.760472
15.0,604,7453.226447
22.0,748,7634.033225
16.0,647,7788.906184
16.0,562,7923.068341
26.0,549,8055.255327
27.0,577,8192.987416
14.0,538,8321.970939
27.0,664,8482.522307
15.0,681,8645.424479
18.0,622,8795.576832
19.0,577,8934.034081
27.0,687,9098.365168
29.0,438,9202.633571
19.0,660,9360.509022
23.0,733,9536.012471
12.0,604,9678.82937
22.0,730,9852.199879
21.0,640,10005.143945
13.0,645,10159.994268
24.0,779,10345.963063
16.0,592,10487.629666
35.0,863,10694.207854
13.0,623,10843.590714
26.0,711,11014.078482
25.0,578,11150.090775
17.0,638,11303.227062
20.0,588,11442.117699
10.0,418,11539.421421
19.0,745,11718.791736
17.0,747,11898.990048
15.0,613,12046.331453
18.0,680,12207.169624
9.0,469,12317.31957
16.0,772,12500.716312
34.0,660,12659.036255
36.0,903,12878.385675
6.0,398,12972.137583
28.0,621,13120.574235
14.0,692,13286.801259
21.0,685,13450.814151
24.0,750,13629.422437
24.0,847,13833.599074
34.0,972,14066.904706
22.0,764,14248.594783
33.0,944,14474.748265
13.0,612,14621.135123
30.0,919,14843.787887
24.0,729,15021.161571
32.0,866,15228.790751
31.0,891,15443.623812
11.0,560,15576.87123
17.0,670,15739.029581
19.0,750,15918.850722
20.0,686,16085.425322
25.0,748,16264.209172
26.0,618,16411.896793
44.0,1106,16680.463816
25.0,915,16901.265418
26.0,787,17088.33261
11.0,534,17216.232259
31.0,837,17417.762141
36.0,1003,17661.184975
41.0,1103,17926.793025
23.0,703,18096.053953
34.0,926,18317.598692
42.0,1081,18578.683417
19.0,710,18749.284957
12.0,556,18881.809504
33.0,918,19102.021958
46.0,1169,19381.514908
26.0,1009,19625.316982
36.0,1146,19901.369735
20.0,696,20065.757431
60.0,1475,20421.052484
34.0,947,20648.353528
73.0,1418,20992.246834
49.0,1394,21329.250674
56.0,1305,21644.588745
28.0,850,21850.017297
71.0,1514,22217.566192
48.0,1012,22463.522254
70.0,1297,22776.615244
72.0,1412,23114.598913
62.0,1471,23470.262608
71.0,1405,23809.949389
111.0,1584,24192.618072
53.0,1233,24491.705136
58.0,1119,24762.375369
84.0,1562,25142.200701
45.0,1397,25482.311882
29.0,895,25699.040708
83.0,1225,25994.101255
52.0,1152,26272.425619
32.0,1012,26516.646639
66.0,1175,26802.55293
57.0,1121,27073.988393
118.0,1673,27477.518221
59.0,1386,27811.75837
100.0,1468,28166.198588
223.0,1466,28518.822476
53.0,1257,28823.87762
159.0,1229,29119.224514
120.0,1460,29475.465242
36.0,1031,29723.882456
86.0,1377,30054.104203
60.0,1443,30404.294829
40.0,1049,30657.698705
126.0,1402,30997.086958
181.0,1797,31433.322985
312.0,1746,31857.134215
76.0,1286,32167.434189
12.0,549,32297.857748
74.0,1252,32601.461509
227.0,1329,32921.101072
86.0,1472,33275.450394
78.0,1507,33639.114
183.0,1603,34023.990083
242.0,1796,34458.218791
243.0,1547,34833.17577
103.0,1571,35211.78921
107.0,1561,35591.774222
318.0,1889,36045.020074
223.0,1924,36512.962147
237.0,1827,36955.329114
73.0,971,37189.906499
263.0,1720,37604.24886
229.0,1388,37939.270426
87.0,1220,38232.041655
325.0,1798,38666.913443
254.0,1589,39048.460079
278.0,1806,39485.153191
121.0,1771,39914.229032
295.0,1531,40281.808128
229.0,877,40490.282648
322.0,1539,40863.101495
291.0,1779,41292.906948
217.0,1607,41681.286784
285.0,1874,42131.319328
281.0,1772,42560.590722
97.0,1412,42901.574974
241.0,1518,43267.93051
91.0,1421,43611.520537
210.0,1587,43994.556905
252.0,1536,44365.639436
213.0,1550,44737.36154
275.0,1669,45141.723197
271.0,1777,45568.786959
135.0,1464,45923.313493
292.0,1597,46310.566512
298.0,1820,46749.408471
283.0,1491,47108.250824
383.0,2492,47710.787905
302.0,1946,48181.947114
311.0,1722,48596.624273
260.0,1809,49033.276406
348.0,1991,49514.794758
181.0,1780,49945.144621
244.0,1849,50393.576371
82.0,1111,50660.177203
118.0,1253,50963.113847
377.0,2635,51602.623972
278.0,1794,52036.048876
379.0,2037,52528.670106
320.0,1550,52902.309691
272.0,2032,53394.044704
119.0,1505,53756.966109
239.0,1245,54057.674299
221.0,1345,54381.371504
283.0,1827,54824.029473
266.0,1123,55094.832627
325.0,1841,55539.687018
288.0,1826,55982.888961
333.0,2047,56474.969275
300.0,1850,56923.274984
142.0,1500,57283.876443
323.0,1846,57730.387181
272.0,1796,58164.69628
211.0,1819,58604.322374
323.0,1693,59015.254678
399.0,2215,59550.27708
279.0,1276,59857.659927
300.0,1788,60289.04157
414.0,2139,60808.306266
296.0,1381,61142.653156
227.0,1834,61585.945174
331.0,1972,62063.361749
267.0,1446,62411.081127
347.0,1869,62864.617357
345.0,1778,63295.505387
307.0,1590,63679.477029
306.0,1650,64076.816184
93.0,1089,64339.504738
278.0,1444,64687.074646
315.0,1381,65019.402588
344.0,2121,65534.195383
345.0,2201,66067.49388
308.0,1397,66404.657964
299.0,1612,66794.494383
322.0,1979,67271.518205
351.0,2142,67787.76105
345.0,2022,68276.773349
386.0,1743,68695.697205
324.0,1880,69150.446661
296.0,1638,69543.714176
347.0,2127,70057.824907
402.0,2211,70592.592781
353.0,1876,71047.245915
403.0,2119,71559.129209
410.0,2441,72150.076651
382.0,2465,72747.14932
286.0,1298,73057.990344
366.0,1961,73534.53569
387.0,1983,74011.152947
378.0,2136,74527.225669
340.0,1865,74975.413456
378.0,1890,75430.42825
355.0,1974,75903.660461
333.0,1545,76275.591655
350.0,1538,76643.625157
376.0,2567,77262.721402
337.0,1668,77663.056332
338.0,1522,78031.149811
357.0,1765,78454.758745
397.0,2425,79039.768574
369.0,2020,79527.516477
360.0,1694,79935.187024
257.0,1416,80274.58567
322.0,1695,80682.420781
309.0,2075,81181.946737
366.0,1967,81655.756961
354.0,1556,82029.20928
373.0,2149,82549.130556
358.0,2182,83072.700297
432.0,2432,83661.856178
392.0,2225,84199.593041
339.0,1848,84648.388566
385.0,1899,85105.053992
374.0,1224,85399.823067
329.0,1619,85788.870036
382.0,2062,86286.014498
391.0,1956,86757.989581
376.0,1630,87149.967046
351.0,1451,87496.845788
424.0,4703,88634.087447
375.0,1972,89106.770971
382.0,3275,89895.771356
327.0,2166,90413.629144
406.0,2506,91019.011365
416.0,2527,91628.388912
357.0,2086,92128.509112
426.0,2945,92837.942989
419.0,6299,94360.380578
421.0,2182,94885.71253
360.0,2614,95513.942922
429.0,2796,96186.150943
417.0,2746,96846.851308
409.0,2311,97403.413328
385.0,2280,97952.84903
388.0,2380,98524.971143
421.0,2688,99173.912041
420.0,2752,99836.615173
421.0,2935,100541.117954
421.0,2473,101135.861254
