# {"t_start": 1574337893.8314872, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,177,57.43979
0.0,127,86.476673
1.0,175,126.68862
2.0,205,174.727307
0.0,129,204.184205
0.0,127,232.492852
0.0,125,260.604834
0.0,127,288.909379
0.0,129,317.992994
1.0,158,353.788882
0.0,129,382.712525
0.0,127,411.261712
0.0,127,439.703353
0.0,127,468.682745
0.0,127,495.757198
8.0,374,586.445832
0.0,129,615.90939
1.0,173,655.30637
0.0,129,684.604718
0.0,127,712.992658
5.0,329,793.009099
0.0,127,820.185462
0.0,127,848.528925
2.0,200,896.441173
12.0,431,1000.777952
2.0,202,1048.640035
0.0,129,1076.22776
0.0,127,1104.329513
0.0,129,1133.169732
0.0,129,1161.720376
2.0,202,1209.476878
4.0,299,1280.436639
0.0,125,1308.478531
0.0,129,1337.278671
0.0,129,1364.506444
2.0,202,1412.2335
5.0,350,1497.249651
2.0,198,1542.700778
5.0,350,1627.460916
0.0,127,1656.241886
5.0,350,1739.714032
0.0,127,1768.113101
0.0,129,1797.317589
0.0,129,1826.656836
0.0,129,1855.420753
8.0,374,1945.848563
2.0,202,1992.017066
10.0,451,2101.297543
0.0,127,2130.265172
0.0,127,2158.8326
5.0,350,2242.643271
5.0,352,2326.448507
2.0,227,2379.72463
1.0,178,2420.416804
3.0,230,2474.948785
0.0,129,2503.896583
5.0,352,2588.372584
0.0,125,2614.34152
0.0,127,2642.9059
2.0,184,2686.200767
0.0,125,2713.930143
5.0,367,2800.737337
1.0,178,2842.921883
0.0,129,2869.836348
5.0,296,2941.252797
6.0,397,3035.871788
2.0,204,3083.16484
0.0,129,3111.698517
4.0,281,3176.846249
5.0,328,3256.130929
4.0,245,3311.759794
8.0,467,3424.528499
2.0,225,3477.48657
11.0,271,3540.334838
4.0,277,3604.653838
12.0,322,3680.582559
12.0,322,3756.453025
8.0,448,3865.211183
4.0,286,3932.464611
2.0,204,3979.3812
0.0,129,4008.052943
2.0,201,4055.132943
6.0,344,4135.737364
7.0,411,4235.768994
22.0,453,4344.026403
1.0,178,4383.877029
5.0,356,4469.212788
6.0,384,4560.365684
17.0,606,4705.708001
8.0,466,4818.645333
9.0,540,4948.288727
17.0,605,5093.07082
9.0,498,5211.001946
10.0,466,5323.649821
9.0,445,5429.444221
12.0,520,5554.342248
23.0,536,5681.76107
17.0,496,5800.126694
16.0,653,5956.998192
11.0,592,6098.80093
9.0,473,6210.773259
9.0,510,6332.620302
12.0,622,6481.305132
8.0,459,6589.45474
22.0,546,6719.113956
16.0,618,6869.039491
13.0,497,6988.449293
10.0,549,7118.380846
20.0,492,7235.200921
15.0,630,7386.901035
21.0,674,7548.481214
20.0,710,7719.732981
9.0,475,7832.928948
13.0,619,7982.253357
12.0,499,8100.598051
20.0,640,8255.061237
12.0,589,8397.224873
13.0,534,8523.639239
20.0,658,8682.144798
15.0,662,8841.383985
23.0,527,8967.581602
14.0,512,9089.913239
21.0,493,9206.866243
10.0,516,9329.90242
19.0,780,9517.499629
10.0,541,9644.410527
16.0,524,9768.510865
12.0,578,9905.721337
25.0,601,10049.101288
21.0,705,10217.528641
17.0,647,10371.994992
24.0,668,10531.703974
22.0,725,10705.890745
13.0,603,10849.088915
19.0,839,11050.613348
25.0,530,11175.474377
21.0,665,11335.373598
24.0,588,11473.276802
16.0,499,11591.709339
14.0,659,11749.271321
11.0,536,11877.430839
26.0,625,12028.356757
16.0,605,12172.086662
15.0,580,12308.764604
27.0,806,12499.812965
26.0,756,12682.558257
27.0,750,12864.395153
18.0,666,13023.386493
16.0,585,13161.793105
18.0,651,13318.906485
26.0,527,13443.196644
15.0,689,13608.877103
24.0,558,13741.15469
15.0,619,13889.865652
35.0,945,14116.410887
15.0,622,14263.41767
14.0,615,14408.169828
29.0,981,14645.805222
35.0,707,14816.157798
29.0,1068,15074.748886
13.0,562,15210.393461
30.0,655,15366.850301
27.0,795,15558.025326
37.0,873,15769.249282
24.0,655,15926.948068
21.0,834,16128.395662
39.0,982,16365.758144
17.0,641,16517.353574
19.0,697,16685.747247
17.0,626,16836.393221
31.0,1005,17075.896935
41.0,1267,17383.561151
48.0,1339,17709.080685
41.0,1051,17963.776972
18.0,643,18116.941927
26.0,614,18261.572176
22.0,817,18459.068647
42.0,1065,18716.633253
45.0,1192,19004.645587
27.0,817,19198.776953
47.0,1256,19500.81495
32.0,924,19724.414432
44.0,1242,20020.795219
51.0,1103,20287.73518
41.0,1013,20529.416714
44.0,1105,20795.498226
47.0,1107,21064.156031
76.0,1567,21442.081074
65.0,1438,21792.053189
59.0,1096,22057.391113
83.0,1496,22420.102392
37.0,787,22608.959437
34.0,1047,22860.498117
96.0,1672,23263.468994
40.0,1202,23552.904913
23.0,771,23737.577228
67.0,1464,24092.348794
34.0,974,24325.741344
51.0,1367,24658.440992
23.0,839,24860.238099
54.0,1082,25123.677233
70.0,1343,25449.680933
38.0,1129,25724.18959
104.0,1254,26026.277396
53.0,1269,26333.12524
88.0,1386,26669.329484
34.0,857,26876.781371
39.0,1093,27140.952639
73.0,968,27372.48109
239.0,1471,27729.082027
53.0,945,27955.570236
111.0,1580,28335.030382
83.0,1392,28672.113271
54.0,976,28908.561159
109.0,1578,29290.456731
117.0,1365,29620.877714
63.0,1308,29934.695021
120.0,1623,30329.293862
32.0,867,30538.932791
111.0,1382,30871.95707
91.0,1294,31185.161224
311.0,1573,31568.087498
96.0,1395,31904.272861
168.0,1368,32234.38102
352.0,1776,32666.35802
44.0,1168,32946.860874
282.0,1483,33303.599623
222.0,1981,33782.74367
119.0,1581,34162.86127
57.0,1382,34495.126276
55.0,1294,34808.241601
289.0,1758,35233.545378
142.0,1746,35658.470528
161.0,1282,35962.929232
179.0,1645,36362.134209
113.0,1729,36782.141961
188.0,1349,37107.611387
153.0,1262,37412.283401
45.0,730,37585.189178
51.0,938,37810.996543
232.0,1497,38171.458567
133.0,1536,38542.63755
263.0,1557,38916.769107
271.0,1649,39314.993085
112.0,1240,39614.451976
279.0,2032,40105.156919
263.0,1599,40488.493257
100.0,1173,40771.892922
289.0,2052,41269.829266
127.0,1473,41624.604847
155.0,1545,41994.777318
269.0,1808,42431.517332
109.0,1558,42809.565861
325.0,1687,43215.773331
183.0,1349,43542.588609
285.0,1376,43873.024427
149.0,1282,44182.011298
230.0,1615,44572.20463
298.0,1493,44931.124839
275.0,1760,45356.156479
302.0,2105,45865.230136
319.0,1868,46320.141182
333.0,2183,46846.242953
330.0,1970,47322.969464
388.0,2063,47820.165313
252.0,1754,48243.221307
270.0,1875,48695.536623
269.0,1482,49052.770556
288.0,1830,49496.268896
319.0,1891,49952.689695
313.0,2021,50443.729165
351.0,2146,50963.173521
367.0,2213,51500.666572
266.0,1569,51878.332578
241.0,1381,52212.661756
312.0,1836,52654.261171
316.0,1592,53038.752676
302.0,1358,53366.516612
272.0,1644,53762.93698
310.0,1562,54141.548793
298.0,1611,54530.934645
335.0,2109,55041.144898
313.0,1823,55483.367756
329.0,1604,55871.153955
305.0,1988,56349.548904
315.0,2106,56859.894281
83.0,1488,57216.781081
265.0,1592,57602.137433
339.0,1566,57979.001011
318.0,1697,58390.373904
302.0,1345,58713.98867
378.0,2345,59283.224637
314.0,1790,59714.641418
353.0,2068,60214.573388
294.0,1517,60582.637598
311.0,1502,60946.924674
393.0,2160,61469.465263
288.0,1006,61710.567378
251.0,1077,61969.84235
350.0,2155,62489.451584
303.0,2196,63024.301784
213.0,1738,63446.781386
321.0,1695,63854.81251
266.0,1866,64304.693288
305.0,1455,64655.468751
350.0,1969,65131.228326
342.0,1922,65597.293141
385.0,2102,66106.428039
370.0,1894,66564.882705
358.0,2043,67059.63326
334.0,1623,67448.972757
292.0,1353,67774.791427
294.0,1461,68126.589134
368.0,2072,68625.908626
281.0,1542,68997.860736
348.0,1520,69362.491086
354.0,2136,69880.085984
380.0,2014,70365.965007
411.0,2638,71006.393958
357.0,2266,71553.937261
318.0,1299,71868.49301
346.0,1680,72272.137354
318.0,1490,72633.524942
391.0,2087,73135.653053
134.0,1314,73453.346243
303.0,1475,73807.128664
334.0,1814,74245.241642
359.0,2064,74743.185791
364.0,1935,75207.653543
299.0,1448,75555.557273
