# {"t_start": 1574337897.5689356, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,39.669365
0.0,129,69.709041
0.0,127,98.6929
0.0,127,127.260349
2.0,183,169.928355
0.0,129,199.356457
5.0,311,274.643174
5.0,344,356.518061
3.0,252,416.395202
0.0,127,444.729782
0.0,125,473.112984
2.0,224,524.900085
2.0,220,577.199886
3.0,270,641.810016
2.0,222,694.881342
2.0,202,741.948944
0.0,127,770.126165
0.0,129,799.133113
0.0,129,828.01988
4.0,301,899.947143
2.0,220,952.888473
2.0,202,998.82275
3.0,248,1057.723361
0.0,127,1086.097646
0.0,125,1113.811945
5.0,352,1197.104357
1.0,173,1238.081482
0.0,129,1265.357109
0.0,129,1294.21038
2.0,202,1341.925279
5.0,349,1424.625845
0.0,129,1453.79294
9.0,404,1551.62646
0.0,125,1579.512797
0.0,125,1607.690366
0.0,125,1635.620283
4.0,297,1707.005263
2.0,202,1754.836816
3.0,248,1814.038282
0.0,127,1840.965379
0.0,129,1870.043024
0.0,127,1898.347159
3.0,248,1956.716221
0.0,127,1985.250475
1.0,175,2025.074564
0.0,125,2053.328065
2.0,202,2100.215822
2.0,202,2148.594681
13.0,459,2258.412793
9.0,405,2356.035477
5.0,350,2440.676183
5.0,350,2524.843724
4.0,279,2590.64752
0.0,127,2618.667612
2.0,221,2669.368259
2.0,205,2717.513245
10.0,453,2826.744323
6.0,342,2908.332734
0.0,129,2937.423367
10.0,429,3039.777949
2.0,204,3086.848374
0.0,127,3114.708925
0.0,127,3142.78198
13.0,526,3269.54233
9.0,328,3347.818875
2.0,222,3398.482976
4.0,257,3459.28441
3.0,234,3513.48748
20.0,717,3685.965972
3.0,268,3749.03858
11.0,472,3863.477535
10.0,472,3978.245775
3.0,213,4026.722307
12.0,441,4131.686627
3.0,249,4190.437804
5.0,338,4271.099031
5.0,332,4349.403293
13.0,539,4478.668689
16.0,558,4613.944734
13.0,513,4736.389286
5.0,333,4816.456778
8.0,413,4914.645554
7.0,394,5007.125154
12.0,462,5117.998794
14.0,645,5273.632427
21.0,634,5425.841572
10.0,515,5549.712921
17.0,574,5687.410702
16.0,667,5847.261032
27.0,873,6056.049826
14.0,528,6182.383373
14.0,579,6321.979907
12.0,571,6457.794028
6.0,354,6540.723339
20.0,477,6654.215934
12.0,616,6801.173859
7.0,414,6900.542178
21.0,473,7014.030804
21.0,664,7171.798927
25.0,739,7350.200953
23.0,784,7539.138629
13.0,674,7701.777976
9.0,463,7810.760942
26.0,755,7993.446278
26.0,734,8171.266559
16.0,479,8284.771835
22.0,733,8462.093682
23.0,704,8629.897909
10.0,451,8738.978259
22.0,489,8855.6246
20.0,743,9033.72095
18.0,665,9192.902818
22.0,759,9375.276332
13.0,491,9492.255773
19.0,697,9657.376379
11.0,535,9784.118421
27.0,564,9919.396353
18.0,749,10097.747142
23.0,638,10249.943147
17.0,657,10407.300627
9.0,417,10504.867918
25.0,701,10673.733519
13.0,530,10799.594171
27.0,584,10938.613704
17.0,648,11092.008992
16.0,574,11229.662938
34.0,878,11439.350281
22.0,849,11643.417335
14.0,569,11777.973911
21.0,821,11976.355935
17.0,642,12129.46948
13.0,662,12286.222737
29.0,629,12435.865162
23.0,588,12575.974837
30.0,715,12748.086131
22.0,505,12869.365655
29.0,1005,13111.617421
14.0,605,13256.136054
31.0,934,13480.725343
17.0,676,13642.416926
21.0,791,13832.000278
13.0,658,13989.138325
35.0,1049,14240.644211
19.0,650,14394.323666
35.0,834,14594.71259
17.0,724,14770.457215
26.0,764,14955.51414
12.0,568,15090.469014
23.0,759,15273.680365
29.0,858,15478.952282
41.0,725,15654.095217
20.0,768,15839.174327
20.0,713,16010.072408
32.0,1024,16258.74894
16.0,624,16407.76117
40.0,1078,16668.70075
25.0,843,16872.079298
32.0,720,17042.268689
15.0,667,17202.593584
21.0,809,17398.84414
45.0,1333,17722.467934
28.0,820,17919.216737
51.0,1073,18176.695031
56.0,1393,18514.459542
82.0,1281,18824.215173
32.0,740,19002.235625
40.0,859,19206.320388
71.0,1524,19573.333772
19.0,778,19761.626935
38.0,1011,20002.618222
24.0,840,20203.827558
50.0,1183,20488.457061
53.0,1434,20835.046011
26.0,891,21050.591117
76.0,1606,21437.769522
68.0,1370,21771.751814
71.0,1211,22063.786879
36.0,1069,22321.861878
38.0,974,22558.624631
56.0,1051,22810.985728
50.0,1371,23139.81285
34.0,1025,23385.580617
87.0,1467,23741.294601
33.0,798,23932.407307
41.0,1224,24226.729307
106.0,1516,24595.680328
92.0,1600,24983.849248
50.0,1167,25267.012609
34.0,746,25447.881948
47.0,1112,25718.54911
89.0,1538,26091.101967
22.0,621,26238.594291
65.0,1203,26530.250385
97.0,1444,26882.153954
89.0,1213,27173.881579
69.0,1362,27502.24621
29.0,878,27712.986614
96.0,1487,28072.659528
76.0,1547,28444.566282
71.0,1109,28711.891446
353.0,1628,29106.335853
270.0,1482,29465.809802
116.0,1331,29788.325982
105.0,1364,30115.493778
76.0,1300,30431.329379
88.0,1702,30844.798151
135.0,1654,31244.959845
44.0,1177,31529.943887
139.0,1780,31961.383278
251.0,1836,32405.89934
87.0,1376,32739.680321
42.0,963,32970.601719
124.0,1380,33302.21664
311.0,1283,33611.218227
277.0,2000,34093.6085
117.0,1353,34418.847435
217.0,1559,34796.657705
68.0,1319,35114.555299
134.0,1603,35503.986804
322.0,1523,35870.931927
188.0,1309,36185.182007
116.0,1640,36582.869026
308.0,1727,37001.498918
258.0,1479,37358.111881
297.0,1659,37757.957795
176.0,1546,38131.497543
215.0,1716,38546.003974
230.0,1377,38876.920884
176.0,1535,39247.400401
275.0,1739,39667.249226
338.0,1740,40088.124398
304.0,1679,40490.092341
222.0,1543,40863.890192
295.0,1578,41245.947303
92.0,1127,41517.238075
179.0,1692,41923.138628
54.0,1017,42167.883405
261.0,1712,42581.747733
350.0,1920,43045.597675
137.0,1471,43400.671376
127.0,1545,43774.132204
199.0,2145,44293.338652
108.0,1453,44642.483857
235.0,1811,45080.312101
374.0,1849,45524.305642
238.0,1762,45952.823396
259.0,1904,46414.461017
264.0,1594,46796.889668
229.0,1483,47155.825848
174.0,1378,47487.562792
281.0,1662,47887.629375
269.0,1437,48234.080157
139.0,1670,48635.827632
328.0,1813,49074.314215
248.0,1715,49489.92203
322.0,2019,49977.659613
362.0,2005,50464.674172
329.0,1974,50940.91421
272.0,1423,51285.997675
140.0,1559,51662.582779
341.0,1331,51982.611807
97.0,1231,52280.718032
273.0,1650,52677.250586
294.0,1681,53084.335613
