# {"t_start": 1574337897.4145157, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,224,65.363099
2.0,199,113.389002
0.0,127,140.710034
0.0,129,170.082748
1.0,175,211.776139
0.0,125,238.323067
4.0,297,310.561762
2.0,206,357.878284
0.0,127,385.988207
2.0,202,434.096143
3.0,251,492.819949
3.0,271,557.340742
0.0,127,585.90002
7.0,450,696.726349
0.0,127,725.592033
0.0,129,753.234158
3.0,232,808.236009
1.0,155,843.166038
0.0,127,871.892854
0.0,127,900.580316
10.0,452,1009.987427
0.0,129,1038.902287
0.0,129,1068.020499
0.0,129,1096.466136
0.0,127,1125.014231
0.0,129,1153.676075
2.0,202,1199.847018
2.0,200,1247.279314
0.0,129,1275.975894
0.0,127,1304.577341
2.0,202,1350.596105
4.0,297,1420.9585
0.0,129,1450.057323
0.0,127,1478.736962
0.0,129,1507.677411
2.0,202,1553.960488
2.0,202,1602.142675
0.0,129,1630.864311
2.0,202,1677.973318
5.0,350,1762.543969
0.0,129,1791.90104
5.0,350,1875.487495
0.0,127,1903.79576
10.0,435,2009.790949
9.0,401,2107.312461
2.0,198,2153.2101
0.0,129,2182.045877
12.0,532,2310.929789
11.0,461,2423.222961
2.0,202,2469.635947
1.0,157,2505.202152
1.0,175,2544.449679
1.0,155,2579.591774
5.0,351,2664.087928
2.0,223,2716.251708
5.0,372,2806.031876
2.0,226,2857.573814
1.0,178,2897.687779
3.0,216,2948.787385
2.0,224,3001.111521
1.0,174,3040.66687
3.0,253,3100.570189
0.0,129,3128.699996
3.0,211,3176.59601
11.0,503,3298.314278
8.0,298,3368.066746
8.0,414,3467.277101
15.0,528,3592.95987
4.0,305,3666.099889
2.0,204,3712.697084
2.0,188,3757.002589
3.0,233,3810.491052
11.0,470,3924.046761
3.0,232,3979.086049
11.0,439,4083.49929
6.0,360,4170.21574
4.0,278,4235.481114
18.0,511,4357.155875
9.0,549,4490.719341
6.0,395,4584.24319
5.0,354,4667.802752
6.0,378,4757.745894
10.0,519,4882.916358
16.0,591,5024.764838
15.0,520,5149.185786
20.0,653,5307.254675
16.0,452,5414.579691
5.0,296,5484.138347
13.0,580,5623.845507
21.0,403,5718.113973
10.0,535,5846.515677
9.0,494,5963.087247
15.0,709,6134.002177
12.0,606,6280.382176
12.0,617,6426.158321
18.0,542,6554.682142
8.0,423,6655.565681
13.0,465,6765.470734
23.0,537,6895.498728
16.0,554,7027.574102
17.0,671,7188.148915
16.0,613,7334.457825
14.0,588,7476.654399
17.0,673,7638.626374
20.0,706,7807.425555
15.0,633,7959.830329
8.0,497,8079.282938
22.0,541,8208.866768
17.0,744,8388.979992
22.0,541,8517.157144
17.0,683,8681.710545
17.0,651,8838.206803
15.0,564,8973.077942
10.0,450,9080.855734
13.0,547,9210.740026
25.0,666,9369.758627
9.0,464,9479.139847
18.0,675,9640.52966
17.0,762,9821.560668
26.0,870,10030.490283
22.0,679,10193.356136
25.0,585,10332.577029
17.0,668,10492.282241
20.0,754,10673.496062
26.0,787,10862.438889
15.0,644,11015.928459
16.0,767,11198.493722
21.0,668,11358.83589
27.0,756,11537.268929
15.0,719,11710.635937
20.0,798,11902.694427
30.0,1046,12154.696586
30.0,579,12292.372625
18.0,761,12471.821718
13.0,623,12621.27119
33.0,809,12817.278937
24.0,565,12952.945324
31.0,893,13167.560215
20.0,723,13340.810207
12.0,520,13463.660128
21.0,785,13652.28552
22.0,828,13850.410358
37.0,1007,14093.247452
28.0,996,14330.78278
15.0,557,14463.303533
20.0,842,14667.207919
29.0,904,14884.685152
26.0,848,15090.369988
24.0,580,15228.785825
20.0,592,15370.209738
20.0,774,15556.814788
19.0,855,15762.270499
30.0,831,15964.514715
20.0,576,16102.017234
27.0,1005,16344.911825
36.0,1013,16589.215294
45.0,983,16826.228008
33.0,946,17053.893889
27.0,843,17256.185826
21.0,728,17432.931941
30.0,940,17659.986322
24.0,725,17832.987212
13.0,593,17975.172923
27.0,848,18179.126804
27.0,892,18392.139447
53.0,1236,18691.847752
16.0,645,18846.658112
26.0,926,19068.480656
18.0,657,19224.905769
36.0,877,19434.377208
30.0,789,19623.939162
26.0,685,19788.066667
36.0,782,19972.524901
28.0,907,20191.074107
64.0,1247,20490.676744
69.0,1467,20844.963869
69.0,1410,21187.779226
39.0,1005,21428.314333
43.0,1039,21680.553948
86.0,1599,22067.76351
45.0,1028,22316.248108
26.0,798,22509.200638
56.0,1388,22844.332607
83.0,1336,23164.986377
71.0,1561,23542.387092
36.0,843,23744.682843
31.0,989,23981.489946
59.0,1299,24295.121392
101.0,1568,24677.650964
94.0,1541,25051.392987
95.0,1654,25454.597818
69.0,1183,25741.676153
101.0,1566,26122.122998
51.0,1073,26380.637753
82.0,1452,26733.139225
38.0,829,26933.208655
110.0,1444,27282.759547
83.0,1453,27633.165703
157.0,1292,27945.036691
42.0,1094,28206.475615
104.0,1559,28582.167568
125.0,1606,28972.946194
110.0,1273,29281.681108
77.0,1226,29577.671464
67.0,1343,29900.438811
139.0,1777,30331.96962
95.0,1446,30680.801031
179.0,1667,31086.031303
76.0,1432,31433.327715
161.0,1252,31735.898101
76.0,1238,32036.102179
53.0,1209,32326.896223
50.0,1046,32579.758322
178.0,1321,32898.072796
215.0,1834,33340.18731
110.0,1455,33691.531641
285.0,1703,34100.978196
180.0,1558,34477.246659
86.0,1264,34783.127826
68.0,1115,35051.495193
170.0,1721,35468.789875
76.0,1055,35722.568132
301.0,2149,36239.576553
200.0,1443,36591.581291
245.0,1160,36870.858997
258.0,1613,37260.656828
280.0,1690,37668.043391
175.0,1366,37997.325459
304.0,1556,38374.19418
280.0,1643,38768.05454
302.0,1750,39191.17186
371.0,2256,39738.52611
308.0,1857,40185.951782
198.0,1248,40483.767608
242.0,1215,40776.446643
260.0,1607,41165.809583
283.0,1469,41520.98301
116.0,1331,41840.219801
252.0,1789,42270.817731
318.0,1659,42673.438769
256.0,1554,43047.400177
260.0,1293,43359.454545
228.0,1835,43802.848555
235.0,1660,44203.999437
207.0,1915,44665.717334
291.0,1406,45005.157356
313.0,1865,45454.56899
288.0,1792,45888.57913
148.0,1793,46324.086893
199.0,1737,46740.94614
336.0,2234,47282.867991
194.0,1636,47676.565027
233.0,1811,48112.984407
94.0,1402,48450.07545
250.0,1185,48735.704745
312.0,1245,49035.361792
298.0,1428,49380.488408
311.0,1565,49758.060469
315.0,1474,50114.562028
346.0,2176,50640.808827
302.0,1788,51073.867959
363.0,2014,51562.775199
252.0,1786,51994.597755
346.0,1642,52390.208341
296.0,1629,52782.869545
320.0,1734,53202.489242
331.0,2061,53701.215896
297.0,1944,54171.749905
345.0,1788,54606.194743
318.0,1214,54897.052745
332.0,1714,55311.422532
348.0,2112,55824.800521
248.0,1319,56140.632803
325.0,2024,56627.707916
176.0,1750,57051.334849
293.0,1394,57387.674715
276.0,1588,57770.326278
381.0,2107,58280.071024
314.0,1799,58715.287246
340.0,2032,59208.627911
291.0,1453,59557.987045
291.0,1725,59975.461146
121.0,1650,60373.292888
116.0,1745,60796.978474
264.0,1620,61189.101347
366.0,2645,61828.472028
299.0,1374,62161.253509
320.0,1515,62525.934442
302.0,1951,63000.93968
319.0,1532,63371.949956
349.0,1706,63782.967179
290.0,1775,64212.362349
248.0,942,64437.523484
355.0,2083,64940.828726
301.0,1658,65340.925368
213.0,2041,65836.14183
353.0,1815,66275.171135
329.0,1904,66735.409919
348.0,1865,67186.175872
269.0,1340,67507.927068
386.0,2233,68047.647943
323.0,1496,68406.855
412.0,2093,68911.983855
428.0,2273,69459.717118
336.0,1515,69826.76078
278.0,1813,70264.04103
51.0,854,70468.41337
364.0,1819,70908.630091
372.0,1867,71359.893657
323.0,1614,71750.0615
417.0,2307,72306.421622
380.0,2032,72799.217932
243.0,2111,73309.947738
326.0,1533,73678.44586
268.0,2035,74169.087346
380.0,1878,74621.95125
353.0,2062,75117.964154
394.0,2061,75614.672499
339.0,1763,76036.011841
406.0,2547,76649.355932
400.0,3178,77415.444884
331.0,1759,77841.884674
292.0,868,78048.408741
372.0,1995,78528.535422
328.0,1449,78876.535714
347.0,1715,79290.050297
377.0,2312,79846.794692
353.0,1942,80314.284086
392.0,2021,80801.859263
396.0,2586,81425.073098
360.0,2025,81913.768643
386.0,1867,82364.7836
338.0,1534,82732.513949
396.0,1848,83175.607349
408.0,1959,83650.337298
362.0,2041,84141.949506
414.0,2045,84638.207778
376.0,1817,85076.589718
358.0,2061,85573.59388
401.0,3921,86522.333207
411.0,2366,87093.086351
396.0,2106,87600.197474
353.0,2162,88120.00621
405.0,1926,88583.428087
424.0,3557,89439.503213
380.0,2113,89945.678809
359.0,1672,90347.071517
389.0,2295,90901.333801
392.0,2015,91385.627816
399.0,1753,91805.163719
354.0,1670,92205.476995
423.0,2880,92899.86257
421.0,2745,93560.377667
356.0,1943,94027.456537
391.0,2333,94590.005883
424.0,3378,95403.825826
423.0,3217,96178.263425
387.0,2826,96858.58331
405.0,2163,97378.944631
395.0,1894,97833.79121
363.0,2999,98556.48126
375.0,2169,99080.069385
416.0,2305,99635.548624
398.0,2181,100158.843554
372.0,4847,101324.035527
