eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
127.23255813953489,0.0,351,0.0013389918,0.0423584,1.3848945,-0.00086465385,0.15373634,-0.0345684289932251,1,128,34.96295612677932,12288
156.42,0.71,375,8.2995255e-05,0.0,1.3844936,-0.00014562834,0.028779369,-0.031113743782043457,2,256,67.66240337863564,24576
183.75,1.41,375,0.00027049117,0.0,1.3828627,-0.00043570498,0.029008038,0.015913188457489014,3,384,100.4002285450697,36864
171.46,1.12,380,0.0002636287,0.0,1.3784909,-6.1020855e-05,0.028326422,0.011905491352081299,4,512,132.68713739141822,49152
181.0,1.33,377,0.00038966822,0.0,1.3780465,-0.00033034323,0.029923482,0.0024167895317077637,5,640,165.22139424830675,61440
172.58,1.11,380,0.0007048666,0.0043945312,1.3789706,-0.00079491665,0.031254463,0.010850012302398682,6,768,197.5451120622456,73728
174.37,1.16,383,0.00012894826,0.0,1.3790945,8.2173945e-05,0.035333272,0.01265186071395874,7,896,229.54989455640316,86016
177.99,1.3,378,0.00035813646,0.0,1.3752087,-0.00022719536,0.034457717,0.020959436893463135,8,1024,261.99583780765533,98304
183.44,1.42,385,0.0007235301,0.018758139,1.3644583,-0.00052330864,0.03644416,0.03322380781173706,9,1152,293.86160453408957,110592
182.85,1.3,384,0.00066230877,0.015238445,1.362294,-0.00048876065,0.03644892,0.04696643352508545,10,1280,325.80054818466306,122880
193.17,1.64,380,0.0014052393,0.024637856,1.3739657,-0.0006293405,0.03922771,0.053147971630096436,11,1408,358.0997381731868,135168
193.96,1.67,388,0.00027227015,0.0,1.3772316,-0.00022447253,0.037279386,0.08790719509124756,12,1536,389.7669956795871,147456
190.31,1.58,382,0.00073969865,0.01763916,1.3811854,-0.0006379054,0.034016747,0.11095136404037476,13,1664,421.8982183597982,159744
190.42,1.61,376,0.0009419749,0.004333496,1.3780792,-0.0006688976,0.03762154,0.11470150947570801,14,1792,454.5242451131344,172032
179.27,1.35,382,0.0006583948,0.0095825195,1.3752611,-0.00023286238,0.035660703,0.16625618934631348,15,1920,486.61551623791456,184320
182.62,1.42,381,0.0010087304,0.0,1.3802565,-0.00030701724,0.035853457,0.19975906610488892,16,2048,518.8022666685283,196608
189.92,1.6,381,0.0001417693,0.0,1.3830208,-0.00013902146,0.03716703,0.18239718675613403,17,2176,550.9884428307414,208896
192.37,1.63,381,0.00034770693,0.0,1.3789947,-0.00014898038,0.038538735,0.1968449354171753,18,2304,583.2052012421191,221184
189.85,1.6,379,0.00081002037,0.016255697,1.3721039,-0.0003414708,0.038102802,0.27634841203689575,19,2432,615.5784458070993,233472
192.4,1.57,381,0.0008376442,0.03354899,1.3673892,-0.0006384836,0.035605144,0.3449905514717102,20,2560,647.7654332630336,245760
186.72,1.56,380,0.0013738783,0.0197347,1.3760101,-0.00042786755,0.035496913,0.37162238359451294,21,2688,680.052455842495,258048
198.57,1.87,380,0.0008758176,0.019327799,1.370319,-0.0004150373,0.036459878,0.4015859365463257,22,2816,712.3165019452572,270336
192.82,1.7,379,0.0007307349,0.042805992,1.3648803,1.871715e-05,0.038593605,0.4360860586166382,23,2944,744.6759367026389,282624
180.1,1.33,384,0.001212918,0.03157552,1.366276,-8.652438e-05,0.03276576,0.5304562747478485,24,3072,776.6635443866253,294912
189.26,1.63,384,0.001368325,0.019185383,1.3465841,-0.0007397423,0.033583205,0.5204569101333618,25,3200,808.5960786230862,307200
214.24,2.22,382,0.0010376527,0.012329102,1.3576772,-0.00033422039,0.027513484,0.5909954607486725,26,3328,840.6885561048985,319488
199.25,1.84,378,0.0002659617,0.0019327799,1.3598744,-0.0002698808,0.030065287,0.6051578521728516,27,3456,873.1694783605635,331776
202.69,1.96,379,0.0012991632,0.03741455,1.3509208,-0.0007252849,0.028374443,0.6328435838222504,28,3584,905.5153515823185,344064
223.82,2.46,379,0.00046519793,0.006652832,1.3472911,-0.00017802208,0.028905425,0.6539568305015564,29,3712,937.8621129840612,356352
207.93,2.01,385,0.00133891,0.039164227,1.3201758,-0.0007837039,0.027920207,0.6916651129722595,30,3840,969.7600388117135,368640
212.24,2.24,385,0.0017328439,0.0059407554,1.3331888,0.00011795148,0.02303378,0.7218678891658783,31,3968,1001.6186025515199,380928
220.25,2.6,381,0.00080483686,0.01554362,1.3169292,-0.00045968994,0.0200712,0.7778818756341934,32,4096,1033.8209468908608,393216
201.67,2.08,383,0.00093017565,0.021525064,1.3036914,-0.00043732097,0.024621518,0.7911083251237869,33,4224,1065.8685743249953,405504
202.38,1.97,386,0.002175951,0.07055664,1.3288528,-0.0010646972,0.018042227,0.7854581028223038,34,4352,1097.6727772541344,417792
195.52,1.75,387,0.0012246292,0.011576335,1.3119313,-0.00056138093,0.017754441,0.8092182278633118,35,4480,1129.3595406711102,430080
204.84,2.02,383,0.0019713757,0.08211264,1.2847959,-0.0012121628,0.016260967,0.8328731805086136,36,4608,1161.391623698175,442368
205.64,2.0,385,0.0013798245,0.021708168,1.3014615,-0.00041724704,0.016168753,0.8144800364971161,37,4736,1193.2319543920457,454656
208.17,2.12,381,0.0010974362,0.07718913,1.3006316,-0.0002878678,0.016845006,0.8276718109846115,38,4864,1225.4238772764802,466944
206.18,2.05,386,0.0014807134,0.05820719,1.2823154,-9.226591e-05,0.012393294,0.8658290207386017,39,4992,1257.2500431090593,479232
195.52,1.75,383,0.00063438545,0.0028483074,1.273906,-0.00015207987,0.012057699,0.8864773288369179,40,5120,1289.2529407069087,491520
190.04,1.65,383,0.0005907726,0.0040079756,1.2983208,-0.0002753171,0.013026999,0.8754763603210449,41,5248,1321.2968252785504,503808
