# {"t_start": 1574621376.0787928, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,178,51.92489
1.0,157,87.074879
2.0,220,139.247518
1.0,174,178.323686
3.0,274,242.658377
2.0,202,288.726698
3.0,271,352.619358
1.0,155,387.593402
0.0,129,416.266466
0.0,127,444.902978
0.0,125,472.541799
1.0,157,507.526699
2.0,202,554.999379
0.0,127,582.120609
0.0,129,610.993996
0.0,129,639.614538
0.0,127,667.816433
0.0,127,696.270721
0.0,129,725.082474
0.0,127,752.930254
0.0,127,780.751624
5.0,350,864.410824
2.0,202,911.129677
2.0,198,955.695138
11.0,477,1072.337842
2.0,202,1117.989446
0.0,127,1146.189348
11.0,479,1261.858835
2.0,200,1307.880072
1.0,173,1348.835058
4.0,297,1419.088464
1.0,176,1459.14044
0.0,125,1486.981355
0.0,129,1515.412148
4.0,297,1585.535491
13.0,457,1694.87967
0.0,125,1722.253374
0.0,127,1750.534977
2.0,200,1797.421964
0.0,129,1826.438454
0.0,127,1852.906212
3.0,269,1916.208643
0.0,129,1944.185775
2.0,202,1992.075059
7.0,431,2094.653576
6.0,397,2189.423064
2.0,201,2236.651214
0.0,129,2264.092541
5.0,327,2341.264566
4.0,297,2410.376297
0.0,129,2439.018142
10.0,428,2541.754679
10.0,484,2657.99384
0.0,129,2686.534303
0.0,129,2714.752422
7.0,376,2802.582551
0.0,129,2831.261441
12.0,482,2947.111552
1.0,174,2985.932248
14.0,506,3105.225481
0.0,127,3133.262216
1.0,176,3172.6087
4.0,297,3241.281079
0.0,129,3269.374348
2.0,184,3312.300997
4.0,301,3382.229899
8.0,279,3446.546711
4.0,304,3518.016714
6.0,367,3605.92091
2.0,201,3652.878857
5.0,331,3730.36083
0.0,127,3758.732981
8.0,298,3828.610999
3.0,271,3891.193018
5.0,274,3954.483729
8.0,447,4060.232378
4.0,318,4133.610523
11.0,557,4266.551309
11.0,271,4329.147395
13.0,337,4410.146714
17.0,701,4579.781281
8.0,467,4693.174639
7.0,248,4749.990709
11.0,547,4883.543443
9.0,329,4961.378383
3.0,251,5019.684612
15.0,632,5173.092612
11.0,434,5275.996245
15.0,397,5370.779902
11.0,271,5435.265972
4.0,263,5496.756547
16.0,549,5629.201921
13.0,546,5760.693546
19.0,652,5918.767142
11.0,478,6032.114465
17.0,599,6173.512933
15.0,567,6308.06791
11.0,559,6439.34608
9.0,429,6539.105821
13.0,572,6674.960075
12.0,426,6773.922574
21.0,642,6927.64676
16.0,575,7062.126436
9.0,450,7167.873995
9.0,350,7248.779591
23.0,730,7422.880988
25.0,669,7580.976626
20.0,705,7748.042371
20.0,719,7919.261956
15.0,423,8017.541886
10.0,526,8141.705505
17.0,697,8306.325088
11.0,516,8426.137424
10.0,515,8547.65275
13.0,492,8663.48057
8.0,298,8732.162227
24.0,835,8933.15537
33.0,734,9107.877301
15.0,610,9254.232202
16.0,597,9396.482598
23.0,648,9551.853813
13.0,628,9701.989176
15.0,552,9833.863307
17.0,767,10018.193765
21.0,695,10184.114098
19.0,704,10352.200588
18.0,525,10476.337821
15.0,473,10587.516362
21.0,814,10783.069497
14.0,677,10943.544149
15.0,610,11089.395433
20.0,678,11248.857257
17.0,500,11367.448447
8.0,407,11462.443878
17.0,478,11575.220616
27.0,496,11692.555123
38.0,1071,11949.041119
20.0,805,12140.454957
22.0,843,12342.677169
22.0,818,12538.288228
15.0,585,12676.953107
19.0,672,12836.597018
16.0,636,12987.799671
29.0,896,13200.849427
18.0,616,13345.894152
27.0,716,13516.659027
19.0,560,13649.055385
16.0,575,13783.672632
17.0,657,13938.684305
21.0,609,14082.098234
23.0,701,14247.192461
43.0,1158,14523.915463
23.0,560,14657.496661
27.0,842,14856.886934
25.0,853,15057.641523
11.0,493,15171.841446
22.0,701,15337.88775
15.0,555,15468.837693
20.0,764,15649.637175
18.0,597,15789.433539
22.0,737,15965.552119
35.0,1003,16204.491094
35.0,1039,16452.445496
32.0,900,16667.081782
14.0,601,16806.378006
37.0,953,17031.43043
32.0,908,17247.472923
41.0,819,17443.219381
40.0,1031,17687.683758
29.0,938,17907.196312
16.0,487,18021.739646
36.0,1129,18289.981072
34.0,1028,18534.939203
23.0,800,18725.603381
28.0,965,18954.025292
16.0,694,19118.18519
17.0,782,19303.228574
51.0,1335,19623.251743
24.0,872,19830.027917
31.0,976,20060.533541
28.0,916,20280.203445
37.0,1129,20549.596145
39.0,767,20730.898701
35.0,1054,20983.615018
29.0,640,21133.352761
58.0,944,21360.5817
25.0,1006,21598.879104
79.0,1746,22018.396826
33.0,937,22242.843155
15.0,699,22408.157319
41.0,990,22640.814847
30.0,936,22862.867078
53.0,1550,23231.935601
45.0,946,23457.519544
51.0,1280,23763.129488
45.0,1112,24028.400157
44.0,1076,24283.015704
56.0,1240,24579.605148
48.0,1126,24846.876259
66.0,1383,25176.114947
49.0,1227,25467.572834
42.0,1044,25717.698388
37.0,998,25955.065401
49.0,1164,26231.963151
38.0,899,26443.55292
60.0,1278,26746.124281
61.0,1388,27077.044609
60.0,1417,27413.371535
40.0,701,27575.501117
44.0,1110,27841.418025
48.0,1181,28121.628557
36.0,1086,28380.853888
82.0,1347,28701.835415
148.0,1952,29170.070548
56.0,1025,29413.012789
127.0,1611,29798.532963
65.0,1283,30104.759942
46.0,932,30327.902066
81.0,1190,30612.775485
26.0,802,30803.713709
32.0,1044,31054.697203
99.0,1543,31422.32902
50.0,1079,31678.571908
74.0,1419,32017.161793
95.0,1554,32386.433128
140.0,1364,32713.759174
105.0,1721,33128.35783
213.0,1806,33564.049933
62.0,1217,33856.720921
174.0,1860,34303.177706
110.0,1501,34664.13403
197.0,1548,35036.062703
121.0,1872,35484.073691
107.0,1453,35833.097323
19.0,707,36001.674977
118.0,1621,36390.2791
134.0,1521,36753.937393
92.0,1643,37146.457696
261.0,1586,37521.850011
107.0,1357,37843.021951
49.0,1164,38117.857519
181.0,1777,38542.845383
229.0,2125,39053.946892
240.0,1551,39422.501485
150.0,1440,39764.426656
249.0,1644,40160.590017
91.0,1388,40490.849575
256.0,1612,40876.962936
132.0,1581,41252.401783
83.0,1260,41551.937515
352.0,2270,42095.077187
106.0,1451,42441.974273
312.0,1637,42830.934912
272.0,1687,43234.720218
358.0,1716,43644.654118
267.0,1677,44046.661124
56.0,1205,44335.385306
280.0,1484,44690.144274
241.0,1836,45128.29778
152.0,1742,45543.761184
108.0,1168,45822.099985
206.0,1366,46149.201804
142.0,1496,46505.98962
313.0,2013,46988.43487
379.0,2354,47558.510194
163.0,1723,47972.640285
269.0,2000,48453.949837
319.0,1972,48927.595234
336.0,1831,49365.29937
321.0,1403,49703.567378
281.0,2179,50226.609088
314.0,1428,50570.861226
251.0,1773,50999.210643
364.0,2086,51503.791158
271.0,1630,51897.843961
369.0,2221,52430.07575
343.0,1765,52854.329284
338.0,3031,53588.750158
285.0,2158,54108.601798
377.0,2344,54671.075235
133.0,1534,55037.777525
336.0,1796,55466.393358
395.0,1854,55911.338299
288.0,1703,56321.424755
399.0,2840,57007.802439
298.0,2121,57514.969069
246.0,1722,57924.741135
202.0,1593,58307.245375
358.0,2082,58808.881162
110.0,1242,59107.40961
362.0,1889,59559.618534
300.0,1748,59979.431489
368.0,2112,60484.786222
376.0,1991,60964.609402
301.0,2162,61486.484892
