# {"t_start": 1574621377.0265276, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,157,46.077168
2.0,201,91.784198
1.0,159,127.575947
0.0,127,156.107722
3.0,272,219.291696
1.0,157,255.058461
4.0,300,325.53165
0.0,129,354.445914
0.0,129,383.27978
0.0,127,411.628831
0.0,129,440.531492
0.0,129,469.351809
2.0,202,514.96561
0.0,127,543.05309
0.0,129,572.054609
2.0,202,619.809544
2.0,202,665.622485
2.0,202,713.414891
0.0,129,740.59145
0.0,129,768.953929
0.0,129,797.582089
3.0,246,856.194614
2.0,202,903.307302
2.0,202,948.720079
2.0,198,994.470176
0.0,129,1023.330439
0.0,129,1051.874261
0.0,123,1079.508002
12.0,431,1181.825692
1.0,157,1217.936179
3.0,230,1271.618203
0.0,125,1299.481369
0.0,129,1328.560918
0.0,127,1356.937271
0.0,127,1384.92323
3.0,268,1448.581065
5.0,352,1531.816045
2.0,198,1578.234134
10.0,433,1681.897713
0.0,129,1710.507858
0.0,127,1738.399154
0.0,129,1767.037341
0.0,129,1795.763207
0.0,129,1824.805029
0.0,127,1851.307334
5.0,350,1934.824163
3.0,230,1988.991055
5.0,349,2071.057212
4.0,280,2137.074879
9.0,404,2233.215794
5.0,350,2316.527619
5.0,326,2393.560542
3.0,254,2451.835334
2.0,181,2494.04049
1.0,173,2533.280682
10.0,432,2636.172932
1.0,157,2671.138628
8.0,283,2737.162548
0.0,127,2764.843511
1.0,173,2805.234151
16.0,574,2942.775247
1.0,178,2982.76386
9.0,519,3105.001745
0.0,129,3133.583746
3.0,234,3187.810461
18.0,634,3339.917411
1.0,178,3379.317855
5.0,350,3462.07733
9.0,404,3558.462501
6.0,363,3643.76985
5.0,306,3716.939165
1.0,155,3751.679946
9.0,402,3847.499269
9.0,458,3954.980728
2.0,184,3997.423284
3.0,273,4059.723897
6.0,401,4154.101324
15.0,664,4313.051917
5.0,335,4391.720121
10.0,546,4524.144545
13.0,368,4611.810944
12.0,320,4687.368724
16.0,675,4852.505208
6.0,377,4941.789034
8.0,447,5049.189829
10.0,509,5172.169837
15.0,625,5321.777721
11.0,428,5426.121159
5.0,328,5502.70774
11.0,589,5646.347181
15.0,575,5784.66523
15.0,580,5924.161382
7.0,370,6011.154683
12.0,428,6111.027291
18.0,632,6261.603479
8.0,382,6350.467972
20.0,598,6491.701071
20.0,697,6656.504354
10.0,493,6772.220087
9.0,459,6880.502375
14.0,572,7016.372183
17.0,531,7140.522323
18.0,503,7259.654028
6.0,358,7342.467673
15.0,525,7465.194515
15.0,519,7587.934878
15.0,652,7742.764316
13.0,572,7876.506742
9.0,423,7976.765344
33.0,825,8172.80168
11.0,444,8276.451611
12.0,535,8400.96156
9.0,459,8508.963576
13.0,460,8616.074006
18.0,664,8773.840436
11.0,558,8907.219911
15.0,584,9045.793746
13.0,654,9202.585679
17.0,520,9326.295704
17.0,481,9442.000731
26.0,763,9624.380953
26.0,803,9817.892615
21.0,696,9983.850782
17.0,709,10153.613478
30.0,912,10373.149447
18.0,767,10554.657614
18.0,779,10740.797489
18.0,687,10905.291746
19.0,573,11040.704756
29.0,904,11255.660015
10.0,546,11385.199758
16.0,464,11494.364135
12.0,574,11631.321329
18.0,522,11754.402748
14.0,525,11878.707363
18.0,517,12001.035639
10.0,397,12093.707578
22.0,846,12294.887591
20.0,727,12469.622655
17.0,720,12640.998578
21.0,752,12819.488904
18.0,676,12979.551373
19.0,749,13157.849292
18.0,773,13341.527363
32.0,890,13554.018466
20.0,543,13681.741496
26.0,884,13892.829795
31.0,792,14079.05496
11.0,524,14202.040739
10.0,515,14323.070546
24.0,841,14522.488841
13.0,466,14632.857246
21.0,633,14782.87795
40.0,1126,15047.576684
31.0,1040,15295.006888
16.0,722,15466.795422
28.0,656,15620.780547
17.0,594,15761.687639
17.0,646,15913.947042
32.0,896,16126.611214
16.0,605,16270.083351
11.0,557,16401.640542
19.0,748,16579.871051
29.0,881,16788.399904
17.0,684,16947.414302
26.0,684,17109.265084
14.0,608,17252.243831
25.0,861,17457.651819
28.0,858,17660.88437
30.0,1070,17912.078108
56.0,1405,18247.902828
28.0,770,18430.947937
25.0,762,18611.202966
33.0,851,18812.546381
27.0,821,19008.191857
26.0,647,19160.922225
23.0,764,19341.722836
36.0,1087,19600.441943
38.0,1033,19847.50651
32.0,914,20062.265085
38.0,825,20258.922228
26.0,737,20434.246905
27.0,908,20650.03043
56.0,1113,20915.871439
39.0,1108,21180.682113
