# {"t_start": 1574621378.7832065, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,35.96853
3.0,233,91.086695
1.0,173,130.352431
1.0,175,171.240387
2.0,203,216.817515
3.0,248,275.58731
2.0,222,327.5953
7.0,430,430.987506
0.0,129,460.176032
2.0,202,505.65246
1.0,157,540.828931
1.0,175,582.456039
0.0,125,608.877545
5.0,352,693.410197
2.0,198,738.455127
2.0,224,790.589092
3.0,248,849.779536
0.0,127,878.001895
3.0,251,936.153468
3.0,248,995.213157
13.0,548,1127.641669
2.0,200,1172.682094
0.0,127,1201.214206
0.0,127,1229.680371
5.0,350,1313.77273
2.0,202,1359.929499
6.0,394,1454.842018
2.0,204,1501.340747
2.0,202,1548.952208
9.0,404,1645.65203
9.0,380,1736.239068
4.0,297,1806.248662
3.0,248,1864.794969
0.0,127,1892.791869
2.0,202,1938.1219
0.0,129,1966.837518
13.0,581,2107.992027
3.0,230,2160.751354
2.0,224,2213.241081
0.0,127,2241.520211
2.0,201,2286.783383
1.0,175,2326.169464
2.0,203,2372.8382
3.0,228,2425.762297
1.0,157,2461.552204
4.0,326,2538.397493
1.0,178,2578.175755
10.0,393,2671.85957
2.0,187,2715.230859
1.0,176,2754.471212
2.0,204,2802.065813
15.0,539,2931.616539
0.0,129,2959.816149
2.0,183,3000.711307
4.0,268,3061.849014
0.0,129,3089.733899
3.0,253,3149.00209
1.0,155,3183.569379
8.0,281,3248.030793
3.0,252,3306.823984
9.0,475,3418.712535
0.0,129,3446.746749
1.0,157,3482.080944
7.0,422,3583.052586
8.0,298,3654.269891
1.0,155,3688.888241
3.0,272,3752.713339
11.0,471,3864.345273
18.0,610,4010.245725
8.0,390,4101.177343
6.0,366,4187.138165
7.0,387,4279.118172
13.0,492,4395.858512
12.0,320,4473.344398
20.0,704,4643.485186
5.0,334,4723.592022
15.0,606,4869.666759
15.0,584,5011.376548
3.0,233,5064.262397
17.0,606,5212.210489
9.0,328,5288.360017
28.0,648,5446.167
7.0,452,5555.096283
9.0,508,5677.937433
11.0,271,5741.399706
14.0,563,5877.10232
15.0,502,5997.153906
14.0,646,6150.325154
10.0,520,6273.549511
11.0,271,6335.297696
28.0,726,6506.062105
18.0,601,6648.386649
16.0,725,6819.949877
13.0,544,6950.187408
11.0,633,7098.180934
10.0,509,7217.636569
24.0,799,7408.042126
12.0,496,7525.24735
13.0,633,7675.232582
13.0,637,7826.050271
19.0,751,8004.447886
14.0,658,8160.541761
11.0,497,8276.305
17.0,453,8382.173422
14.0,557,8512.664038
13.0,595,8653.783544
8.0,279,8717.897751
16.0,653,8873.915857
15.0,471,8984.517245
11.0,520,9107.872319
8.0,427,9208.711637
14.0,597,9352.13776
14.0,556,9485.318412
14.0,612,9630.8137
13.0,568,9767.025945
21.0,636,9918.689814
16.0,600,10062.189268
19.0,719,10233.744959
19.0,751,10413.124429
23.0,717,10583.731703
16.0,582,10722.017883
26.0,847,10924.012897
15.0,619,11072.029705
18.0,630,11220.521442
18.0,627,11369.529562
15.0,506,11488.754418
15.0,647,11644.089359
17.0,709,11811.965973
20.0,751,11991.55126
19.0,698,12156.618026
19.0,743,12334.266985
18.0,625,12483.607481
23.0,662,12640.219536
21.0,797,12830.251857
14.0,620,12976.220437
24.0,708,13145.030177
21.0,630,13294.699223
24.0,836,13492.961045
13.0,487,13608.260812
8.0,401,13701.221247
26.0,746,13879.250356
23.0,794,14065.911333
23.0,459,14173.05633
19.0,657,14327.805517
23.0,568,14461.121221
24.0,506,14581.220721
28.0,786,14767.838074
26.0,894,14977.4611
37.0,816,15170.568709
18.0,601,15312.41543
25.0,958,15539.558543
13.0,613,15684.735336
22.0,781,15870.240322
30.0,667,16028.245469
24.0,793,16216.055212
35.0,922,16435.87036
24.0,902,16650.955553
10.0,495,16766.594987
16.0,573,16899.030118
17.0,711,17067.061488
31.0,1022,17310.560828
23.0,582,17448.78989
22.0,678,17608.136589
20.0,793,17794.144022
26.0,780,17977.038306
44.0,904,18191.939635
30.0,1013,18433.613204
51.0,851,18635.645032
25.0,755,18815.447745
30.0,775,18997.364443
22.0,575,19133.91356
26.0,572,19267.661306
25.0,914,19484.715636
17.0,757,19664.945139
53.0,1199,19949.378018
35.0,888,20160.357806
43.0,912,20377.783074
28.0,840,20578.561175
28.0,834,20777.408331
40.0,1184,21059.4228
25.0,869,21267.299564
21.0,481,21379.850905
26.0,677,21540.788713
38.0,1075,21796.436748
16.0,685,21957.993872
33.0,1047,22209.422795
55.0,1327,22526.938658
50.0,1104,22786.577738
35.0,964,23015.802871
26.0,850,23216.220664
80.0,1311,23528.565304
37.0,1112,23794.093454
54.0,1297,24106.079287
31.0,911,24321.408886
48.0,1071,24575.289505
20.0,562,24706.611057
69.0,1165,24983.660884
