# {"t_start": 1574621379.0667825, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,232,61.375596
1.0,171,100.360369
1.0,175,141.791561
1.0,171,180.08756
4.0,299,250.384287
0.0,127,278.679692
0.0,125,306.719337
0.0,127,334.583624
0.0,129,363.60076
0.0,129,392.497256
1.0,173,431.419771
1.0,151,465.849355
2.0,202,511.358669
4.0,299,583.498576
7.0,410,681.679858
0.0,127,710.201872
2.0,200,755.487049
0.0,127,783.407521
5.0,350,868.444799
2.0,202,913.783393
3.0,271,977.429832
3.0,244,1035.23867
0.0,127,1063.526619
0.0,127,1091.699505
0.0,127,1118.366149
0.0,127,1146.510407
4.0,320,1223.660871
0.0,125,1251.115232
2.0,200,1296.763499
0.0,129,1325.887514
5.0,352,1410.649721
1.0,156,1445.8973
5.0,352,1529.200557
3.0,246,1587.032229
0.0,127,1615.028437
13.0,459,1724.649099
0.0,129,1753.48355
0.0,129,1781.929735
2.0,200,1829.187216
0.0,125,1856.702229
0.0,127,1883.760038
3.0,248,1941.069178
0.0,129,1969.879358
6.0,382,2061.480701
11.0,477,2176.294191
1.0,157,2211.775594
14.0,508,2333.684843
2.0,200,2378.365694
2.0,206,2426.222041
2.0,205,2473.341093
0.0,127,2501.386151
10.0,453,2609.517812
4.0,297,2680.330425
0.0,129,2708.456216
10.0,443,2813.727314
7.0,248,2871.590897
1.0,174,2910.737329
1.0,155,2945.408252
2.0,206,2993.101193
2.0,204,3038.206317
7.0,345,3119.300099
12.0,320,3193.56936
1.0,157,3228.290403
9.0,334,3307.601203
11.0,527,3433.045712
9.0,333,3510.81772
8.0,447,3618.884942
6.0,353,3701.997139
4.0,287,3769.473793
4.0,245,3826.65505
9.0,347,3908.289073
7.0,380,3997.920763
11.0,414,4094.58743
1.0,157,4128.76705
4.0,261,4189.279245
17.0,509,4310.86073
5.0,274,4375.044918
8.0,392,4469.726855
9.0,404,4565.565508
7.0,429,4668.83327
14.0,434,4772.299379
0.0,129,4800.853348
2.0,182,4842.336315
11.0,424,4945.410935
16.0,449,5051.840469
11.0,574,5190.527349
7.0,409,5287.353977
7.0,364,5374.46869
8.0,442,5482.007555
10.0,529,5609.588933
13.0,546,5740.861
11.0,535,5869.877883
13.0,545,5999.912044
11.0,567,6134.083878
9.0,495,6250.770342
9.0,498,6368.159971
12.0,438,6469.20428
10.0,493,6585.427091
5.0,311,6657.105416
17.0,649,6810.902399
10.0,396,6904.333537
16.0,618,7050.321112
18.0,645,7202.496865
8.0,456,7309.463631
22.0,672,7467.996
15.0,596,7609.639781
13.0,506,7729.735638
15.0,556,7859.80208
12.0,521,7982.536084
11.0,583,8119.606319
6.0,343,8200.353201
19.0,785,8385.238402
14.0,518,8506.810729
15.0,450,8611.674327
16.0,658,8767.925513
16.0,736,8944.308743
14.0,658,9101.507381
18.0,658,9259.045025
9.0,325,9334.674304
17.0,501,9455.222281
14.0,630,9604.882536
16.0,632,9757.122068
14.0,498,9875.443693
20.0,700,10042.830166
9.0,461,10151.672893
12.0,595,10292.7904
17.0,500,10411.537078
18.0,548,10541.050427
11.0,487,10656.398445
11.0,459,10764.585517
14.0,674,10924.241589
33.0,924,11146.905331
16.0,774,11329.408528
26.0,821,11525.638629
28.0,865,11732.455561
19.0,534,11858.425217
14.0,512,11979.718192
22.0,727,12152.918227
17.0,683,12315.403794
13.0,629,12465.77169
22.0,704,12631.930423
33.0,731,12806.845913
18.0,695,12971.543848
20.0,726,13144.515367
14.0,631,13294.428684
28.0,949,13520.007134
26.0,726,13692.992821
25.0,604,13835.375531
31.0,742,14010.680737
31.0,830,14206.376904
27.0,831,14405.255428
29.0,942,14629.05198
25.0,823,14824.206931
28.0,911,15037.841485
25.0,795,15225.895624
41.0,1144,15499.328734
14.0,655,15653.812173
24.0,688,15815.715795
17.0,716,15987.28011
23.0,960,16214.587743
19.0,715,16385.442662
50.0,953,16612.376811
32.0,877,16818.777926
15.0,547,16945.93083
26.0,926,17165.445371
23.0,630,17314.523723
21.0,835,17513.823702
33.0,724,17684.53475
17.0,770,17864.632879
33.0,932,18084.792515
29.0,783,18270.804811
24.0,867,18477.584526
34.0,832,18673.410102
43.0,925,18893.138382
38.0,1047,19142.839914
51.0,1140,19414.940952
49.0,1369,19743.308318
33.0,850,19942.831615
23.0,726,20114.289851
32.0,746,20291.963708
24.0,555,20423.24537
36.0,866,20627.787966
36.0,723,20801.227504
58.0,1484,21155.646569
15.0,636,21307.017054
44.0,726,21480.536819
67.0,1305,21791.173349
27.0,694,21954.836733
16.0,698,22120.957047
65.0,1252,22421.192897
63.0,1330,22735.816784
33.0,1003,22974.220134
36.0,842,23173.858193
42.0,1059,23425.186337
29.0,923,23644.367389
26.0,801,23834.059632
67.0,1257,24135.600883
22.0,773,24318.730206
32.0,819,24511.843576
52.0,1328,24827.188095
19.0,759,25006.42381
38.0,841,25205.298284
36.0,895,25417.192401
216.0,1358,25742.653734
60.0,1211,26031.171564
79.0,1388,26361.448584
31.0,565,26492.321636
50.0,1243,26787.678104
65.0,1317,27101.575721
61.0,1383,27430.155227
50.0,1195,27712.258193
36.0,1022,27956.039391
179.0,1671,28353.869229
55.0,1295,28663.491841
24.0,711,28830.72481
46.0,837,29031.048995
35.0,628,29178.210904
90.0,1565,29553.08681
96.0,1658,29947.56618
97.0,1636,30341.382785
35.0,708,30510.161004
50.0,1227,30803.815336
110.0,1621,31193.952436
43.0,1042,31441.125932
60.0,1306,31752.448577
65.0,1324,32067.325356
91.0,1616,32451.488299
69.0,1234,32748.519974
41.0,1231,33042.835598
109.0,1632,33436.415344
36.0,751,33616.247385
84.0,1266,33921.359512
124.0,1486,34275.780745
262.0,1306,34588.719449
66.0,1517,34953.86791
78.0,1378,35284.034612
61.0,1282,35590.530988
142.0,1808,36025.811538
113.0,1465,36377.031996
207.0,1819,36811.410891
93.0,1270,37114.998566
131.0,1688,37514.657736
109.0,1484,37864.901519
143.0,1520,38227.118391
351.0,1956,38696.588871
173.0,1676,39097.661269
236.0,1985,39570.51982
105.0,1396,39902.888273
230.0,1399,40239.293535
