# {"t_start": 1574621375.3763618, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,252,69.780222
1.0,153,104.443017
2.0,201,151.975094
2.0,224,203.861332
0.0,129,231.378838
0.0,127,259.834998
1.0,173,300.460291
5.0,331,378.491196
0.0,129,407.437451
0.0,127,435.478958
3.0,250,494.00174
0.0,129,522.946026
0.0,127,549.627221
0.0,129,578.693788
0.0,127,607.120173
3.0,254,666.733724
0.0,129,695.687075
4.0,301,766.29497
0.0,127,794.403434
5.0,330,874.516657
0.0,129,901.409743
5.0,346,984.200993
0.0,129,1013.156233
4.0,280,1079.416358
0.0,127,1107.440232
6.0,401,1203.414383
10.0,451,1311.454799
1.0,175,1352.928451
0.0,129,1381.47477
0.0,127,1408.382686
0.0,129,1437.220382
2.0,202,1485.133205
0.0,123,1512.237821
0.0,129,1541.054886
0.0,129,1568.19194
5.0,352,1652.616081
0.0,127,1680.844481
10.0,433,1784.104899
0.0,127,1812.415385
0.0,129,1841.201254
0.0,129,1869.96699
2.0,202,1915.66115
1.0,177,1956.507095
3.0,247,2013.671268
0.0,129,2042.211447
1.0,175,2082.624268
2.0,188,2125.56901
0.0,127,2153.69314
3.0,216,2202.717917
1.0,155,2239.042995
1.0,155,2273.884679
6.0,397,2367.832603
5.0,309,2439.677476
7.0,250,2498.459318
2.0,184,2540.462275
1.0,155,2575.008076
4.0,301,2645.428894
0.0,127,2673.442772
5.0,309,2747.011224
9.0,401,2842.256445
0.0,129,2870.656672
1.0,155,2905.338036
6.0,348,2986.609562
10.0,575,3123.563991
1.0,155,3157.991363
1.0,157,3192.682015
11.0,500,3312.121127
8.0,298,3381.156131
4.0,266,3442.765699
1.0,155,3477.450231
4.0,269,3540.18704
12.0,520,3665.773206
14.0,575,3804.432552
18.0,632,3955.139143
7.0,397,4048.111475
13.0,559,4180.191376
6.0,332,4259.062708
4.0,247,4316.27532
1.0,159,4351.841631
13.0,550,4485.417721
9.0,325,4561.146355
13.0,569,4700.048394
8.0,430,4802.818789
7.0,373,4892.249131
9.0,439,4997.191901
19.0,637,5151.039721
8.0,297,5221.373183
17.0,507,5342.951941
11.0,579,5482.912112
23.0,801,5679.056387
13.0,552,5812.364863
13.0,608,5957.913303
17.0,601,6100.67342
13.0,618,6247.91451
13.0,509,6367.723537
13.0,608,6509.869868
9.0,488,6624.913861
15.0,576,6759.414668
11.0,500,6878.902157
16.0,459,6987.601666
12.0,522,7109.451226
11.0,271,7171.544677
26.0,829,7369.341905
27.0,834,7566.952576
10.0,498,7684.123317
17.0,580,7822.168713
15.0,502,7939.19053
7.0,411,8035.578786
12.0,285,8101.291809
14.0,593,8241.279423
5.0,300,8309.722774
12.0,582,8445.991105
11.0,497,8563.688504
13.0,579,8699.507258
17.0,531,8825.193849
21.0,606,8970.417493
7.0,373,9058.267607
25.0,537,9186.457528
14.0,495,9303.102457
11.0,533,9430.423176
20.0,660,9587.722071
16.0,628,9738.35109
7.0,390,9830.73926
18.0,633,9981.953939
13.0,370,10068.992671
12.0,474,10179.848559
19.0,652,10336.033642
16.0,466,10446.301189
10.0,514,10568.272021
26.0,752,10747.951462
18.0,569,10882.307007
23.0,862,11089.375812
12.0,617,11233.311079
13.0,634,11384.372325
19.0,594,11525.650939
22.0,767,11709.415562
9.0,423,11808.459084
31.0,888,12020.658643
22.0,746,12197.691242
20.0,683,12360.18305
15.0,611,12506.216293
15.0,596,12647.25389
18.0,751,12825.56563
20.0,547,12956.272866
22.0,722,13126.81958
22.0,618,13272.825138
34.0,796,13462.066788
7.0,349,13543.705981
20.0,588,13681.879146
33.0,964,13911.029114
22.0,725,14082.258424
25.0,812,14273.883165
16.0,582,14413.174908
15.0,667,14570.96715
27.0,746,14747.932071
21.0,615,14890.75106
37.0,937,15112.86455
21.0,464,15221.059918
18.0,720,15391.311223
16.0,496,15507.810352
26.0,806,15698.035469
14.0,624,15845.681405
14.0,614,15992.208353
20.0,830,16188.098309
35.0,714,16358.0622
29.0,773,16542.59918
19.0,636,16692.945645
32.0,820,16884.345894
23.0,779,17067.983795
12.0,597,17208.144689
41.0,1126,17478.775006
40.0,1151,17751.80467
52.0,1069,18003.024787
22.0,763,18184.092783
30.0,853,18387.497062
29.0,702,18553.205843
59.0,1174,18832.763172
47.0,1042,19080.126595
33.0,978,19313.863914
29.0,613,19457.101812
26.0,785,19643.412915
29.0,784,19830.000983
29.0,756,20006.982573
31.0,843,20208.83497
55.0,921,20428.275049
20.0,762,20607.434583
24.0,841,20809.233345
32.0,1019,21052.216436
36.0,971,21283.895069
36.0,876,21493.185912
22.0,648,21645.865236
17.0,762,21826.289832
45.0,923,22046.481925
44.0,956,22275.393961
37.0,1015,22516.411755
23.0,805,22704.657489
34.0,814,22898.440278
66.0,1318,23211.23356
33.0,946,23435.528241
58.0,1033,23681.502938
38.0,1042,23928.929931
27.0,582,24068.230777
41.0,1102,24330.373252
56.0,1285,24636.131531
77.0,1386,24966.548871
29.0,813,25158.971193
24.0,858,25359.731553
41.0,613,25504.293103
72.0,1170,25785.006522
57.0,1356,26108.537223
32.0,885,26316.728231
56.0,1181,26598.222098
32.0,944,26820.33988
105.0,1781,27245.098483
51.0,913,27461.100759
84.0,1632,27848.731235
46.0,1085,28106.535336
39.0,915,28323.188262
51.0,1201,28609.952689
41.0,1052,28859.699467
78.0,1629,29249.675503
55.0,1367,29576.446672
284.0,1934,30038.364668
77.0,1422,30380.087902
105.0,1518,30745.359519
98.0,1148,31021.576705
64.0,1344,31340.89151
63.0,1217,31631.202151
72.0,1541,31999.715029
83.0,1394,32329.577641
73.0,1483,32684.95538
104.0,1342,33007.816565
68.0,1343,33331.860286
76.0,1365,33659.364511
210.0,1631,34051.67965
145.0,1839,34493.589335
63.0,1334,34812.580166
71.0,1358,35139.035143
211.0,1797,35569.5692
63.0,1264,35873.767267
123.0,1301,36186.472049
82.0,1287,36492.964153
246.0,1960,36960.917548
230.0,1670,37359.679898
199.0,1765,37776.41026
88.0,1454,38123.061011
70.0,1466,38471.695661
114.0,1617,38858.723122
100.0,1597,39240.556349
215.0,1656,39635.05145
348.0,1835,40075.05499
359.0,1973,40547.047718
145.0,1618,40935.79958
249.0,1888,41382.624517
233.0,1681,41784.05525
357.0,1603,42168.719533
308.0,1829,42605.342833
220.0,1360,42927.438458
374.0,1534,43295.455143
169.0,1654,43689.12886
136.0,1683,44093.21434
318.0,1847,44536.226707
237.0,1348,44857.130559
45.0,907,45073.172731
308.0,2105,45575.995353
192.0,1958,46045.194728
241.0,1378,46374.912639
394.0,2043,46862.263814
198.0,1827,47304.407064
162.0,1582,47686.475301
387.0,2353,48253.022414
95.0,1407,48589.863122
296.0,1709,49001.023789
239.0,1663,49397.10285
380.0,2172,49920.936537
252.0,1376,50250.768402
233.0,1809,50686.792865
250.0,1673,51090.876302
169.0,1468,51446.044289
86.0,1319,51763.231985
316.0,2181,52287.262024
334.0,1765,52710.318205
328.0,1874,53163.813844
352.0,1783,53593.705123
300.0,1843,54037.463772
396.0,2229,54574.515893
404.0,2339,55132.839633
303.0,1745,55549.604844
389.0,2443,56137.871296
405.0,2287,56690.756002
330.0,2281,57238.613478
413.0,2189,57759.892832
78.0,1349,58083.469848
252.0,1915,58544.236736
365.0,2082,59045.726206
272.0,1596,59427.178108
274.0,1395,59762.15598
305.0,2238,60298.889099
413.0,3216,61073.607907
424.0,2960,61787.39037
