# {"t_start": 1574621373.4329202, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,155,49.054139
1.0,154,83.489291
1.0,157,118.861173
0.0,125,146.981398
2.0,204,193.22802
0.0,129,221.288734
2.0,204,269.897557
11.0,475,383.434928
0.0,127,411.916727
0.0,127,440.040512
2.0,225,492.468446
4.0,320,568.393219
0.0,125,596.296881
5.0,350,678.770681
10.0,432,783.306848
2.0,200,829.373489
0.0,127,858.095079
0.0,129,886.675489
2.0,200,931.501602
2.0,202,978.994493
0.0,127,1007.667474
0.0,129,1036.512081
0.0,129,1065.218571
0.0,127,1092.039335
0.0,125,1119.550578
0.0,129,1148.291011
0.0,125,1175.708362
0.0,129,1204.814133
0.0,129,1233.637242
0.0,125,1260.921438
7.0,446,1368.496991
0.0,127,1396.496351
0.0,129,1425.670416
2.0,200,1471.539149
3.0,248,1529.681899
0.0,127,1558.320791
0.0,127,1586.261391
0.0,129,1614.924734
0.0,129,1643.517138
4.0,297,1713.570096
8.0,467,1825.141643
1.0,177,1866.650568
0.0,129,1895.130471
7.0,447,2001.630065
3.0,230,2055.833145
0.0,129,2083.87286
1.0,157,2119.223917
0.0,127,2147.912737
1.0,157,2182.453832
2.0,223,2233.727731
0.0,129,2262.302353
3.0,255,2321.68872
4.0,279,2386.126531
7.0,250,2444.717099
0.0,129,2473.606268
3.0,250,2532.485246
5.0,350,2614.478896
5.0,332,2693.442584
0.0,129,2721.796204
10.0,378,2811.5863
0.0,129,2840.328026
0.0,129,2867.21186
3.0,235,2922.154298
0.0,129,2950.612759
4.0,279,3014.959715
3.0,213,3063.593136
18.0,550,3194.34151
11.0,472,3305.669216
11.0,271,3368.597106
7.0,250,3426.547993
8.0,279,3491.513134
3.0,230,3545.194355
14.0,543,3676.261186
17.0,550,3808.906862
3.0,250,3866.435592
14.0,556,3998.326066
7.0,379,4086.770198
7.0,392,4178.938984
8.0,297,4247.972351
4.0,299,4318.858358
12.0,320,4394.058349
11.0,548,4526.932233
5.0,330,4605.349469
12.0,477,4719.706366
9.0,349,4803.247453
12.0,588,4945.516189
12.0,525,5071.197249
7.0,406,5169.901108
13.0,542,5299.999665
8.0,403,5396.466224
6.0,363,5482.206934
8.0,417,5583.188152
7.0,432,5686.466388
18.0,723,5861.371094
23.0,683,6026.141166
16.0,592,6166.146007
10.0,540,6293.428624
8.0,297,6361.202245
12.0,302,6431.784683
16.0,490,6545.497452
17.0,563,6679.101472
21.0,707,6846.531776
25.0,773,7030.98637
11.0,271,7092.332439
16.0,750,7271.266238
19.0,637,7422.141209
14.0,615,7566.857218
19.0,681,7729.596623
25.0,766,7909.741312
19.0,653,8063.937128
19.0,572,8200.701644
16.0,620,8347.030817
23.0,738,8519.795146
16.0,467,8630.05826
22.0,701,8796.292893
15.0,454,8904.369148
21.0,677,9066.121305
13.0,382,9156.457055
13.0,614,9302.410302
18.0,654,9459.732812
21.0,651,9614.213021
12.0,606,9760.737188
16.0,634,9911.760749
13.0,632,10063.189088
22.0,769,10246.149646
29.0,809,10440.127406
19.0,748,10617.447863
16.0,426,10718.745903
14.0,691,10883.178243
10.0,478,10996.632541
23.0,671,11156.384781
11.0,535,11281.503855
21.0,659,11438.11043
22.0,754,11619.113466
14.0,364,11702.643592
19.0,625,11851.737071
31.0,937,12074.821603
18.0,476,12187.945046
25.0,774,12373.318183
23.0,818,12568.181329
17.0,488,12683.043451
30.0,843,12883.557196
22.0,775,13069.107892
34.0,776,13252.352808
36.0,992,13489.933326
29.0,663,13647.553683
22.0,758,13827.701191
30.0,797,14015.668984
27.0,738,14189.204617
16.0,586,14327.513511
19.0,740,14503.77081
18.0,743,14679.229928
26.0,650,14833.041547
17.0,713,15000.012372
29.0,904,15214.71725
22.0,948,15440.017147
18.0,674,15598.302691
21.0,754,15777.193528
21.0,773,15961.526107
11.0,570,16095.053719
16.0,732,16268.981564
43.0,1156,16546.113189
37.0,984,16778.920752
37.0,1147,17049.24506
23.0,733,17223.317502
36.0,1095,17485.94559
26.0,527,17608.627748
21.0,771,17789.888879
32.0,944,18011.907196
17.0,577,18148.601761
55.0,1164,18426.49172
34.0,976,18656.880935
41.0,707,18825.946052
29.0,444,18927.928347
30.0,794,19117.09411
39.0,1024,19360.605773
31.0,948,19585.629252
50.0,997,19824.345091
41.0,1047,20071.368689
49.0,919,20291.305736
81.0,1415,20628.980129
18.0,514,20751.688898
32.0,793,20940.060683
22.0,668,21097.809463
50.0,1148,21372.869213
48.0,1143,21645.636926
33.0,1002,21883.607556
41.0,1029,22130.861212
37.0,1045,22380.188992
34.0,1151,22651.089139
22.0,630,22799.253064
43.0,781,22984.583315
37.0,1043,23231.765484
47.0,1148,23504.429525
31.0,823,23701.65362
38.0,1043,23949.404996
41.0,1023,24192.215671
38.0,1067,24446.953352
60.0,1435,24788.895144
24.0,893,25000.688658
41.0,828,25196.33369
29.0,781,25379.701773
63.0,1310,25693.18967
26.0,866,25899.08179
69.0,1327,26215.170072
57.0,1131,26483.123801
27.0,864,26686.691389
41.0,1073,26942.896433
80.0,1435,27282.869514
56.0,1027,27524.939059
31.0,926,27744.080928
71.0,1339,28062.285739
40.0,1271,28365.076745
91.0,1633,28756.548978
94.0,1418,29096.081448
45.0,1141,29365.917439
42.0,1055,29618.989317
58.0,1228,29910.142789
60.0,1078,30167.925084
93.0,1451,30516.516968
53.0,1208,30805.860222
80.0,1312,31121.473665
77.0,1305,31431.085114
79.0,1754,31850.701448
87.0,1519,32211.725248
109.0,1696,32618.929632
107.0,1382,32949.509016
115.0,1705,33360.241242
301.0,1885,33817.428987
114.0,1633,34208.253587
92.0,1715,34619.488991
68.0,1203,34907.380828
108.0,1537,35276.648738
109.0,1248,35574.693299
36.0,646,35728.485697
221.0,1368,36056.025248
179.0,1717,36468.547803
86.0,1533,36834.686238
247.0,1200,37121.205212
109.0,1444,37462.688393
225.0,1991,37934.34099
251.0,1378,38262.0492
84.0,1304,38573.521404
135.0,1780,39000.185745
244.0,1264,39301.432648
250.0,1637,39689.765225
214.0,1404,40027.497144
107.0,1551,40399.357316
142.0,1475,40751.928978
119.0,1562,41124.805984
279.0,1305,41431.678858
133.0,1430,41772.826004
289.0,1473,42124.293287
168.0,1798,42554.941742
217.0,1552,42923.447013
269.0,1687,43327.828123
236.0,1873,43774.933189
260.0,1439,44120.536944
98.0,995,44358.22037
284.0,1887,44808.855523
60.0,1281,45113.709237
148.0,1540,45481.620951
232.0,1162,45758.361248
223.0,1603,46142.498114
127.0,1853,46584.901283
351.0,1762,47008.048749
361.0,1924,47472.223615
165.0,1633,47865.217413
365.0,2145,48383.179451
280.0,1493,48739.537545
376.0,1589,49121.515118
386.0,1968,49592.513901
280.0,1725,50006.453961
267.0,1715,50420.699116
258.0,1489,50778.669789
272.0,1990,51260.768479
262.0,1826,51700.608966
351.0,1999,52181.675954
372.0,1820,52618.101585
268.0,1766,53044.090034
358.0,1984,53524.098557
390.0,2288,54075.597445
334.0,2077,54575.705751
256.0,1830,55011.090314
142.0,1395,55343.50079
320.0,1810,55776.734527
357.0,1981,56255.056248
414.0,2481,56853.651416
136.0,1360,57179.241755
386.0,2194,57702.288829
291.0,2027,58188.549226
375.0,2717,58843.817612
353.0,2184,59368.899082
182.0,1669,59769.665107
356.0,1995,60248.156918
169.0,1748,60667.297195
341.0,1754,61089.025515
404.0,1912,61549.862144
