eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
127.3913043478261,0.0,363,0.00046677972,8.138021e-05,1.3858532,-0.0006554088,0.021531235,-0.01611042022705078,1,128,33.848429039120674,12288
159.61,0.81,391,0.0005935695,0.014750163,1.3829215,-0.00053409196,0.031191884,0.007723689079284668,2,256,65.23529771342874,24576
175.52,1.24,384,0.0003169048,0.0,1.3817871,-0.00019973429,0.0323017,-0.006927013397216797,3,384,97.18931040540338,36864
177.38,1.24,382,4.6885438e-05,0.0,1.3837489,-5.869635e-05,0.032875918,0.009748399257659912,4,512,129.31843547150493,49152
175.07,1.19,389,0.000248184,0.0,1.3825316,-0.0003367063,0.03778068,0.012023687362670898,5,640,160.84376573562622,61440
178.92,1.34,391,0.0011478978,0.02927653,1.3776835,-0.0009281821,0.03478996,0.017193496227264404,6,768,192.22268517315388,73728
182.42,1.39,386,0.00031067574,0.0,1.3755934,-0.00023698763,0.03634871,0.032138705253601074,7,896,224.02436547726393,86016
179.21,1.25,380,0.00064036157,0.0019327799,1.3711541,-0.00045652624,0.031663485,0.04493892192840576,8,1024,256.2946895956993,98304
178.75,1.33,388,0.0006765044,0.01171875,1.369301,-0.00016215563,0.03846743,0.0873342752456665,9,1152,287.93662528693676,110592
184.37,1.39,391,0.0007635788,0.014099121,1.3598814,-0.00029194375,0.04080686,0.10835063457489014,10,1280,319.3356236293912,122880
190.02,1.54,381,0.0005936884,0.00587972,1.3473759,-4.0523195e-05,0.039221086,0.17439067363739014,11,1408,351.51504234597087,135168
202.37,1.96,384,0.0011482359,0.0056966147,1.3646716,-0.00025921484,0.033434432,0.25298184156417847,12,1536,383.4709410145879,147456
190.68,1.64,390,0.001098455,0.015502929,1.3595619,-0.0005368391,0.03805229,0.30356043577194214,13,1664,414.9734354875982,159744
198.26,1.76,379,0.0012136658,0.023763021,1.3467051,-0.0007576608,0.036708873,0.31533873081207275,14,1792,447.3944517970085,172032
187.13,1.48,394,0.0012946646,0.020039877,1.3516067,-0.0006937574,0.03552635,0.38488852977752686,15,1920,478.53963969275355,184320
195.7,1.76,386,0.0008248399,0.016723635,1.3559282,-0.0010100936,0.034301568,0.41175609827041626,16,2048,510.3686024956405,196608
198.32,1.84,387,0.0010254041,0.029988607,1.3487931,-0.00026848025,0.036771655,0.45378488302230835,17,2176,542.1079627759755,208896
207.6,2.13,381,0.00085008214,0.038675945,1.349314,-0.0004643302,0.032852653,0.4970752000808716,18,2304,574.3141328766942,221184
211.66,2.26,383,0.0009762216,0.015421549,1.3562399,-0.0006146728,0.032729235,0.5409106016159058,19,2432,606.3601708002388,233472
212.9,2.26,388,0.0003595192,0.0,1.356677,-0.00019587729,0.03104762,0.5376873910427094,20,2560,637.9980859421194,245760
200.23,1.94,389,0.0015718982,0.036621097,1.3348242,-0.000853613,0.02980371,0.6165534853935242,21,2688,669.5652665570378,258048
210.69,2.2,382,0.001056805,0.049051918,1.3300631,-0.00056590996,0.022884618,0.6795020997524261,22,2816,701.7084719240665,270336
190.93,1.57,386,0.0009538158,0.07796224,1.3179282,-6.171811e-05,0.02698534,0.6839439868927002,23,2944,733.4748866856098,282624
202.68,1.94,392,0.0010782767,0.028055826,1.307427,-0.0005855407,0.025029419,0.6844065487384796,24,3072,764.7821014747024,294912
214.96,2.33,384,0.0016800482,0.019755047,1.2798425,-0.00083158206,0.02747565,0.717816561460495,25,3200,796.7432191111147,307200
215.36,2.35,381,0.00084441673,0.009887695,1.2801145,-0.00048761995,0.021455728,0.7687792181968689,26,3328,828.9716826789081,319488
208.08,2.23,382,0.0004571344,0.0018513999,1.2987635,-7.216615e-05,0.01701468,0.7867573499679565,27,3456,861.1324845850468,331776
206.34,2.09,392,0.00082409394,0.016642254,1.3283483,-0.00022254401,0.017327545,0.7905090898275375,28,3584,892.4449476413429,344064
209.23,2.2,393,0.001559134,0.010172525,1.3476738,-0.00045223217,0.018089784,0.798258826136589,29,3712,923.6699009500444,356352
207.3,2.06,387,0.00078006164,0.013448079,1.3519791,-0.00043447642,0.020129863,0.7924927920103073,30,3840,955.3957145027816,368640
188.11,1.6,378,0.0007495212,0.010192871,1.3448298,-0.00053176517,0.016882898,0.8185189366340637,31,3968,987.8726014867425,380928
192.07,1.7,384,0.00024345989,0.003194173,1.3439896,-0.0001314611,0.018973734,0.7832694351673126,32,4096,1019.7914093360305,393216
207.23,2.09,387,0.001041562,0.023376463,1.3264639,-0.00053369446,0.018038489,0.810005247592926,33,4224,1051.5412064939737,405504
199.66,1.94,387,0.0015061244,0.02832031,1.3207854,-0.0011543839,0.015903212,0.8352002203464508,34,4352,1083.2398039326072,417792
207.46,2.1,387,0.0007464535,0.005045573,1.3290195,-0.00020417075,0.014451172,0.8487727791070938,35,4480,1114.9353233352304,430080
188.95,1.62,390,0.0005099094,0.011820476,1.3250889,-0.0007817461,0.014683595,0.8589162230491638,36,4608,1146.3774985969067,442368
