# {"t_start": 1574621378.6134164, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,35.604826
6.0,345,118.700187
0.0,127,147.11453
0.0,127,175.088867
4.0,294,244.177225
2.0,204,290.69444
2.0,220,342.442181
4.0,301,413.604
2.0,198,460.625198
0.0,129,488.462464
4.0,299,559.296205
2.0,222,610.562157
0.0,129,639.012297
5.0,350,723.430476
2.0,202,768.795379
3.0,248,827.50853
9.0,404,924.055091
0.0,127,951.848323
9.0,380,1043.555874
0.0,127,1072.153094
0.0,129,1100.616
0.0,129,1129.446065
0.0,125,1156.683547
2.0,202,1203.080276
0.0,127,1231.413301
2.0,202,1277.348718
0.0,125,1305.199677
0.0,127,1333.97829
0.0,127,1362.023813
4.0,297,1432.291687
0.0,129,1461.245133
5.0,352,1545.837445
0.0,129,1574.265177
0.0,127,1602.56627
0.0,129,1629.687647
0.0,127,1658.173985
2.0,202,1705.527406
9.0,404,1801.834607
0.0,129,1830.883311
0.0,127,1858.898195
0.0,129,1887.496654
11.0,484,2002.909323
10.0,452,2111.759171
5.0,350,2194.08476
0.0,127,2222.512357
0.0,129,2251.245075
6.0,380,2340.95767
0.0,129,2369.377615
8.0,350,2451.555725
4.0,299,2523.469438
3.0,253,2582.440832
11.0,446,2688.393236
1.0,175,2727.652417
9.0,404,2823.614494
9.0,328,2901.75996
3.0,216,2950.702566
1.0,155,2985.213678
1.0,157,3019.533844
11.0,271,3081.255526
0.0,129,3109.721393
4.0,261,3170.619065
6.0,327,3247.473844
3.0,238,3301.585968
10.0,453,3409.887207
1.0,157,3444.391555
5.0,329,3523.282071
3.0,251,3580.733855
11.0,472,3694.585125
3.0,250,3753.130605
3.0,235,3808.691067
13.0,539,3936.399599
3.0,232,3988.309121
12.0,302,4058.998033
9.0,479,4171.228731
5.0,332,4250.006681
9.0,497,4367.679608
3.0,235,4423.026484
6.0,341,4505.68283
18.0,648,4662.390581
14.0,667,4824.181524
4.0,287,4891.798961
13.0,529,5019.188465
14.0,571,5156.457369
14.0,602,5302.251091
15.0,584,5443.484725
23.0,766,5629.779421
14.0,509,5752.389796
16.0,707,5923.641667
14.0,605,6067.590989
8.0,461,6177.182266
8.0,443,6281.047779
15.0,505,6399.423117
16.0,507,6518.414807
20.0,633,6666.756569
12.0,562,6800.267972
16.0,531,6926.536123
22.0,732,7098.607841
17.0,696,7264.743898
14.0,629,7413.81923
16.0,435,7515.622081
10.0,380,7603.966143
23.0,804,7795.629003
14.0,616,7941.557464
9.0,329,8016.510861
16.0,586,8154.429933
11.0,556,8286.90286
15.0,675,8444.28064
10.0,357,8527.757772
14.0,670,8686.234543
13.0,610,8830.539326
10.0,620,8979.189358
12.0,479,9093.097426
15.0,727,9266.491875
28.0,421,9366.098706
14.0,399,9461.319723
13.0,354,9544.397622
24.0,698,9710.727294
17.0,678,9874.451456
10.0,513,9996.893233
16.0,694,10161.672133
13.0,660,10319.314468
26.0,689,10483.225897
16.0,483,10597.412782
21.0,773,10782.498172
20.0,703,10949.235758
9.0,441,11054.093325
22.0,821,11248.169532
24.0,789,11436.658363
37.0,964,11667.430383
18.0,703,11835.747323
15.0,724,12007.143876
18.0,676,12167.785725
24.0,593,12308.674748
24.0,750,12488.819313
17.0,532,12614.121099
17.0,686,12777.153044
21.0,762,12958.706143
17.0,760,13139.038252
25.0,670,13297.916921
17.0,653,13452.315441
16.0,622,13600.303372
21.0,810,13792.41736
18.0,587,13929.460144
15.0,631,14078.271394
13.0,642,14229.727497
29.0,896,14442.912293
25.0,605,14585.99081
20.0,645,14738.106112
19.0,628,14885.432563
22.0,763,15065.535928
25.0,896,15278.010103
25.0,796,15466.82443
15.0,639,15617.069044
27.0,650,15770.74926
23.0,822,15966.573512
36.0,1006,16206.09989
26.0,897,16420.129851
18.0,642,16572.443939
27.0,830,16768.254585
28.0,924,16984.750757
24.0,795,17173.10646
27.0,541,17300.040253
18.0,756,17481.551555
32.0,938,17702.19021
30.0,1074,17956.941671
24.0,625,18103.816641
16.0,668,18261.793295
34.0,882,18470.560088
21.0,576,18606.801281
43.0,1254,18904.127972
17.0,711,19073.576682
33.0,1133,19343.87697
39.0,891,19555.787452
27.0,856,19759.587451
46.0,1129,20026.970708
37.0,869,20233.251902
27.0,678,20394.593286
25.0,737,20568.929379
19.0,842,20770.765921
34.0,1094,21030.35022
25.0,531,21155.578061
27.0,1008,21397.658862
27.0,956,21624.506289
42.0,1029,21868.618608
25.0,793,22058.191766
37.0,1112,22325.088623
45.0,1296,22632.283978
25.0,838,22829.840853
27.0,835,23029.105046
43.0,1155,23302.236504
39.0,1016,23543.941724
26.0,815,23737.738626
23.0,794,23924.711348
28.0,930,24147.458179
41.0,1079,24403.381013
29.0,899,24616.362984
29.0,907,24830.71269
61.0,1264,25132.516734
42.0,1066,25384.143408
33.0,939,25608.862862
39.0,1009,25847.747243
58.0,1401,26183.091171
44.0,827,26377.198717
21.0,748,26553.46214
55.0,1261,26852.982052
20.0,636,27003.794117
42.0,1046,27250.378885
31.0,854,27451.782702
42.0,1134,27719.632436
48.0,1209,28008.494382
74.0,1466,28357.17653
40.0,1022,28601.305234
32.0,1046,28849.591479
26.0,725,29021.411535
42.0,1258,29320.760547
51.0,1330,29638.608116
47.0,1046,29887.075368
284.0,1118,30154.817939
53.0,1198,30440.725329
37.0,901,30656.704406
83.0,1372,30987.194258
84.0,1311,31299.462183
98.0,1408,31635.017104
54.0,1164,31912.301309
126.0,1490,32265.999127
61.0,950,32492.652817
115.0,1536,32862.312787
52.0,1306,33176.112137
64.0,1253,33475.835449
43.0,883,33688.057527
288.0,1460,34037.631707
141.0,1313,34353.22724
117.0,1671,34754.503954
298.0,1144,35028.087472
114.0,1643,35420.988032
57.0,1036,35669.319973
90.0,1396,36004.895793
67.0,988,36240.614833
166.0,1832,36680.233493
321.0,1811,37113.071117
98.0,1458,37457.923756
131.0,1602,37836.102808
223.0,1224,38127.919435
128.0,1468,38477.068858
27.0,837,38677.577154
187.0,1813,39111.392879
288.0,1727,39521.441666
278.0,1575,39897.679752
254.0,1748,40318.762545
160.0,1751,40736.531449
322.0,1606,41121.021345
156.0,1466,41466.638563
102.0,1461,41815.068101
322.0,2023,42299.552995
136.0,1581,42676.382091
278.0,1910,43132.698227
184.0,1729,43548.231457
282.0,1413,43884.308301
228.0,1715,44296.525281
389.0,2241,44832.14882
150.0,1771,45255.348343
205.0,1901,45711.259548
219.0,1445,46056.861467
70.0,1286,46363.614782
139.0,1593,46741.195773
352.0,2288,47295.893061
223.0,1343,47619.054364
360.0,1829,48058.624824
252.0,1593,48441.812261
90.0,1464,48792.599702
150.0,1806,49224.445977
378.0,1871,49674.391264
233.0,1377,50003.577336
299.0,1788,50434.622422
276.0,1536,50805.509836
333.0,1543,51177.594814
290.0,1694,51587.094881
319.0,2032,52076.116328
324.0,2080,52575.105489
84.0,1345,52897.995067
345.0,1889,53355.400525
357.0,2132,53869.626587
356.0,1860,54316.67245
389.0,2177,54838.155438
383.0,2133,55348.806906
346.0,2172,55868.721169
241.0,1425,56211.232659
422.0,2324,56771.925332
316.0,1887,57226.264538
231.0,2094,57724.357608
378.0,2178,58248.369511
401.0,2410,58829.388398
316.0,1966,59301.718501
307.0,1865,59750.071735
410.0,2583,60370.706712
436.0,3068,61109.847174
403.0,2438,61696.873827
262.0,1704,62107.538305
347.0,2126,62620.229102
392.0,2466,63208.104123
393.0,2073,63705.70119
369.0,2149,64222.983572
