# {"t_start": 1575202316.5470855, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
357.0,1953,532.381759
72.0,1236,854.653964
202.0,1878,1349.586033
251.0,1463,1733.863367
155.0,1664,2175.84195
411.0,2427,2820.038844
300.0,1689,3265.137652
395.0,2150,3834.059463
408.0,2457,4486.34145
364.0,2004,5017.169701
421.0,2926,5797.063276
239.0,1655,6237.247008
411.0,2279,6840.850106
396.0,2347,7465.057471
388.0,2205,8049.482069
410.0,1733,8522.397718
179.0,1622,8950.770516
399.0,2277,9550.989634
418.0,2698,10261.291075
372.0,2247,10855.562149
424.0,3620,11810.444672
94.0,1489,12204.01646
431.0,4445,13380.091311
388.0,1817,13862.802751
423.0,2631,14570.157111
424.0,2482,15234.016669
701.0,4173,16357.730413
856.0,5250,17769.830731
705.0,4365,18942.949964
427.0,2463,19603.269583
765.0,6816,21433.30214
782.0,4137,22541.601805
419.0,4606,23772.732469
96.0,1290,24115.061339
363.0,2090,24672.710284
400.0,2441,25320.960361
425.0,2699,26039.142182
424.0,2913,26806.509896
413.0,2773,27536.490433
