# {"t_start": 1575202316.10036, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
38.0,1202,334.930599
32.0,776,535.454748
71.0,1365,892.243989
36.0,1071,1173.197155
296.0,1580,1588.775999
419.0,3862,2616.505444
262.0,1864,3108.239994
52.0,1126,3405.662623
424.0,2304,4013.749985
368.0,1688,4461.949743
407.0,5530,5937.275453
279.0,1944,6452.87431
403.0,2299,7063.90596
428.0,2190,7645.502978
540.0,3968,8713.908899
355.0,2132,9275.677775
422.0,2353,9896.707309
263.0,2072,10441.899122
411.0,2241,11032.643942
798.0,4212,12147.628465
420.0,3019,12945.632308
409.0,1837,13430.47223
403.0,2390,14068.412861
551.0,4160,15186.718466
415.0,3124,16024.707434
258.0,1768,16500.208973
423.0,1957,17024.563702
424.0,3130,17864.90354
447.0,3081,18691.794994
419.0,3737,19693.267153
420.0,3960,20755.580788
373.0,2128,21325.427325
855.0,4823,22617.357366
332.0,2162,23192.860159
431.0,2409,23836.302313
386.0,1839,24324.692896
850.0,9329,26809.276945
327.0,1838,27292.677881
