# {"t_start": 1575202322.7951329, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
38.0,1061,291.495523
735.0,7502,2279.200309
140.0,1543,2687.548582
404.0,1981,3209.715581
272.0,1588,3630.762079
260.0,1330,3979.297378
420.0,8763,6319.596189
204.0,1760,6787.43388
348.0,1216,7106.81098
119.0,1421,7482.582559
292.0,1510,7883.719135
377.0,1724,8337.263049
434.0,3556,9294.82849
406.0,1905,9796.187755
348.0,2343,10413.751576
335.0,1453,10795.552736
178.0,1621,11222.201685
386.0,2774,11954.025405
148.0,1548,12361.877411
420.0,2976,13150.150906
395.0,2726,13874.453945
780.0,4540,15094.44766
273.0,1453,15481.398192
424.0,2937,16271.183995
417.0,3915,17326.307648
475.0,3318,18219.184749
424.0,4755,19493.872954
431.0,3984,20561.996445
452.0,3727,21561.260586
379.0,1659,22002.579327
369.0,1885,22505.609343
439.0,3280,23381.920058
428.0,3046,24194.253567
705.0,7391,26168.457792
427.0,5074,27506.247401
