# {"t_start": 1574172126.888954, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,33.322844
0.0,129,55.897401
0.0,129,78.337268
2.0,201,114.89051
1.0,173,144.275198
2.0,224,184.085369
1.0,173,214.013571
1.0,157,241.887169
0.0,129,263.730455
0.0,129,285.671744
0.0,127,307.608697
0.0,127,328.494518
2.0,198,364.427381
0.0,127,386.258636
5.0,330,445.953058
3.0,268,493.38432
0.0,129,515.101297
2.0,200,552.026522
3.0,248,594.439955
0.0,129,616.346951
9.0,404,690.388977
5.0,350,753.828182
0.0,127,775.503302
5.0,350,837.176862
0.0,127,858.339371
2.0,198,893.621907
0.0,127,914.631207
0.0,129,936.309214
0.0,129,957.436517
0.0,127,979.751406
9.0,404,1054.138898
0.0,125,1075.103005
0.0,125,1095.809921
0.0,125,1117.092705
0.0,129,1139.414918
5.0,350,1203.066332
0.0,127,1223.641972
5.0,350,1288.366057
1.0,174,1318.357069
9.0,404,1390.759207
1.0,155,1416.343085
6.0,397,1487.95168
5.0,327,1547.319901
5.0,308,1601.854551
6.0,334,1662.584765
0.0,129,1684.63527
4.0,259,1729.498659
4.0,297,1783.159051
7.0,418,1858.687533
2.0,188,1891.050982
1.0,155,1916.867792
2.0,204,1953.33798
3.0,234,1994.715186
13.0,357,2058.113246
9.0,497,2148.138717
2.0,207,2183.183217
10.0,382,2251.994887
3.0,231,2292.593781
7.0,407,2364.251343
13.0,547,2462.888688
5.0,306,2516.62627
13.0,333,2574.183788
5.0,329,2633.415638
10.0,467,2716.201038
13.0,599,2823.673232
6.0,360,2886.428659
6.0,341,2947.727176
3.0,215,2983.644631
11.0,522,3076.33751
16.0,667,3194.756201
9.0,515,3285.223107
16.0,533,3380.068299
21.0,691,3504.087562
25.0,559,3602.716182
7.0,355,3664.14848
28.0,577,3766.880651
26.0,464,3849.672845
17.0,662,3967.725652
11.0,574,4069.711632
19.0,595,4178.339831
10.0,443,4254.662458
19.0,548,4351.384191
18.0,710,4480.717344
23.0,836,4629.877496
12.0,605,4738.828893
19.0,504,4827.984877
15.0,692,4953.835784
25.0,679,5075.41264
15.0,609,5185.333861
23.0,683,5306.284245
26.0,827,5453.383878
26.0,539,5547.914145
11.0,511,5639.353304
24.0,661,5757.947584
25.0,761,5894.116116
39.0,692,6016.241812
14.0,625,6127.090165
26.0,955,6298.29053
27.0,565,6399.701007
33.0,1007,6579.925735
49.0,1258,6806.392351
26.0,640,6920.524249
26.0,812,7066.307641
42.0,1007,7246.578863
31.0,871,7405.106195
37.0,999,7583.677674
44.0,1111,7784.731004
36.0,783,7922.820281
51.0,854,8074.905436
50.0,1138,8279.35357
31.0,879,8436.70565
49.0,1290,8666.999738
57.0,1420,8918.176322
17.0,555,9015.560273
65.0,1204,9230.540275
34.0,953,9400.859429
27.0,759,9534.771321
40.0,844,9684.633667
56.0,1098,9880.921791
45.0,1220,10098.176715
72.0,1193,10311.073491
82.0,1354,10555.564114
75.0,1014,10739.24014
16.0,753,10871.889904
49.0,1187,11083.170508
91.0,1534,11358.000191
83.0,1612,11647.229239
52.0,1182,11859.432478
51.0,1134,12060.951648
364.0,1321,12299.529449
107.0,1347,12540.092098
53.0,1105,12737.9804
68.0,1139,12940.864289
228.0,1448,13199.034634
110.0,1449,13457.319614
72.0,1427,13710.427675
70.0,1394,13960.919954
76.0,1228,14179.957744
35.0,803,14323.923794
193.0,1723,14628.556114
139.0,1660,14924.492658
108.0,1618,15212.508077
279.0,1237,15435.183602
303.0,1843,15763.346169
116.0,1336,16002.397104
282.0,1579,16286.67968
121.0,1654,16582.973492
108.0,1455,16842.349441
252.0,1568,17120.875443
202.0,1500,17386.293273
226.0,1832,17713.846011
256.0,1461,17973.517328
332.0,1769,18290.378671
290.0,1790,18611.128085
348.0,2160,18997.281326
347.0,1832,19324.565261
157.0,1572,19604.865782
287.0,1605,19889.863832
341.0,1757,20203.066402
280.0,1914,20545.251927
293.0,1491,20810.008407
398.0,2097,21184.467477
356.0,1918,21525.139633
349.0,2062,21893.280118
71.0,1052,22081.587808
363.0,1870,22413.343853
320.0,1779,22729.047625
188.0,1816,23053.656468
364.0,2332,23470.32646
57.0,1459,23730.975892
336.0,1793,24051.380159
196.0,1869,24385.913642
191.0,1712,24689.91229
417.0,2573,25149.16763
372.0,1999,25505.385912
363.0,1430,25758.151198
363.0,2525,26208.719668
298.0,1500,26475.847579
402.0,1942,26819.81121
402.0,1983,27169.769059
349.0,3421,27776.843549
315.0,1664,28073.023853
350.0,1626,28362.317515
362.0,1709,28664.148668
329.0,1293,28893.763695
399.0,1786,29209.057644
413.0,2439,29641.751407
380.0,2069,30007.623417
399.0,2335,30421.851485
300.0,1729,30726.585362
428.0,5420,31691.441214
353.0,2215,32080.724867
155.0,1724,32384.071354
409.0,2110,32754.325023
294.0,1873,33086.532661
351.0,1677,33381.013738
312.0,1389,33625.390618
380.0,1726,33931.631555
369.0,2228,34326.265421
350.0,2353,34738.906898
382.0,1895,35074.486932
400.0,2176,35453.984996
406.0,1891,35787.988615
406.0,2493,36229.250493
324.0,1688,36528.17886
326.0,1857,36854.139026
424.0,2788,37343.447315
