# {"t_start": 1574172125.6186318, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,175,45.127872
1.0,174,75.598855
3.0,270,124.504032
0.0,125,145.341455
2.0,226,185.513999
2.0,224,225.106373
3.0,270,273.965816
4.0,299,328.602174
4.0,299,384.321147
5.0,329,443.74263
2.0,200,479.53352
3.0,246,521.965795
3.0,248,567.258325
2.0,200,602.434464
3.0,248,645.865794
9.0,404,720.733082
9.0,404,793.701512
0.0,127,813.763923
0.0,129,835.240581
0.0,125,856.069529
2.0,202,892.017616
9.0,404,965.742858
0.0,129,988.138532
0.0,127,1008.925671
2.0,200,1045.109709
0.0,125,1065.901073
9.0,404,1139.754621
3.0,248,1184.119558
0.0,127,1205.426419
2.0,202,1240.641299
0.0,127,1262.262864
2.0,202,1297.732073
0.0,129,1319.801589
0.0,129,1341.42445
0.0,127,1362.49715
3.0,248,1405.859755
0.0,129,1427.30538
5.0,294,1479.349392
0.0,129,1500.9551
6.0,399,1572.9346
2.0,205,1607.937268
0.0,129,1629.701163
14.0,487,1719.252516
0.0,129,1741.044267
2.0,184,1772.265353
9.0,498,1863.078025
1.0,157,1889.894593
5.0,317,1945.846386
15.0,420,2022.483182
8.0,445,2102.522357
22.0,437,2180.76626
15.0,627,2295.21398
6.0,322,2352.248188
5.0,331,2409.614194
10.0,493,2498.609475
15.0,435,2574.737858
3.0,256,2619.7864
8.0,460,2702.061741
17.0,608,2810.811695
14.0,617,2921.654728
9.0,442,3000.234127
12.0,501,3089.689209
8.0,393,3157.622029
13.0,545,3253.388382
24.0,731,3385.261746
15.0,394,3454.845699
22.0,707,3579.789495
16.0,589,3683.078104
18.0,725,3812.919072
19.0,425,3887.638315
18.0,635,4001.44574
22.0,783,4142.811157
23.0,669,4261.933804
13.0,627,4374.650338
26.0,930,4542.438049
20.0,647,4657.535199
15.0,547,4755.363304
17.0,636,4870.581962
16.0,438,4947.892644
19.0,660,5065.734155
27.0,910,5230.554494
30.0,914,5395.138958
18.0,667,5512.645551
36.0,778,5652.876966
13.0,535,5748.148219
26.0,851,5899.757684
14.0,456,5980.021679
23.0,697,6103.48854
17.0,648,6217.665115
23.0,864,6374.085896
19.0,671,6494.905876
21.0,826,6642.004933
35.0,898,6802.378093
41.0,1120,7004.474863
27.0,908,7167.659019
32.0,910,7330.88095
47.0,1215,7550.709734
32.0,983,7727.967465
26.0,930,7893.777414
42.0,1018,8074.363045
45.0,1182,8288.086996
27.0,876,8443.369735
61.0,1103,8640.140543
27.0,903,8799.953596
35.0,1051,8985.365525
57.0,1257,9209.316433
43.0,1133,9411.444623
33.0,1064,9601.502821
45.0,1178,9811.258722
26.0,564,9910.810545
54.0,981,10086.338818
44.0,1212,10302.269976
48.0,1121,10504.637792
43.0,820,10650.875601
57.0,1119,10852.352477
80.0,1100,11046.897974
141.0,1711,11354.101541
39.0,886,11511.795534
60.0,1216,11729.595077
89.0,1263,11955.266146
57.0,1046,12142.010713
50.0,1188,12356.166746
73.0,940,12523.94714
75.0,1255,12747.890587
158.0,1523,13020.113985
130.0,1631,13311.577556
59.0,1288,13540.669419
79.0,1463,13801.646543
296.0,1998,14161.073179
61.0,1344,14400.861757
63.0,1451,14656.089919
198.0,1595,14941.63331
245.0,1525,15212.433525
281.0,1353,15455.541368
299.0,2163,15843.083194
181.0,1680,16143.382874
200.0,1433,16400.226773
100.0,1287,16630.733678
365.0,1677,16929.98543
133.0,1797,17249.230204
29.0,916,17409.789412
340.0,1972,17762.437718
77.0,1137,17964.673875
70.0,1182,18173.821388
194.0,1661,18471.970967
312.0,1796,18792.494994
136.0,1654,19089.093663
119.0,1694,19391.477746
66.0,1050,19577.690695
37.0,633,19688.173979
214.0,1531,19960.978966
234.0,1669,20256.986052
362.0,1531,20530.62711
354.0,2290,20940.52192
312.0,1827,21265.366498
319.0,1765,21580.134827
96.0,1358,21820.565524
157.0,1682,22120.810157
364.0,1964,22470.259351
318.0,1580,22750.438462
306.0,1803,23073.167396
361.0,2076,23443.618796
288.0,2046,23811.329999
252.0,1496,24077.010728
310.0,1811,24400.459445
386.0,2169,24786.27007
341.0,1869,25120.385807
341.0,1980,25473.310543
398.0,1993,25825.502665
371.0,2411,26256.632743
372.0,2220,26651.594452
403.0,2057,27014.429818
302.0,1729,27321.956505
392.0,2471,27758.736989
335.0,2131,28136.857374
332.0,1918,28478.346664
398.0,1581,28759.108398
237.0,1862,29088.459378
340.0,2985,29619.538057
376.0,2328,30031.149555
409.0,1937,30372.36959
354.0,3041,30913.089637
327.0,2577,31370.006836
383.0,1566,31646.983015
383.0,2327,32057.045596
421.0,2875,32565.09435
351.0,2158,32943.352932
413.0,2561,33396.407504
368.0,1824,33718.402659
344.0,1447,33975.550802
266.0,1801,34293.878717
411.0,1746,34600.245012
369.0,1899,34934.81393
365.0,2545,35381.745312
402.0,2219,35771.66165
821.0,4134,36506.714413
428.0,3781,37171.055774
