# {"t_start": 1574172126.2884176, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,34.316972
3.0,229,76.636644
4.0,288,128.636494
0.0,127,149.754566
2.0,183,180.990224
1.0,155,208.829587
1.0,157,236.835956
3.0,252,280.799794
1.0,175,312.732146
0.0,129,335.478711
0.0,129,357.344405
3.0,252,401.560943
0.0,127,424.106682
2.0,198,459.471865
0.0,129,480.934297
5.0,350,544.03382
0.0,127,565.624491
9.0,404,638.624749
2.0,202,675.610375
0.0,129,697.054334
5.0,329,755.567257
5.0,350,819.116009
0.0,129,840.460295
5.0,350,902.592273
0.0,127,923.651201
0.0,127,945.41574
0.0,125,967.043171
13.0,459,1051.665004
0.0,125,1072.718349
0.0,129,1094.13447
0.0,129,1116.028034
2.0,202,1151.289639
3.0,230,1192.512986
0.0,125,1213.874589
9.0,404,1288.173171
2.0,202,1323.421895
1.0,157,1350.834097
1.0,175,1380.297622
5.0,350,1441.494552
0.0,127,1463.037161
5.0,353,1527.290503
8.0,439,1605.898724
12.0,524,1702.188529
1.0,155,1728.472936
1.0,155,1756.190401
8.0,450,1837.393373
11.0,472,1921.534673
1.0,155,1949.484853
8.0,299,2002.126963
0.0,129,2023.629201
4.0,264,2070.682
3.0,240,2111.338901
0.0,129,2133.319122
0.0,129,2154.758854
11.0,271,2202.452737
1.0,175,2233.777796
3.0,215,2269.976124
16.0,460,2352.622651
2.0,192,2384.504988
15.0,617,2496.42365
6.0,354,2557.131263
11.0,472,2642.522945
21.0,637,2757.506696
7.0,427,2832.385054
13.0,603,2941.606571
11.0,392,3010.655642
17.0,464,3092.626929
12.0,496,3178.834834
22.0,570,3279.749685
26.0,571,3382.620898
18.0,524,3475.746126
13.0,572,3576.459493
22.0,759,3711.624907
13.0,472,3794.092025
10.0,481,3879.73681
19.0,713,4006.856703
10.0,518,4099.426805
18.0,700,4226.446895
16.0,591,4330.16915
12.0,529,4425.812162
14.0,597,4532.772923
29.0,890,4692.630511
8.0,440,4770.506048
21.0,608,4880.861206
17.0,506,4969.60047
30.0,672,5091.090679
50.0,908,5255.248956
33.0,865,5408.783625
32.0,619,5518.034997
15.0,717,5646.464497
28.0,830,5796.620534
27.0,834,5944.56358
23.0,451,6024.608403
12.0,530,6117.896434
22.0,712,6243.900663
25.0,706,6369.983093
18.0,767,6508.966153
31.0,1183,6721.682446
34.0,910,6883.910101
39.0,871,7040.433109
32.0,913,7203.927622
29.0,813,7348.907608
37.0,620,7461.558071
41.0,1097,7660.223415
45.0,776,7798.6468
39.0,1061,7987.694985
22.0,660,8103.476746
51.0,1229,8325.479647
48.0,1324,8562.616885
10.0,484,8646.520154
26.0,704,8771.141311
54.0,1297,9000.852787
58.0,1096,9195.061857
37.0,715,9322.546429
29.0,918,9485.963171
89.0,1379,9731.863053
45.0,1192,9945.397158
40.0,1105,10142.271599
52.0,1292,10373.537324
52.0,1094,10569.331594
55.0,720,10699.927576
43.0,1165,10907.568921
259.0,993,11083.941951
41.0,1075,11276.387758
36.0,1026,11459.131024
70.0,1042,11645.028725
65.0,1174,11855.991619
59.0,1205,12069.327436
126.0,1582,12355.877356
83.0,1093,12551.312895
313.0,1470,12814.909339
160.0,1958,13164.014793
61.0,1093,13359.183518
282.0,1279,13586.355194
96.0,1616,13875.279268
192.0,1577,14157.197571
70.0,1351,14399.703457
132.0,1789,14716.407446
145.0,1572,14996.70888
69.0,1476,15258.98683
173.0,1662,15556.290219
229.0,1879,15893.874599
126.0,1563,16174.121852
324.0,1933,16520.049989
246.0,1740,16831.479119
342.0,1953,17180.574591
299.0,1382,17422.807004
288.0,1625,17714.777754
303.0,1573,17995.021058
349.0,1870,18329.620679
117.0,1556,18608.388653
274.0,1656,18902.43339
332.0,1719,19210.066856
115.0,1409,19461.639659
317.0,1724,19768.436407
112.0,1603,20053.960788
279.0,1697,20355.983181
354.0,1923,20698.630992
348.0,1987,21053.613406
97.0,1181,21263.442152
195.0,1883,21599.740794
258.0,1872,21932.971001
271.0,1640,22224.655515
362.0,1614,22511.796627
288.0,1758,22824.414953
106.0,1509,23094.162942
353.0,1579,23375.044747
266.0,1442,23632.640759
87.0,1470,23894.783633
351.0,1575,24176.646992
187.0,1079,24367.420794
312.0,1961,24716.31929
294.0,1729,25024.012438
354.0,1556,25301.167777
370.0,1911,25640.452574
131.0,1197,25852.533175
369.0,2139,26233.212656
319.0,1861,26565.499151
411.0,2264,26964.387091
406.0,2472,27404.331248
375.0,1804,27722.419448
319.0,1787,28038.515275
408.0,2317,28452.467011
413.0,2047,28815.40435
410.0,2464,29252.182503
391.0,2301,29660.690478
384.0,2071,30027.380491
374.0,2335,30439.756112
374.0,2394,30864.5146
357.0,3481,31482.982846
282.0,1841,31807.958961
402.0,2224,32200.038023
432.0,2980,32724.828348
421.0,1919,33064.456627
427.0,2565,33518.890765
360.0,1959,33864.553485
416.0,2192,34251.719242
386.0,2214,34641.846614
410.0,3246,35214.262747
385.0,2175,35596.370424
413.0,1356,35833.744019
316.0,3508,36457.638988
414.0,2324,36867.154961
371.0,2132,37240.140455
