# {"t_start": 1574172129.2218087, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,206,47.087621
1.0,177,78.299084
3.0,252,123.840191
0.0,127,144.999332
1.0,173,174.389369
4.0,300,229.289235
0.0,127,250.813267
0.0,127,272.429419
5.0,350,337.742929
4.0,299,391.771056
0.0,127,413.798042
8.0,372,481.56614
0.0,129,502.954268
0.0,127,524.900918
0.0,127,545.677393
5.0,350,609.176676
2.0,202,645.609012
0.0,127,666.423465
5.0,350,729.565144
0.0,129,751.206792
2.0,202,785.943078
0.0,129,807.630751
0.0,127,828.784712
9.0,425,905.337374
0.0,127,926.472761
5.0,350,991.903831
5.0,350,1056.331331
0.0,127,1076.38615
5.0,350,1140.564806
0.0,129,1162.070746
2.0,202,1197.026648
2.0,198,1232.797694
0.0,125,1254.190283
0.0,129,1276.242025
0.0,129,1298.514608
0.0,129,1319.28484
0.0,129,1340.71145
3.0,248,1384.330659
5.0,345,1445.867401
1.0,176,1476.046547
0.0,127,1497.266672
2.0,183,1528.811555
1.0,175,1558.022772
2.0,206,1594.831152
0.0,129,1616.36088
10.0,411,1691.102078
3.0,233,1732.846101
8.0,460,1815.718376
9.0,404,1888.600115
12.0,499,1979.782851
0.0,129,2000.659468
1.0,176,2030.873237
1.0,155,2057.335931
2.0,202,2092.681624
2.0,228,2131.693349
7.0,363,2196.633617
1.0,155,2222.821508
9.0,344,2284.947227
2.0,207,2319.604038
11.0,476,2404.464866
4.0,260,2450.504548
8.0,426,2525.403011
23.0,690,2649.716357
11.0,483,2736.685517
13.0,495,2824.489656
11.0,527,2918.712606
13.0,646,3034.653454
15.0,502,3123.919475
11.0,618,3231.846941
11.0,564,3333.349201
22.0,790,3474.989776
20.0,759,3608.671803
27.0,815,3755.178873
21.0,622,3865.043631
22.0,639,3979.369073
14.0,664,4098.323609
18.0,676,4221.254993
14.0,635,4332.35235
20.0,676,4456.066969
13.0,575,4557.843277
18.0,813,4703.205641
18.0,653,4820.828506
30.0,713,4950.392104
25.0,742,5082.543176
21.0,639,5198.325174
37.0,624,5308.855457
25.0,768,5445.791299
27.0,710,5570.568349
25.0,744,5706.116538
23.0,847,5858.518651
17.0,589,5961.570011
19.0,716,6089.11412
23.0,702,6212.771504
38.0,1004,6394.750069
19.0,558,6494.827579
29.0,916,6658.040545
21.0,683,6779.081154
33.0,959,6951.729357
29.0,858,7105.671322
28.0,661,7223.322925
25.0,818,7369.691905
36.0,1080,7565.782808
25.0,746,7700.216973
33.0,882,7856.599113
32.0,961,8028.002624
28.0,841,8178.323445
61.0,1255,8403.958566
29.0,824,8550.047195
34.0,995,8726.646421
29.0,908,8886.659003
20.0,792,9026.550022
70.0,903,9186.493379
65.0,1332,9424.828177
37.0,1019,9606.220779
225.0,1044,9792.019093
33.0,1001,9970.708152
48.0,1207,10185.703195
49.0,1275,10415.519693
47.0,1314,10651.854806
72.0,1112,10852.097092
248.0,1314,11085.270423
75.0,1338,11325.323545
276.0,1540,11601.468078
54.0,1270,11829.923875
56.0,1194,12041.31163
49.0,1342,12283.047537
59.0,1181,12495.006433
63.0,1174,12705.122211
54.0,1017,12885.710839
79.0,1262,13111.423457
72.0,1263,13335.851758
46.0,543,13431.111022
292.0,1707,13734.220406
62.0,1322,13972.547704
169.0,1849,14304.513413
289.0,1918,14644.250679
252.0,1431,14899.235015
247.0,1406,15149.487233
280.0,2007,15508.604336
173.0,1739,15821.126657
118.0,1469,16082.275408
334.0,1836,16412.636849
255.0,2000,16770.966815
54.0,1273,16998.294864
318.0,1729,17303.563813
259.0,1793,17623.779763
121.0,1368,17868.354948
112.0,1461,18127.098987
335.0,1722,18436.087432
291.0,1610,18723.355367
140.0,1648,19018.514818
297.0,1304,19250.469176
207.0,1864,19582.976303
100.0,1333,19819.252105
190.0,1834,20147.168016
324.0,1671,20443.382029
342.0,2096,20819.08842
315.0,1570,21097.9825
271.0,1253,21321.855048
274.0,2028,21682.407507
327.0,2021,22043.630939
372.0,1913,22383.273989
96.0,1402,22632.561789
255.0,1790,22952.047246
330.0,1497,23217.976708
332.0,1979,23573.018663
243.0,1527,23845.258544
234.0,1724,24153.525537
390.0,2177,24542.995625
317.0,1752,24851.830374
360.0,1547,25127.888576
379.0,1905,25468.211329
360.0,1599,25749.683318
388.0,1948,26096.367128
350.0,2638,26568.622395
400.0,2469,27004.708737
267.0,1757,27317.119736
421.0,2850,27821.311008
308.0,1849,28149.662563
276.0,1639,28442.246213
399.0,2771,28933.938261
409.0,2745,29422.04191
376.0,1839,29746.821939
386.0,2052,30109.886808
327.0,2101,30480.766045
353.0,1406,30728.85861
283.0,2095,31099.710687
310.0,1892,31435.38713
417.0,3494,32053.732076
344.0,1931,32392.582832
344.0,2469,32827.253715
345.0,1791,33143.930297
382.0,1926,33485.14791
391.0,2113,33859.105266
383.0,3448,34469.422427
367.0,2096,34838.259665
389.0,2448,35269.13921
305.0,1653,35559.013499
411.0,8593,37081.750432
419.0,2423,37508.002093
