# {"t_start": 1574172125.2404056, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,175,45.489809
0.0,129,67.996511
3.0,235,109.047678
4.0,249,153.490451
1.0,155,179.692914
0.0,127,201.204983
0.0,127,223.388932
0.0,129,245.768518
0.0,129,267.694053
1.0,155,294.617738
1.0,171,324.44769
0.0,129,346.764842
4.0,289,398.931685
0.0,127,421.320575
2.0,198,456.753732
0.0,127,476.749977
5.0,372,545.043621
13.0,459,629.429892
0.0,129,651.465069
9.0,404,725.017471
5.0,350,787.164998
3.0,248,831.089402
9.0,404,903.969415
0.0,127,925.053571
2.0,202,961.701804
2.0,202,997.668831
2.0,200,1033.02941
5.0,350,1096.021214
2.0,200,1132.318137
0.0,127,1152.490422
4.0,297,1206.928231
2.0,198,1241.374185
0.0,127,1263.020299
2.0,198,1297.732797
0.0,129,1319.765698
5.0,350,1382.596526
1.0,173,1411.557214
0.0,123,1432.02513
2.0,221,1471.292513
8.0,354,1534.239775
0.0,129,1555.537033
4.0,258,1601.394379
0.0,129,1622.935776
1.0,155,1649.254192
0.0,127,1671.126096
0.0,129,1692.608837
0.0,129,1714.35577
3.0,217,1751.793807
0.0,127,1772.977096
11.0,271,1821.486123
7.0,394,1892.433534
13.0,519,1987.053528
12.0,637,2102.877276
2.0,188,2135.043961
1.0,155,2160.892717
4.0,300,2215.27861
11.0,518,2308.825073
18.0,610,2416.958092
10.0,511,2508.837323
19.0,723,2639.646052
11.0,397,2710.536944
8.0,449,2789.257
20.0,676,2910.455866
10.0,467,2994.844115
14.0,553,3093.128462
16.0,425,3166.341352
13.0,573,3268.469064
16.0,328,3325.755472
17.0,518,3417.474221
7.0,395,3487.28992
13.0,370,3552.045431
8.0,439,3628.121126
15.0,525,3721.157602
6.0,308,3774.429374
15.0,638,3887.992533
10.0,492,3976.154191
25.0,893,4137.182227
18.0,736,4268.040221
25.0,834,4420.313125
12.0,566,4520.732954
23.0,874,4677.012065
42.0,613,4787.738218
23.0,729,4918.957439
13.0,602,5027.394311
29.0,853,5180.582162
19.0,791,5321.633381
24.0,657,5438.229735
13.0,606,5545.395524
25.0,900,5708.933882
26.0,796,5850.884903
16.0,613,5959.953602
27.0,819,6105.181298
31.0,849,6257.736795
22.0,604,6364.669406
25.0,820,6512.586413
34.0,1064,6703.725783
25.0,714,6829.534248
24.0,810,6974.157269
34.0,898,7137.189076
25.0,815,7283.026343
20.0,739,7415.958207
40.0,1069,7608.164327
37.0,985,7785.797357
35.0,1066,7975.325633
28.0,846,8126.184905
40.0,1250,8351.401556
22.0,808,8496.133788
38.0,1024,8677.70288
31.0,798,8817.965192
40.0,789,8956.985389
35.0,1064,9144.478474
29.0,834,9292.533386
17.0,744,9425.681677
35.0,1169,9633.917235
50.0,1163,9840.620463
45.0,898,10001.977658
47.0,1110,10198.057175
35.0,868,10353.87054
44.0,1200,10569.125116
50.0,944,10740.841627
54.0,1201,10954.441397
34.0,747,11086.129185
34.0,708,11210.98547
37.0,665,11329.705475
51.0,1121,11530.160774
24.0,855,11682.121304
55.0,981,11858.010585
41.0,989,12033.354474
40.0,708,12159.866323
64.0,1273,12389.168767
44.0,1178,12599.410427
63.0,1363,12843.065482
29.0,998,13020.136549
143.0,1750,13333.253503
88.0,1204,13546.765115
84.0,1566,13826.349532
69.0,1216,14044.690049
291.0,1699,14349.153433
49.0,848,14498.073452
123.0,1338,14734.427937
112.0,1591,15018.234951
77.0,1348,15257.697508
167.0,1742,15569.68671
108.0,1562,15849.702495
231.0,1985,16205.570286
82.0,1049,16391.817418
51.0,1173,16602.532662
279.0,1482,16867.317962
210.0,1704,17170.273644
48.0,1080,17359.729201
318.0,1707,17665.390373
324.0,1591,17948.713344
346.0,1894,18287.961174
322.0,1680,18588.852477
287.0,1694,18889.649948
338.0,2066,19259.991289
293.0,1792,19580.193442
313.0,2010,19938.525343
104.0,1233,20157.325586
327.0,1814,20480.221662
158.0,1569,20760.701543
370.0,1831,21085.860716
67.0,1285,21315.029896
232.0,1471,21577.001558
363.0,2034,21939.252025
151.0,1581,22220.774101
154.0,1644,22513.017872
351.0,1905,22851.986589
361.0,1548,23127.705104
349.0,1665,23424.374332
358.0,1785,23744.614263
324.0,1925,24089.04101
362.0,2022,24450.16973
246.0,1793,24767.890347
66.0,1367,25011.752793
268.0,1729,25318.661131
380.0,2174,25705.600702
387.0,1467,25965.34231
406.0,3267,26549.881158
407.0,2199,26938.029135
314.0,2308,27349.392243
358.0,2040,27709.709051
397.0,2053,28073.940172
310.0,2025,28434.257334
293.0,1576,28713.525827
396.0,2091,29083.49815
430.0,2308,29494.753253
417.0,2513,29939.016996
357.0,1874,30268.601017
303.0,1896,30603.533845
395.0,2231,30999.414094
439.0,3147,31558.836967
260.0,1709,31860.863137
347.0,1763,32170.057556
417.0,5073,33068.025286
378.0,1845,33392.166106
397.0,2029,33751.864783
345.0,2465,34187.642058
303.0,2032,34547.489351
427.0,5688,35550.245362
382.0,2137,35926.997584
395.0,1980,36277.189824
394.0,2885,36787.934101
348.0,1639,37074.468641
352.0,1946,37416.501818
