# {"t_start": 1574172128.810688, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,250,55.5742
2.0,204,92.860014
0.0,127,114.624485
0.0,127,135.960908
0.0,129,156.144662
1.0,175,187.350898
0.0,125,208.589118
0.0,129,231.590445
2.0,202,266.587396
0.0,129,288.650411
4.0,283,340.475419
0.0,129,362.569115
0.0,123,383.68214
4.0,301,438.127489
0.0,125,459.537592
2.0,202,493.530568
5.0,346,557.798417
5.0,350,621.079665
0.0,129,642.011701
2.0,200,678.208748
0.0,129,699.854163
4.0,297,752.524343
2.0,202,787.186997
5.0,350,850.345623
9.0,382,919.218826
9.0,404,994.399684
9.0,404,1068.311672
3.0,246,1111.903042
2.0,200,1146.889625
0.0,125,1167.746363
2.0,202,1204.1815
5.0,350,1267.44476
0.0,127,1289.39106
0.0,127,1310.784656
3.0,248,1354.855231
0.0,127,1375.749516
3.0,248,1419.146161
0.0,129,1439.22203
3.0,274,1489.216705
3.0,251,1532.776923
1.0,175,1563.447779
4.0,282,1613.512808
13.0,457,1696.545648
1.0,174,1726.42609
4.0,260,1772.269263
1.0,155,1798.565997
1.0,153,1826.25323
7.0,248,1868.710363
7.0,372,1935.52344
1.0,155,1962.122066
4.0,264,2008.653581
8.0,410,2082.712072
13.0,524,2177.097437
1.0,155,2203.415557
16.0,649,2321.070897
9.0,419,2396.046052
4.0,284,2446.087611
7.0,418,2519.709483
9.0,519,2612.557883
12.0,322,2668.869076
5.0,328,2727.989556
8.0,479,2811.588629
14.0,549,2909.539676
14.0,571,3012.93139
12.0,614,3121.419571
16.0,470,3203.899498
9.0,493,3291.688354
9.0,472,3374.422997
22.0,739,3507.029446
23.0,545,3603.023192
26.0,638,3716.313856
19.0,599,3823.190894
16.0,602,3929.337377
12.0,592,4036.439407
13.0,590,4141.708408
15.0,387,4210.543159
38.0,981,4387.489893
16.0,626,4498.881677
39.0,793,4641.70654
30.0,597,4748.019529
20.0,664,4867.988794
19.0,736,5000.848718
13.0,621,5112.176351
19.0,598,5218.96368
12.0,578,5321.693809
23.0,468,5403.620285
26.0,778,5541.167384
20.0,803,5686.660494
19.0,738,5819.379913
38.0,973,5992.092496
22.0,732,6122.307928
29.0,870,6278.671385
24.0,908,6442.467242
15.0,617,6551.82769
24.0,812,6697.446991
18.0,761,6831.467936
22.0,847,6984.023267
42.0,835,7134.555147
30.0,1011,7315.800096
28.0,796,7459.595927
26.0,813,7605.020379
30.0,1013,7787.452345
48.0,1251,8010.788485
21.0,808,8155.046877
37.0,820,8302.207317
26.0,680,8423.281849
28.0,935,8588.866579
22.0,634,8701.06107
34.0,932,8864.962917
40.0,1020,9045.795154
46.0,1233,9264.704851
57.0,1368,9510.128298
57.0,1215,9726.888225
20.0,719,9854.150831
29.0,910,10017.121221
80.0,1418,10269.484012
49.0,1128,10472.294944
79.0,1345,10716.915123
266.0,1047,10902.355059
58.0,1186,11112.670673
68.0,1199,11327.877142
73.0,1031,11511.802342
31.0,703,11636.941848
78.0,1415,11891.307357
63.0,1215,12107.81519
62.0,1095,12304.680819
357.0,1518,12576.722518
69.0,1174,12786.81563
54.0,1346,13027.088492
71.0,1533,13299.791793
62.0,1157,13505.287871
135.0,1524,13777.47474
90.0,1338,14018.162237
67.0,1305,14251.340484
194.0,1438,14506.951451
72.0,1289,14733.923801
101.0,1498,15000.932534
116.0,1559,15279.204302
86.0,1682,15579.203924
110.0,1421,15833.85956
289.0,1406,16084.643644
130.0,1667,16384.031261
294.0,1403,16635.758417
234.0,1830,16962.687181
203.0,1848,17291.043821
162.0,1581,17571.337575
74.0,1430,17827.438883
124.0,1456,18085.654784
322.0,1898,18426.870463
160.0,1751,18737.896438
159.0,1411,18991.271733
125.0,1418,19242.78021
281.0,1551,19519.129239
316.0,1608,19806.891546
284.0,1904,20144.968451
202.0,1754,20458.169487
319.0,1584,20740.455019
342.0,1823,21065.216157
268.0,1438,21322.592714
339.0,1897,21659.120352
337.0,1612,21947.720862
196.0,1765,22259.770365
122.0,1581,22542.676025
286.0,1949,22889.191389
314.0,1882,23224.516178
352.0,1854,23556.480612
314.0,1051,23743.826721
234.0,1852,24074.457694
376.0,1986,24430.582331
380.0,1980,24781.316781
355.0,1857,25112.007346
325.0,1923,25455.362844
270.0,1563,25730.990794
310.0,1547,26004.784211
358.0,2076,26377.346504
367.0,2089,26749.009899
379.0,4335,27519.426008
267.0,2020,27874.021602
336.0,2035,28237.914038
298.0,1978,28587.352897
419.0,2232,28985.652187
253.0,1528,29254.447551
383.0,1981,29607.514436
433.0,3124,30159.880427
429.0,2266,30561.070434
385.0,2899,31074.466245
407.0,2082,31443.84248
317.0,1650,31736.27857
316.0,1875,32066.146601
371.0,2262,32463.118962
428.0,2693,32938.262048
292.0,1765,33250.25895
376.0,1974,33598.735271
317.0,1579,33877.227022
336.0,1774,34190.318615
418.0,2104,34563.560304
378.0,2057,34923.816221
295.0,1986,35273.271181
410.0,2294,35676.630368
395.0,2430,36105.986651
407.0,2552,36557.901818
389.0,2000,36910.178186
420.0,2190,37294.204334
