# {"t_start": 1574172129.3421316, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,31.389485
3.0,236,74.857724
2.0,201,111.420488
5.0,301,164.760044
0.0,127,186.145139
2.0,221,225.358278
0.0,129,247.444947
5.0,349,312.031456
1.0,171,342.068906
0.0,127,363.948097
0.0,127,385.618517
4.0,297,439.397413
0.0,129,461.461681
5.0,350,524.983033
0.0,127,545.758618
0.0,127,567.345489
9.0,404,640.60219
0.0,127,662.545419
0.0,129,684.176437
0.0,129,705.978311
5.0,350,769.641493
0.0,127,790.638108
2.0,198,824.47457
4.0,299,877.524058
0.0,125,898.390269
0.0,125,919.080958
0.0,127,940.763211
0.0,127,962.726839
0.0,127,984.73715
3.0,246,1028.698835
2.0,200,1063.999974
0.0,127,1085.231596
9.0,404,1158.984514
4.0,297,1212.478762
0.0,127,1233.949873
0.0,129,1256.01095
0.0,127,1277.823319
0.0,127,1299.548013
0.0,129,1320.470294
0.0,127,1341.460858
0.0,127,1362.542473
2.0,202,1397.899794
0.0,127,1418.861937
5.0,352,1481.153223
0.0,129,1503.028483
2.0,202,1538.940658
0.0,129,1558.776132
2.0,200,1594.518851
0.0,129,1616.053928
9.0,404,1689.517605
8.0,387,1759.817761
9.0,481,1846.301329
5.0,293,1899.512388
1.0,155,1925.307846
5.0,348,1987.478409
11.0,545,2086.429726
1.0,154,2113.024085
1.0,152,2139.043165
13.0,624,2251.50707
14.0,487,2339.03511
12.0,499,2428.482911
1.0,157,2454.72732
5.0,335,2513.905713
9.0,349,2574.30932
8.0,297,2626.632916
8.0,279,2675.135831
4.0,263,2721.481054
19.0,608,2830.294631
20.0,584,2934.978038
22.0,695,3060.30876
14.0,658,3176.067891
16.0,436,3252.410316
9.0,346,3314.066108
11.0,519,3406.274108
23.0,789,3547.186909
15.0,550,3643.024794
22.0,480,3729.243858
21.0,789,3870.206872
9.0,489,3956.133185
15.0,657,4073.837354
21.0,608,4184.37085
41.0,1238,4408.624168
37.0,1110,4607.253347
20.0,800,4751.050243
18.0,694,4877.70593
9.0,509,4967.013754
26.0,518,5059.174055
10.0,495,5148.062151
25.0,747,5281.718147
26.0,820,5428.02228
17.0,620,5537.325785
12.0,576,5640.391945
14.0,671,5760.429131
40.0,881,5918.098077
21.0,720,6046.4291
26.0,674,6165.653852
19.0,539,6262.004419
29.0,698,6385.958966
28.0,713,6515.762156
52.0,984,6690.376404
20.0,733,6821.00113
45.0,1008,7003.208867
56.0,1274,7232.642828
21.0,855,7386.338174
21.0,776,7526.222509
27.0,688,7648.879666
32.0,999,7828.146288
58.0,1195,8040.417061
22.0,619,8151.310899
27.0,832,8300.604351
51.0,1398,8550.597716
29.0,837,8699.483144
74.0,1344,8936.850258
38.0,824,9081.615307
50.0,1247,9305.110321
54.0,1455,9564.372458
75.0,1180,9775.06442
43.0,1174,9985.28803
64.0,1334,10224.391619
61.0,841,10374.193796
96.0,1579,10659.271288
36.0,884,10818.23063
58.0,1075,11008.609721
179.0,1101,11204.693747
42.0,1137,11408.962824
74.0,909,11571.217388
93.0,1453,11832.170847
61.0,1277,12059.084681
47.0,1201,12275.167706
51.0,984,12450.899315
31.0,1001,12629.526577
57.0,1222,12849.337862
95.0,1464,13110.080135
52.0,1136,13311.558624
170.0,1297,13542.258755
55.0,925,13705.213973
57.0,1215,13922.317931
51.0,1277,14151.011552
110.0,1415,14404.455503
127.0,1615,14690.198673
92.0,1338,14928.037092
132.0,1433,15183.188452
108.0,1522,15456.39869
220.0,1808,15779.848925
168.0,1656,16075.698572
97.0,1380,16323.86954
319.0,2432,16759.10745
205.0,2004,17117.505349
204.0,1699,17417.294652
227.0,1918,17760.957592
85.0,1363,18004.310179
177.0,1738,18314.56861
85.0,931,18480.014379
302.0,1652,18774.078251
285.0,1834,19103.746677
322.0,1787,19421.955399
273.0,1081,19614.186036
332.0,1731,19923.656542
329.0,1905,20261.667141
356.0,1401,20510.274365
294.0,2013,20870.685755
308.0,1650,21164.705763
343.0,2068,21533.30025
372.0,1881,21867.749419
209.0,1906,22207.394677
284.0,1677,22506.724846
356.0,2082,22876.897022
403.0,2260,23281.684618
316.0,1428,23535.363178
260.0,1805,23860.000937
371.0,2289,24269.42937
376.0,1998,24625.063137
127.0,1420,24875.705741
377.0,1946,25222.821563
347.0,1801,25544.215184
339.0,1178,25750.888582
311.0,1866,26083.432889
274.0,1717,26389.69339
136.0,1689,26689.540448
199.0,1840,27013.304258
361.0,2028,27374.495671
280.0,1595,27655.98063
79.0,1192,27864.857084
364.0,1871,28198.063129
332.0,1775,28513.092695
400.0,2147,28894.989625
411.0,2210,29286.365171
492.0,3832,29968.010642
309.0,1872,30296.26121
399.0,2021,30654.844399
384.0,2122,31029.709955
410.0,2224,31425.537112
274.0,1387,31670.364457
348.0,1441,31921.473951
299.0,1815,32242.145232
336.0,2103,32613.460923
356.0,1686,32908.582611
342.0,1811,33228.388558
357.0,2434,33658.871969
398.0,2511,34103.111976
308.0,1955,34450.053792
329.0,1892,34780.77719
405.0,1907,35118.261451
358.0,2161,35496.09256
346.0,1360,35733.947979
376.0,2207,36124.24621
367.0,2297,36532.164327
381.0,2016,36887.152078
411.0,1584,37162.839126
