# {"t_start": 1574172126.5638125, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,155,40.470179
1.0,153,67.467472
1.0,157,94.540889
0.0,127,116.290655
0.0,127,137.623947
4.0,283,187.802836
1.0,155,214.535577
2.0,225,254.452791
0.0,127,276.08286
1.0,174,307.733044
0.0,127,328.610293
0.0,129,350.545235
0.0,127,372.738678
0.0,127,394.152462
0.0,129,416.568234
0.0,129,438.602845
1.0,155,465.181228
0.0,127,486.234966
0.0,125,507.025968
0.0,129,529.39468
0.0,129,551.79544
2.0,198,585.526005
0.0,127,606.945798
0.0,129,628.814841
0.0,127,650.543069
0.0,129,672.908897
5.0,350,734.796256
5.0,350,798.45075
0.0,127,819.709296
1.0,155,845.705938
0.0,127,866.87003
2.0,200,901.261668
0.0,127,922.317127
0.0,129,944.403418
0.0,127,966.351608
9.0,404,1041.37279
1.0,174,1071.074816
4.0,297,1124.176006
0.0,129,1146.06419
2.0,202,1182.234102
3.0,253,1227.550468
0.0,129,1248.444197
1.0,175,1280.148467
5.0,365,1345.612445
2.0,202,1380.918101
0.0,125,1401.636256
14.0,482,1487.906464
0.0,127,1509.40207
0.0,125,1530.506217
0.0,129,1551.816339
1.0,173,1581.452062
4.0,299,1635.361625
3.0,246,1678.470084
0.0,129,1700.223087
2.0,206,1737.003601
6.0,400,1808.93082
1.0,155,1835.865936
6.0,339,1895.489371
2.0,184,1927.630914
3.0,272,1976.777696
9.0,514,2069.683265
2.0,206,2104.489466
2.0,204,2140.787152
14.0,553,2240.872771
14.0,481,2326.390815
10.0,425,2402.183932
2.0,182,2433.361502
6.0,339,2493.76239
8.0,437,2570.245862
12.0,500,2660.525543
12.0,495,2748.105787
14.0,527,2841.781475
8.0,440,2920.743508
13.0,534,3016.272937
12.0,423,3091.145699
11.0,472,3173.349337
14.0,627,3284.144182
13.0,605,3392.62989
14.0,704,3517.684531
12.0,630,3629.075203
23.0,558,3728.119747
14.0,582,3832.096525
13.0,579,3934.158572
32.0,738,4067.719414
18.0,582,4172.595998
33.0,881,4329.522592
19.0,740,4464.053005
17.0,618,4574.214183
20.0,548,4671.213923
46.0,861,4826.552065
23.0,544,4923.845618
20.0,871,5081.434684
35.0,579,5186.387743
25.0,778,5324.925658
16.0,651,5440.300492
18.0,706,5564.966653
43.0,988,5744.725248
35.0,799,5887.465855
28.0,863,6039.734326
25.0,780,6177.99887
30.0,893,6339.594009
18.0,697,6465.794671
34.0,925,6631.56192
19.0,552,6728.352356
34.0,940,6896.096162
28.0,1032,7082.246688
48.0,1068,7273.875599
17.0,454,7354.856773
41.0,1102,7554.153904
42.0,676,7675.075238
23.0,838,7825.501925
40.0,937,7991.922156
83.0,1510,8263.731591
46.0,934,8430.680521
56.0,1081,8622.093628
45.0,873,8776.963699
26.0,792,8915.974119
42.0,1005,9094.238881
68.0,1216,9311.258087
54.0,1139,9514.837877
65.0,1175,9724.88586
41.0,1052,9911.886115
46.0,956,10081.826269
65.0,1067,10272.189981
22.0,790,10414.590052
69.0,1067,10605.054273
53.0,1147,10812.679977
37.0,949,10980.374587
60.0,1085,11173.171034
61.0,1385,11421.297488
131.0,1585,11706.396128
80.0,1351,11948.498086
110.0,1561,12229.025856
87.0,1595,12514.935713
92.0,1351,12758.275726
64.0,1110,12953.929286
130.0,1450,13214.244108
56.0,1130,13414.66561
66.0,1403,13663.890151
85.0,1462,13924.997974
109.0,1264,14151.361409
76.0,1329,14390.369636
99.0,1411,14637.797625
136.0,1609,14925.337672
121.0,1675,15224.35104
93.0,827,15371.509773
86.0,1164,15577.514666
282.0,1690,15880.478434
296.0,1603,16168.809899
253.0,1831,16496.549908
136.0,1552,16774.054496
134.0,1555,17051.803666
244.0,1931,17393.582181
126.0,1442,17650.862229
366.0,1895,17989.564054
322.0,1673,18288.866419
321.0,1547,18566.099353
323.0,1845,18893.927519
305.0,1948,19242.102364
269.0,1680,19542.016972
204.0,1669,19839.909315
187.0,1664,20136.243163
290.0,1683,20435.885781
294.0,1866,20769.017848
324.0,1890,21105.326477
229.0,1616,21394.439912
298.0,1926,21737.399414
372.0,1676,22036.70186
285.0,1877,22369.26937
354.0,2115,22745.85541
399.0,2086,23119.330245
253.0,1962,23469.321897
349.0,1895,23809.898189
148.0,1660,24106.292032
382.0,1993,24462.097915
267.0,2047,24824.94209
360.0,2040,25189.68145
363.0,1547,25465.181542
409.0,2323,25877.13794
345.0,1758,26190.151305
383.0,1948,26536.341746
302.0,1895,26872.473105
218.0,1727,27177.948815
391.0,2197,27568.676272
386.0,2297,27972.710331
220.0,1724,28282.640411
374.0,2442,28715.375431
396.0,2203,29106.209858
375.0,2042,29468.690955
344.0,1731,29774.303328
375.0,2097,30144.294156
420.0,2879,30654.739347
361.0,2129,31030.742439
352.0,1887,31366.061681
364.0,2165,31750.431566
420.0,2624,32211.197171
367.0,1771,32523.457611
403.0,2724,33003.883774
384.0,1801,33321.27382
423.0,2689,33797.768722
283.0,1863,34126.642107
309.0,1868,34457.799495
374.0,2756,34943.201792
405.0,3191,35503.946788
415.0,2874,36010.785403
424.0,3774,36682.196898
370.0,2059,37043.328993
295.0,1404,37289.010067
