# {"t_start": 1574172128.0668693, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
3.0,265,59.154098
2.0,224,99.844251
2.0,225,140.176622
0.0,127,161.427219
2.0,200,195.621951
0.0,129,218.147797
3.0,252,263.993391
1.0,157,291.26802
0.0,127,313.040438
2.0,202,348.554073
1.0,176,380.884713
3.0,248,424.852227
0.0,123,445.357389
6.0,357,509.876271
0.0,127,532.092047
10.0,453,614.122427
5.0,350,678.733843
5.0,350,740.686207
0.0,127,762.223711
0.0,127,783.554114
3.0,248,827.459256
0.0,127,848.631521
9.0,404,921.377066
10.0,431,1001.646123
2.0,200,1037.752299
3.0,248,1081.794019
0.0,129,1101.842726
5.0,350,1166.195597
2.0,227,1207.209572
4.0,297,1260.640571
0.0,125,1282.177414
1.0,157,1309.141829
0.0,129,1331.253662
1.0,157,1357.501487
4.0,297,1409.315447
0.0,129,1430.837949
0.0,127,1451.817396
0.0,129,1473.837625
0.0,125,1494.672532
7.0,425,1571.298467
0.0,127,1592.599265
2.0,181,1623.423237
7.0,420,1699.885316
10.0,426,1777.640002
2.0,188,1809.900021
1.0,157,1837.045333
8.0,453,1917.927434
14.0,386,1988.004765
8.0,467,2072.902418
2.0,206,2107.671662
17.0,557,2210.099407
9.0,495,2298.243573
4.0,267,2344.722488
9.0,354,2407.230339
18.0,642,2522.920856
4.0,286,2572.355281
16.0,443,2651.414569
19.0,550,2751.339394
4.0,270,2797.73899
16.0,459,2879.003693
14.0,593,2986.109568
11.0,524,3079.409569
15.0,595,3182.645944
13.0,590,3288.717302
10.0,502,3376.777852
12.0,594,3483.329586
18.0,510,3573.302352
21.0,732,3702.44488
9.0,482,3788.07154
13.0,522,3880.662873
17.0,690,4003.918787
13.0,655,4121.316925
17.0,478,4207.808173
26.0,663,4324.812797
15.0,610,4435.802977
12.0,606,4543.068838
14.0,610,4651.731997
11.0,545,4749.282009
23.0,756,4886.803053
21.0,652,5003.505719
17.0,681,5125.66846
19.0,740,5258.448803
19.0,750,5392.554623
18.0,545,5488.096021
34.0,875,5644.534311
17.0,747,5779.019932
22.0,645,5893.815958
22.0,831,6040.783763
18.0,846,6191.790448
28.0,768,6330.678989
30.0,830,6480.018413
35.0,809,6624.192028
22.0,715,6751.198531
23.0,870,6907.563689
35.0,833,7057.326755
28.0,975,7230.927918
29.0,639,7344.951921
30.0,982,7524.041564
34.0,760,7660.482719
36.0,918,7824.551852
39.0,886,7982.378325
36.0,758,8115.343092
35.0,1004,8296.953724
25.0,762,8432.414376
28.0,824,8577.873004
52.0,1227,8796.720123
58.0,1326,9031.707244
47.0,1266,9257.148397
53.0,1117,9456.314639
54.0,1425,9711.428678
21.0,681,9831.542623
50.0,1274,10060.671077
81.0,1271,10286.01831
48.0,1135,10491.174864
43.0,1004,10671.590582
50.0,1226,10890.911913
37.0,889,11048.33973
109.0,1516,11320.938793
240.0,1212,11536.991905
88.0,1351,11780.277734
68.0,1434,12035.663754
87.0,1402,12289.062668
68.0,1210,12504.899557
32.0,813,12649.487797
41.0,1028,12833.85193
111.0,1540,13108.659797
50.0,1045,13293.630849
63.0,1334,13530.42799
127.0,1741,13842.755579
225.0,1615,14131.408006
118.0,1627,14423.219826
63.0,1175,14629.567318
310.0,1671,14927.380407
303.0,1747,15239.693819
75.0,1053,15428.856619
63.0,1193,15638.618593
223.0,1176,15849.656131
88.0,1567,16129.40379
188.0,1730,16441.657232
92.0,1059,16629.839618
44.0,1278,16857.64193
317.0,2235,17254.930906
177.0,1950,17601.897165
380.0,2286,18011.396096
89.0,1469,18273.40805
94.0,1646,18569.083489
326.0,1268,18793.149694
276.0,2000,19151.652761
364.0,1868,19485.752095
289.0,1745,19795.723498
328.0,1033,19979.690273
324.0,1854,20309.046578
329.0,1746,20620.903051
325.0,1841,20949.338875
348.0,2251,21351.63087
392.0,2378,21774.848841
309.0,1519,22046.407207
81.0,1364,22287.748892
323.0,1554,22564.661742
321.0,1930,22908.467561
289.0,1967,23259.198124
343.0,1319,23493.239794
335.0,1849,23825.154047
117.0,1268,24050.579061
90.0,1607,24337.57138
353.0,1688,24638.595661
242.0,1836,24964.767417
148.0,1312,25197.455736
373.0,2067,25565.885966
236.0,1800,25884.763457
399.0,2069,26254.246963
365.0,2273,26659.475662
334.0,2015,27013.856308
349.0,1998,27370.155428
331.0,1870,27699.086942
377.0,2240,28097.218358
369.0,2139,28477.485472
305.0,1886,28812.425227
405.0,2017,29170.86603
300.0,2110,29545.643221
365.0,1978,29894.790751
317.0,1837,30219.134479
411.0,3884,30908.555803
332.0,1732,31213.685638
145.0,1647,31505.283206
417.0,2365,31922.031839
229.0,1807,32240.071606
346.0,3253,32815.194978
390.0,2108,33187.361141
391.0,1878,33520.563587
375.0,3120,34072.037413
407.0,2210,34463.682276
399.0,2176,34845.747375
366.0,1958,35190.582648
376.0,2387,35610.126414
387.0,2010,35963.22255
409.0,2406,36389.580665
370.0,1855,36717.340164
387.0,2097,37085.302418
396.0,2033,37441.842793
