# {"t_start": 1574172124.1683645, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,36.364519
1.0,173,68.64368
3.0,237,110.091562
1.0,175,141.547824
1.0,158,168.235035
2.0,202,202.979445
0.0,127,225.199991
2.0,204,262.276043
0.0,129,282.863366
0.0,129,305.263246
1.0,155,332.459898
9.0,404,408.083786
0.0,129,429.567431
0.0,127,450.738028
3.0,248,494.643321
2.0,202,531.163676
4.0,299,584.927768
2.0,202,619.561916
2.0,202,656.119655
0.0,129,678.395329
0.0,129,699.85568
0.0,125,719.663472
0.0,129,741.191406
2.0,200,777.119274
0.0,129,798.584027
3.0,248,842.340493
0.0,129,862.587284
2.0,202,898.611316
0.0,123,918.883826
0.0,127,940.295461
2.0,200,975.968207
0.0,129,998.33587
0.0,127,1020.123909
0.0,129,1042.287428
3.0,248,1086.339786
5.0,350,1149.13544
0.0,127,1170.367287
0.0,125,1191.799381
1.0,157,1218.723355
0.0,129,1240.61541
0.0,125,1261.919387
9.0,404,1336.287725
0.0,127,1357.239455
0.0,127,1378.1913
2.0,202,1412.283441
9.0,404,1484.947223
2.0,183,1516.503836
13.0,459,1600.127873
0.0,129,1621.656969
1.0,175,1651.58382
5.0,317,1708.395727
2.0,224,1748.163496
3.0,230,1788.867606
6.0,400,1861.16346
0.0,129,1882.859337
7.0,373,1950.256064
8.0,460,2032.868269
11.0,488,2121.292044
0.0,127,2142.751805
6.0,345,2203.411993
2.0,183,2236.167631
4.0,264,2280.808334
3.0,232,2321.448493
21.0,623,2433.911124
8.0,404,2505.459448
10.0,339,2565.156265
13.0,511,2655.85585
11.0,538,2752.423985
12.0,552,2851.791649
15.0,572,2954.562557
15.0,649,3070.064042
12.0,581,3171.791965
15.0,446,3250.701638
18.0,760,3387.74
15.0,668,3506.40734
12.0,567,3606.392065
23.0,571,3706.799991
25.0,671,3827.368134
8.0,419,3900.924044
16.0,618,4010.611967
21.0,757,4147.679962
25.0,723,4276.935977
22.0,555,4376.280232
11.0,486,4463.700003
23.0,555,4562.083527
17.0,624,4673.044052
29.0,861,4828.363931
40.0,836,4980.31168
29.0,868,5136.215805
22.0,733,5267.915444
28.0,744,5401.119708
17.0,625,5511.371951
19.0,725,5640.592216
22.0,706,5766.803543
20.0,719,5895.951804
42.0,745,6028.616133
34.0,1034,6212.471849
15.0,670,6333.380306
27.0,871,6489.659873
34.0,996,6667.803509
40.0,1025,6850.919554
35.0,827,6999.623959
31.0,839,7151.603551
42.0,1023,7335.060715
26.0,672,7456.115894
44.0,1080,7650.364128
24.0,764,7787.219248
48.0,839,7934.615843
55.0,1243,8158.692162
26.0,667,8277.387387
33.0,974,8452.579756
44.0,1115,8649.931391
26.0,706,8774.627787
35.0,715,8899.416088
46.0,1052,9085.483654
44.0,1097,9282.123987
30.0,682,9403.355597
49.0,1378,9649.103747
33.0,1041,9834.243981
20.0,767,9970.937892
50.0,1172,10180.119727
42.0,1114,10379.063313
92.0,1331,10618.404105
56.0,1059,10810.575724
70.0,1376,11054.335882
42.0,1144,11259.128545
91.0,1378,11506.527884
49.0,1263,11733.790059
58.0,1346,11973.295477
86.0,1603,12261.206576
98.0,1436,12518.916432
93.0,1469,12783.45198
69.0,1470,13045.096431
108.0,1669,13343.239441
63.0,1140,13545.752317
52.0,1083,13736.899504
111.0,1218,13955.879909
87.0,1505,14224.99597
236.0,1431,14480.439649
65.0,1205,14692.887433
71.0,1109,14889.448228
44.0,753,15022.732958
261.0,1414,15274.989541
81.0,1161,15482.199785
142.0,1291,15711.540879
92.0,1665,16009.989485
354.0,2163,16399.167969
315.0,1637,16691.855594
297.0,2104,17069.440579
353.0,1571,17346.495939
49.0,1210,17559.991725
215.0,1531,17834.468022
286.0,1513,18103.70823
292.0,1771,18420.307727
90.0,1351,18662.135617
132.0,1540,18937.344182
303.0,1490,19201.595929
297.0,1924,19545.448233
331.0,2040,19910.605971
301.0,1911,20250.208644
143.0,1861,20582.287972
335.0,1459,20842.5038
291.0,1842,21170.927603
366.0,2245,21570.907372
217.0,1687,21871.012259
262.0,1645,22164.695723
319.0,1838,22491.959838
215.0,1565,22768.427341
303.0,2418,23202.128208
342.0,2007,23561.012116
350.0,2154,23947.891777
335.0,1907,24287.223551
380.0,2022,24648.085145
263.0,2050,25013.479422
266.0,1808,25335.122205
406.0,3094,25885.947842
390.0,2086,26258.444198
316.0,1977,26611.02761
140.0,1551,26884.431823
392.0,1663,27176.887776
361.0,1878,27511.387516
419.0,2373,27930.016194
369.0,2224,28329.100242
424.0,2478,28767.015192
400.0,1891,29102.848191
368.0,2133,29481.151693
401.0,1902,29818.220152
390.0,2123,30192.459846
485.0,3426,30799.987881
330.0,2054,31164.135699
399.0,2204,31554.915983
317.0,1686,31851.619468
357.0,1639,32139.863258
384.0,2637,32604.923805
420.0,2874,33112.867934
387.0,2015,33468.440041
419.0,3144,34025.907734
410.0,2629,34490.903649
375.0,2100,34859.387354
389.0,2316,35266.843886
435.0,2982,35793.316057
395.0,1723,36096.043432
343.0,2022,36456.027826
435.0,3872,37138.467538
