# {"t_start": 1574172125.0943737, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,34.984579
1.0,175,67.748715
0.0,129,89.905069
2.0,206,125.751856
2.0,226,165.765029
0.0,129,187.455527
2.0,203,223.144611
0.0,129,245.529005
3.0,252,290.935703
0.0,127,312.783463
0.0,127,335.178497
0.0,129,355.677029
0.0,129,378.300587
0.0,129,399.809142
8.0,371,468.363753
2.0,198,503.039476
0.0,127,523.601226
0.0,129,546.084709
0.0,125,567.352552
2.0,202,602.941888
0.0,127,624.343364
5.0,350,687.601567
3.0,248,731.685016
9.0,404,804.887915
9.0,404,877.622225
5.0,350,940.745078
5.0,350,1005.273615
0.0,125,1026.791488
0.0,125,1047.72788
0.0,127,1069.078419
9.0,404,1142.754449
5.0,350,1206.506197
3.0,246,1249.681063
5.0,350,1314.230243
5.0,350,1377.297591
1.0,173,1406.369031
1.0,157,1432.708868
1.0,155,1458.759257
4.0,321,1517.341492
5.0,350,1579.467084
2.0,223,1618.563862
15.0,528,1715.412441
0.0,127,1737.046681
6.0,341,1797.209375
0.0,129,1819.144696
1.0,155,1845.484915
13.0,370,1912.113011
5.0,372,1979.82185
9.0,327,2037.270407
5.0,299,2090.241634
13.0,527,2185.322511
8.0,279,2236.144344
10.0,389,2304.139585
1.0,157,2331.689389
2.0,190,2363.181062
3.0,231,2403.081245
4.0,317,2459.057272
11.0,413,2531.608469
11.0,433,2608.488009
19.0,619,2720.466698
6.0,347,2781.817142
18.0,591,2886.985439
7.0,388,2956.746416
11.0,536,3051.289119
12.0,519,3142.906567
11.0,472,3226.189602
25.0,795,3368.185717
9.0,473,3452.030364
29.0,560,3551.837576
16.0,486,3635.433573
15.0,542,3733.561871
24.0,728,3862.841445
15.0,696,3986.729233
22.0,732,4118.88523
16.0,691,4242.557684
19.0,728,4373.535036
11.0,519,4466.754584
15.0,654,4583.029015
16.0,657,4700.517396
12.0,586,4805.117509
19.0,740,4939.510863
12.0,567,5040.129688
16.0,549,5139.90184
13.0,647,5254.165235
17.0,474,5337.773688
10.0,463,5420.274273
48.0,1193,5633.933043
26.0,858,5788.082374
19.0,671,5908.485147
16.0,689,6030.399786
14.0,584,6132.8852
17.0,722,6262.784927
36.0,961,6435.182029
18.0,829,6584.241163
43.0,1015,6764.74535
36.0,1222,6985.511043
25.0,841,7137.161762
30.0,858,7290.405936
31.0,690,7414.921281
48.0,1055,7604.81348
21.0,600,7712.157721
40.0,1152,7917.914078
27.0,749,8049.39371
40.0,808,8195.676213
47.0,969,8368.993598
18.0,749,8502.556755
29.0,1009,8681.525463
23.0,725,8808.250778
43.0,745,8939.238031
50.0,1076,9129.001415
43.0,1223,9350.21832
50.0,914,9511.737155
70.0,1439,9768.661767
22.0,817,9913.673168
25.0,907,10075.377095
66.0,1153,10280.362639
47.0,1126,10484.270634
104.0,1382,10733.381491
45.0,1304,10965.402824
70.0,1103,11161.522826
87.0,1179,11373.737773
83.0,1424,11628.52555
278.0,1429,11885.244201
70.0,1309,12119.110053
83.0,1323,12357.418495
54.0,1118,12557.302223
74.0,1265,12783.913307
94.0,1253,13007.357564
85.0,1184,13217.858892
65.0,1184,13428.645695
132.0,1630,13717.02534
109.0,1488,13985.237563
90.0,1147,14190.392437
92.0,1411,14442.666205
55.0,1142,14643.120904
73.0,1031,14824.531147
265.0,1835,15153.156895
140.0,1764,15468.721089
123.0,1625,15759.269923
308.0,1561,16037.848942
127.0,1329,16277.082365
255.0,1827,16605.955107
333.0,1776,16921.291313
73.0,1512,17190.333679
233.0,1458,17447.413542
336.0,1918,17791.268994
318.0,1889,18128.151998
147.0,1611,18416.362761
255.0,1551,18693.482387
93.0,1440,18950.605655
189.0,1667,19247.442136
133.0,1484,19512.733774
322.0,1705,19816.521423
106.0,959,19986.557215
203.0,1599,20270.301532
356.0,1801,20592.468986
348.0,1869,20925.896015
372.0,1945,21272.020921
83.0,995,21448.938396
332.0,1579,21728.94151
213.0,2004,22087.833498
368.0,2094,22460.402582
269.0,1771,22774.561192
370.0,1219,22992.06134
181.0,1710,23296.433714
334.0,1613,23585.165248
353.0,1933,23931.649121
363.0,1848,24261.449922
184.0,1722,24569.585302
286.0,1607,24852.404911
341.0,2087,25224.657415
349.0,1838,25552.149548
342.0,1966,25901.690298
362.0,1327,26136.761061
378.0,1998,26492.413116
342.0,2127,26870.30922
374.0,2111,27243.437765
403.0,2098,27616.609792
406.0,2309,28025.089687
376.0,2072,28394.677269
388.0,2055,28758.758453
372.0,1727,29063.91715
287.0,1425,29316.373004
308.0,1939,29659.470769
345.0,1647,29951.429488
340.0,2079,30317.22542
392.0,2111,30691.030095
367.0,1922,31030.677618
433.0,2856,31538.129885
330.0,1883,31870.99309
393.0,3621,32509.961265
415.0,1999,32861.78546
428.0,2944,33382.597554
415.0,2290,33787.237095
411.0,3100,34338.04107
412.0,2118,34710.630396
378.0,1212,34922.649641
305.0,2077,35287.000766
404.0,10163,37088.397298
414.0,2389,37509.092951
