# {"t_start": 1574172129.1317713, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,41.359066
0.0,123,62.619515
1.0,155,89.478542
5.0,371,155.666663
3.0,270,203.909625
4.0,303,260.69647
0.0,127,282.274577
1.0,174,312.813545
5.0,352,378.420368
3.0,250,422.79489
0.0,127,443.967515
5.0,350,507.281495
2.0,198,542.348978
5.0,350,605.815397
2.0,202,640.987943
2.0,198,676.836856
5.0,329,735.07501
0.0,125,756.160829
0.0,127,777.71954
0.0,127,799.052525
0.0,129,820.540364
2.0,200,854.418874
0.0,129,876.317847
3.0,248,920.007729
2.0,202,955.281346
1.0,175,987.486911
0.0,129,1009.828061
0.0,125,1030.271635
3.0,248,1074.127325
0.0,129,1095.573427
6.0,382,1165.539876
5.0,329,1226.009725
0.0,127,1246.510877
2.0,202,1283.234036
5.0,350,1346.827977
0.0,129,1367.13491
5.0,350,1429.641007
6.0,355,1493.841965
5.0,329,1552.113852
1.0,155,1578.610812
2.0,219,1617.187487
9.0,404,1690.634734
8.0,350,1754.474582
4.0,266,1801.242251
5.0,288,1852.535635
7.0,418,1927.536161
3.0,271,1976.453043
1.0,175,2005.467217
3.0,232,2046.881597
9.0,346,2107.368587
4.0,306,2162.832934
10.0,363,2227.015463
6.0,358,2291.288388
11.0,472,2375.294015
12.0,522,2469.934803
13.0,504,2557.691553
11.0,429,2635.323435
3.0,236,2675.16328
15.0,682,2798.645484
12.0,501,2887.146669
15.0,417,2963.450694
11.0,563,3062.550917
20.0,750,3195.456039
10.0,481,3279.853007
19.0,623,3391.499228
17.0,542,3487.720325
20.0,483,3573.192056
12.0,616,3682.172996
23.0,706,3807.538352
10.0,479,3892.837468
25.0,532,3987.67625
17.0,716,4115.78349
28.0,796,4258.539973
12.0,571,4361.161054
21.0,783,4503.028858
25.0,811,4647.552125
18.0,551,4745.961036
11.0,588,4851.768299
17.0,664,4971.698612
24.0,601,5078.416433
14.0,709,5207.477509
16.0,605,5313.32452
17.0,623,5424.151773
18.0,609,5531.59271
35.0,824,5680.829379
21.0,475,5764.807985
16.0,671,5884.627615
22.0,776,6022.348671
28.0,896,6181.294584
21.0,723,6311.125533
23.0,602,6419.264316
24.0,597,6525.817294
27.0,764,6661.123248
16.0,621,6771.4885
20.0,815,6917.334556
49.0,1256,7145.012803
34.0,1024,7328.627108
29.0,937,7497.962953
26.0,893,7658.957179
37.0,901,7820.176754
28.0,776,7957.072907
32.0,922,8121.336365
23.0,778,8260.876203
21.0,706,8386.264814
63.0,1382,8633.29997
29.0,783,8771.274334
22.0,557,8868.380833
30.0,814,9011.70805
42.0,1194,9223.580691
61.0,1249,9447.771115
51.0,1324,9684.468602
22.0,769,9819.772547
46.0,1183,10032.49835
18.0,700,10156.317278
71.0,1371,10401.971502
57.0,692,10526.331919
41.0,957,10698.425264
46.0,795,10839.471572
60.0,1388,11086.62796
43.0,1130,11289.716986
48.0,958,11459.508832
51.0,1116,11659.97273
69.0,1577,11942.665138
96.0,1148,12148.060565
37.0,1046,12336.665352
41.0,1111,12533.570676
170.0,1823,12861.096088
57.0,1237,13081.361708
96.0,1632,13373.399164
106.0,1279,13598.857115
105.0,1507,13869.631566
39.0,819,14014.796702
62.0,1009,14195.14171
80.0,1515,14465.694423
78.0,1425,14716.961049
74.0,1327,14952.98431
109.0,1611,15240.824027
73.0,1306,15474.461516
307.0,1861,15807.548822
297.0,1692,16109.387124
124.0,1575,16392.895136
110.0,1488,16659.261416
348.0,1334,16896.116328
334.0,2143,17277.895704
162.0,1609,17562.428739
119.0,1610,17851.980356
347.0,1841,18178.879285
280.0,1603,18466.947477
52.0,1072,18658.003615
346.0,1379,18903.995483
281.0,1489,19169.268376
317.0,1747,19481.994602
320.0,1849,19810.740892
318.0,2179,20199.561695
344.0,2499,20645.700959
242.0,1567,20925.337274
54.0,988,21099.706134
295.0,1792,21420.15275
327.0,1786,21737.929348
342.0,1828,22064.45945
332.0,1796,22382.853168
391.0,2088,22754.056468
297.0,1865,23087.468245
334.0,2209,23482.597952
364.0,1956,23834.027516
401.0,2308,24247.408601
401.0,2255,24648.204207
354.0,2046,25012.971396
362.0,2179,25401.416391
294.0,1992,25753.736297
339.0,1912,26094.470215
409.0,2328,26509.952356
355.0,1652,26803.061741
362.0,1851,27130.856079
298.0,2008,27487.248854
401.0,2529,27934.311728
390.0,2068,28304.497882
277.0,1664,28596.981153
372.0,1781,28914.363437
377.0,2017,29270.405337
420.0,2147,29651.254801
392.0,1269,29876.394668
359.0,1865,30204.419324
359.0,2223,30596.198868
358.0,2603,31058.371565
367.0,1952,31404.779799
327.0,1892,31739.56377
336.0,2607,32199.06304
393.0,2899,32708.915565
227.0,1421,32959.027426
331.0,1876,33290.88144
415.0,2000,33643.655371
428.0,2644,34112.956716
420.0,2433,34543.531432
370.0,1987,34891.46258
377.0,1754,35201.08214
390.0,2201,35587.245609
390.0,2281,35988.052434
415.0,2662,36461.567929
381.0,1721,36764.81862
419.0,3015,37294.252535
