# {"t_start": 1574172127.3764288, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,33.261888
1.0,157,62.469751
0.0,129,83.335441
0.0,125,104.606771
1.0,173,135.742979
3.0,252,179.044918
0.0,127,200.559536
1.0,157,228.389839
12.0,507,322.896559
0.0,127,344.862993
2.0,198,381.006658
0.0,129,401.429053
10.0,430,481.460171
5.0,330,541.030432
0.0,127,562.542362
0.0,129,584.027144
0.0,127,605.408093
0.0,129,627.348092
4.0,297,680.990944
0.0,129,702.382398
0.0,129,724.296853
0.0,129,745.8848
0.0,127,767.473073
4.0,297,820.126075
5.0,350,882.027045
0.0,127,903.270207
9.0,404,977.558033
2.0,198,1013.64448
0.0,129,1035.825976
2.0,198,1069.897098
0.0,127,1090.995537
0.0,127,1112.370095
0.0,127,1134.5449
9.0,401,1207.505044
9.0,404,1281.76079
5.0,350,1344.42456
1.0,174,1374.862335
8.0,372,1439.921746
1.0,155,1467.684833
2.0,200,1502.019402
11.0,500,1593.079967
2.0,187,1624.97677
1.0,172,1654.537799
5.0,310,1711.015587
4.0,263,1758.03994
9.0,403,1831.053147
13.0,482,1917.063712
1.0,155,1943.381112
9.0,328,2002.607495
8.0,443,2082.774443
4.0,304,2137.20215
14.0,568,2240.084528
12.0,497,2329.629093
11.0,471,2412.112636
9.0,471,2497.414392
4.0,283,2545.72277
3.0,251,2590.114386
6.0,364,2653.572732
9.0,477,2739.67153
14.0,569,2840.467947
19.0,439,2919.20165
6.0,343,2979.63984
5.0,325,3036.617825
17.0,602,3142.820222
19.0,603,3249.529702
16.0,545,3346.564672
20.0,596,3453.792203
10.0,460,3533.75722
7.0,354,3595.937963
9.0,471,3677.654807
19.0,569,3779.757093
19.0,631,3890.812773
13.0,505,3981.128098
27.0,888,4141.813239
27.0,586,4246.967972
18.0,761,4382.482064
13.0,582,4487.357829
18.0,654,4604.040743
25.0,721,4732.849868
14.0,629,4846.906103
21.0,862,5002.945453
25.0,801,5146.892528
28.0,920,5311.966275
18.0,626,5423.300492
13.0,486,5508.732875
29.0,993,5687.712116
18.0,727,5818.452357
22.0,534,5912.099714
40.0,941,6079.560574
35.0,865,6234.006127
27.0,1019,6418.782729
36.0,994,6596.421707
18.0,520,6688.504427
29.0,793,6829.405726
41.0,1236,7054.119736
30.0,866,7207.701069
29.0,722,7337.44002
30.0,851,7492.296318
40.0,942,7661.502637
41.0,894,7821.528461
41.0,1065,8010.497588
29.0,781,8149.821921
35.0,864,8304.870512
31.0,776,8442.351258
41.0,1056,8630.662153
45.0,1145,8832.664398
32.0,785,8971.059833
49.0,1217,9188.256618
85.0,1452,9448.136003
34.0,614,9556.268727
52.0,1202,9770.556056
63.0,1086,9963.887999
30.0,838,10113.785202
48.0,997,10291.669484
36.0,861,10444.98212
50.0,1106,10644.822123
70.0,1267,10872.109448
35.0,953,11041.342043
68.0,1307,11275.49238
51.0,913,11437.61422
49.0,1159,11644.816408
52.0,1036,11831.147285
70.0,1160,12036.683413
94.0,1553,12318.254893
93.0,1501,12585.944009
46.0,1139,12790.001693
172.0,1401,13039.593978
199.0,2005,13399.083443
109.0,1571,13678.123889
365.0,1723,13986.983876
312.0,1878,14324.616168
101.0,1456,14581.687691
234.0,1560,14858.982355
73.0,1166,15067.371613
239.0,1395,15316.323834
135.0,1525,15587.904092
125.0,1473,15851.328884
108.0,1277,16079.016056
306.0,2084,16453.89786
129.0,1427,16709.21587
267.0,1961,17059.291064
121.0,1715,17363.34755
246.0,1771,17678.501808
50.0,1311,17911.924572
99.0,1307,18144.337137
198.0,1833,18473.282022
66.0,1199,18686.817907
129.0,1797,19009.402131
320.0,1544,19284.25675
152.0,1371,19527.57479
52.0,999,19704.47998
179.0,1482,19969.452333
342.0,1703,20270.70906
165.0,1432,20526.41833
315.0,1795,20846.136205
338.0,1709,21150.606331
225.0,1914,21492.256393
358.0,1881,21827.503733
361.0,1791,22146.039401
265.0,1799,22466.555696
356.0,1825,22791.050065
362.0,2094,23165.583731
344.0,2011,23523.622463
242.0,1536,23800.020859
370.0,2146,24183.66805
365.0,2363,24605.679983
395.0,1870,24938.111631
397.0,1875,25271.290494
211.0,1875,25606.111545
281.0,1427,25858.144435
378.0,2051,26224.180103
312.0,1458,26482.871543
415.0,2501,26926.077159
414.0,2209,27318.555582
347.0,1794,27635.765657
370.0,2048,27996.578738
368.0,1693,28301.353626
390.0,2178,28686.122785
416.0,3043,29226.45014
387.0,1764,29541.087229
395.0,1813,29860.967652
363.0,2199,30247.904407
362.0,2133,30625.760317
374.0,1996,30978.919201
361.0,1958,31326.179167
193.0,1460,31584.062083
382.0,2039,31942.411324
398.0,2257,32340.973438
411.0,3474,32954.307483
410.0,2168,33336.972498
361.0,2142,33715.44953
350.0,2017,34072.89222
416.0,2535,34522.101403
389.0,2383,34941.523361
419.0,3010,35470.316304
364.0,2144,35846.519487
428.0,2918,36364.919428
404.0,1807,36684.896928
419.0,1961,37028.473836
386.0,2279,37429.506763
