# {"t_start": 1574172127.5677922, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,157,39.91552
1.0,177,71.034858
2.0,224,111.608455
0.0,127,131.850722
1.0,172,162.268434
3.0,216,199.465632
0.0,129,222.075594
4.0,265,270.073356
0.0,129,292.357
5.0,346,356.66216
10.0,450,439.527192
2.0,202,474.284855
0.0,127,495.213491
0.0,129,517.227466
9.0,404,591.099647
2.0,200,627.17788
3.0,248,672.284288
2.0,202,706.731114
2.0,202,741.159726
0.0,127,762.697405
2.0,202,798.80353
4.0,297,851.02091
8.0,375,918.605229
0.0,127,940.214036
0.0,129,962.527755
9.0,404,1037.676149
2.0,202,1072.325282
5.0,350,1136.443434
0.0,127,1157.729731
0.0,129,1179.581335
2.0,200,1214.370605
0.0,125,1235.47329
0.0,125,1256.841328
0.0,127,1278.575375
3.0,248,1322.372141
0.0,129,1343.69687
2.0,202,1379.055628
0.0,127,1400.138391
2.0,200,1433.895131
2.0,183,1466.44404
2.0,200,1500.721143
5.0,350,1563.727144
1.0,155,1590.313335
2.0,186,1621.911618
7.0,417,1697.744948
0.0,129,1719.5251
0.0,129,1741.224236
1.0,174,1770.717312
0.0,129,1792.22772
0.0,129,1814.138267
20.0,728,1948.243689
4.0,255,1992.041809
1.0,155,2019.176684
1.0,174,2049.270833
0.0,129,2070.666926
0.0,127,2091.999659
1.0,175,2121.231421
2.0,204,2156.061794
13.0,517,2249.944928
4.0,264,2296.172334
3.0,255,2340.565721
13.0,551,2439.222286
6.0,380,2506.373747
14.0,383,2573.704873
5.0,356,2637.55926
16.0,554,2737.037098
14.0,402,2807.662096
18.0,630,2920.866213
8.0,456,3001.737566
19.0,843,3152.856399
9.0,481,3236.316712
21.0,634,3349.709877
12.0,463,3432.610864
14.0,560,3531.286702
16.0,551,3627.948941
11.0,392,3696.762884
16.0,516,3788.382645
22.0,546,3885.018489
14.0,647,4000.889705
32.0,883,4161.452512
20.0,754,4295.376809
22.0,523,4389.800116
16.0,673,4510.702028
33.0,927,4676.155092
12.0,584,4780.497313
18.0,662,4901.869465
27.0,803,5045.457148
20.0,702,5171.43125
23.0,683,5292.647972
16.0,555,5391.220982
16.0,615,5500.011159
11.0,597,5606.438098
30.0,649,5724.015002
41.0,881,5880.573984
25.0,803,6024.399963
15.0,637,6137.194103
13.0,604,6243.560225
40.0,1034,6430.574913
24.0,807,6574.754128
28.0,746,6708.177033
26.0,971,6880.722568
21.0,717,7010.821103
28.0,946,7180.227898
18.0,673,7299.649506
35.0,975,7477.073249
22.0,814,7622.909998
26.0,897,7784.081239
44.0,976,7957.725597
18.0,824,8103.651874
32.0,975,8278.708103
26.0,819,8425.840846
56.0,1208,8640.765776
28.0,942,8806.849501
43.0,917,8968.541807
52.0,1135,9170.328314
46.0,953,9340.553982
35.0,950,9509.837895
128.0,1259,9733.934022
42.0,1151,9939.289674
44.0,1012,10119.864216
23.0,675,10238.534202
25.0,699,10364.340643
285.0,1144,10568.793908
80.0,1389,10820.449853
71.0,1329,11057.256196
28.0,1000,11234.954044
102.0,1436,11492.256135
56.0,1241,11715.796408
86.0,1484,11979.901967
45.0,827,12128.705752
53.0,1042,12316.503419
68.0,1380,12562.187635
55.0,1213,12780.131916
89.0,1477,13042.868241
94.0,1081,13236.430052
89.0,1636,13526.737931
104.0,1437,13783.007552
113.0,1518,14055.628372
261.0,1353,14298.680713
98.0,1530,14568.136738
136.0,1737,14877.905352
126.0,1621,15165.97967
112.0,1330,15406.187817
94.0,1272,15630.80494
255.0,1830,15959.529272
173.0,1358,16202.277841
156.0,1275,16430.757684
149.0,1783,16749.910362
75.0,1450,17008.331281
312.0,2087,17377.765522
304.0,1421,17631.430726
132.0,1856,17963.2695
296.0,2081,18335.419574
130.0,1545,18612.558899
325.0,1987,18967.43622
289.0,1950,19315.153682
175.0,1739,19626.877689
328.0,1918,19969.084815
330.0,1639,20258.410283
143.0,1484,20523.920322
319.0,1986,20878.135596
295.0,1741,21188.677638
395.0,2021,21548.09777
100.0,1295,21778.243624
359.0,1855,22110.2858
279.0,1925,22453.125909
287.0,1647,22744.515574
378.0,2024,23106.366158
362.0,1872,23440.635582
118.0,1361,23683.703649
105.0,1512,23953.966146
367.0,1935,24299.53319
414.0,2470,24739.801864
385.0,2043,25104.320674
335.0,1652,25398.613345
334.0,1963,25746.173195
322.0,1830,26070.86773
366.0,1863,26404.923293
335.0,1837,26731.188638
304.0,1773,27044.108145
361.0,2047,27407.295739
418.0,2142,27783.833142
345.0,1316,28017.035383
400.0,1997,28374.425266
392.0,2397,28798.283527
391.0,1951,29145.877102
368.0,2682,29621.229204
391.0,2271,30023.20062
371.0,2245,30419.529564
356.0,2033,30779.38959
424.0,2501,31223.748866
345.0,1959,31570.908833
397.0,2022,31926.437786
356.0,1637,32213.648548
398.0,1985,32564.906801
424.0,2634,33028.137753
386.0,1854,33355.723228
402.0,2163,33738.145521
342.0,2199,34127.016204
375.0,1991,34479.897307
402.0,2460,34912.485991
398.0,2247,35306.655694
324.0,2519,35750.472914
351.0,1753,36059.7285
427.0,2554,36513.137505
375.0,2326,36921.763349
363.0,1873,37251.038191
